https://item.yiyaojd.com/100018478182.html,海露玻璃酸钠滴眼液,100018478182,40.00g,德国,西药,通用,眼用制剂,外用,纯进口
用户名,评分,评论
j***9,star5,药物很管用，对缓解眼睛疲劳，提高视力有好处，药物质量过关，不用担心质量问题，快递速度很快，包装很好，用量足够，配送服务良好
v***e,star5,一直用这个眼药水，好些年了，眼镜经常看电脑电视，眼镜容易干涉，使用后效果明显，舒适多了，一次买了4瓶，很好用，推荐一下。外包装完好。
你***光,star5,颜色：颜色很喜欢，是我喜欢的颜色，看起来很正，有质感；舒适度：用起来舒服，比较顺手，效果还行。配送速度：配送很快，当天下单，第二天就到了！服务态度：服务很好，直接送家门口了。
j***0,star5,趁着京东大药房搞活动入手划算，发货快，第二天到家，包装得好，非常不错。眼睛干用眼多就用这个滴眼液，非常好。全新体验，赞赞赞！
j***0,star5,?是正品，跟药店里买的是一样的，在这京东大药房网购方便快捷，品质放心。平时眼睛干不舒服，用眼过多就用这个非常好。还会光顾！.^?^.
j***l,star5,太好用了。最开始是医院开的。后来广告出来了全家都用 没有防腐剂 看手机时间长了 眼睛干 滴几滴眼睛非常舒服希望多做活动 多买 离不了
j***k,star5,好用  很喜欢 密封性很好  一点也不刺激 非常好  喜欢海露的 比其他的好用  就是有点贵 不过效果还可以 希望打折就好了
H***e,star5,多次购买了，好像已经使用了，有七八瓶了吧？日期很新鲜，用这款眼药水比较温和，我个人还是很喜欢的，不过有时候他很快就没有了滴几次，所以要多囤几瓶，在家里放着
t***o,star5,最好用的一款滴眼液，妈妈做了激光手术，用别的眼液都感觉不太舒服，就这款人工泪液感觉眼睛一下子就清亮起来了，让我再帮她屯两瓶用。
j***u,star5,一直在用，编辑好用，没有添加用着比较放心，最近天气比较干燥，用这款缓解很多，而且比实体店便宜，京东质量有保障，超级超级喜欢。
星***1,star5,多次购买的好东西了，缓解眼睛干涩，疲劳，特别好。按压式滴入方便卫生，商品非常好，发货速度很快，包装完好无损，非常满意，好评～
侠***头,star5,家里两个戴隐形眼镜的人，买了一堆眼药水和泡隐形眼镜的护理液，618的价格还是相当划算，送货也快！一次性买的多，各种活动劵7是真的划算！
j***z,star5,包装完好，原装进口，不含防腐剂，瓶子设计很方便，缓解眼睛干涩，618购买了4瓶很实惠，比药店便宜，京东送货上门，很方便，
j***m,star5,一直使用这款滴眼液，主要是看中它没有防腐剂。包装设计合理，使用很方便，无需冷藏。京东大药房自营，比较可靠些。京东快递很快。
j***6,star5,货已收到，非常满意！一个字好！因为第一京东自营质量有保障第二京东自营售后有保障第三京东自营送货速度快第四京东自营服务态度好第五包装完好，感谢京东客服、感谢送货师傅以及你们的团队。你们的良好的工作态度、友善、同理心和高效的工作能力以及努力积极行动。使我感到无论是京东还是作为购买商品的人。遇到你们服务和工作效果真好！一后会继续支持京东自营希望京东自营能越来越好。希望你们的付出最终能回到你们的身边让你们收货幸福和喜悦。
u***n,star5,这个不错的，之前一直是药房买的，赶上618活动，价格也划算了，还能送货上门，真是太方便了，下次赶上活动，多囤几瓶，真的是省心了
疑***三,star5,特别好用，推荐给身边很多很多朋友了，用过了都说好，反正无限回购了，对干眼患者特别友好，价格也很实惠，用起来特别舒服，巨好用。
j***5,star5,京东自营商品值得信赖，正品保证，包装高大上档次，比在药店买划算很多哦，爱了，真心不错，继续保持品质，活动多多支持支持支持。
w***4,star5,佩戴隐形眼镜必用的消耗品之一，每次戴隐形眼镜都要滴上几滴，用后瞬间感觉超级滋润，和医院买的一样，价格一直小贵，赶上活动囤上两支
n***r,star5,朋友推荐说是没有激素，很舒服的眼药水，还没开始用，准备试试再回来评价，之前用别的品牌的，觉得很不舒服，希望这个能好用，期待。
j***8,star5,玻璃酸钠滴眼液，一直在用这个牌子，缓解疲劳，价格有点小贵，但效果很好，值得推荐。物流送达速度很快，快递小哥服务态度很好！
z***7,star5,孩子一直用这两款，眼睛舒服很多加上坚持做眼操，用了很舒服，相当于给眼睛做个护理，坚持用有效，物美价廉物超所值，一如既往支持京东
豆***兔,star5,刚好做活动，价格便宜了很多，性价比超高，真的特别划算，干眼症一直在用，活动真的好划算，囤了好多瓶而且日期到25年，还可以，希望多点搞活动
m***3,star5,最近眼睛干涩发痒，用眼过多，感觉非常疲惫。看了很多评论说这款滴眼液不刺激，买了试一试，感觉不错。没有刺激感，也没有特别凉的感觉。
盛***i,star5,这款眼药水对眼睛真的很友好，一点刺激也没有。主要就是人公泪液。对我这种常年面对着电脑的人来说，简直是福音，每次上班下班滴一滴会好很多。
御***神,star5,海露玻璃酸钠滴眼液是德国比较有名的一款滴眼液，由于成分简单，没用添加多余的防腐剂，效果堪比人泪，没什么副作用。平时经常用手机几个小时乃至十多个小时，眼睛非常干涩，这款滴眼液刚好能够有效缓解干眼症状。
F***9,star5,孩子在戴角膜塑形镜，眼睛偏干，一直用这款滴眼露，效果还是可以的，京东做618活动价格很不错，买几个给孩子留着用。产品不错，包装很好。
h***5,star5,质量有保证，发货速度快，今日下单，明天就送到了，京东自有物流送货就是快，物流非常棒，还会一直在京东购买，希望越做越好，商品质量越来越好
N***s,star5,玻璃酸钠滴眼液，是一款用于干眼症、缓解干眼症的滴眼液。这款药应该是副作用很小，做完白内障手术的人每天要滴好几次。京东购物方便、快捷。小哥的工作态度和工作热情，非常值得点赞！
j***T,star5,自从孩子开始使用，角膜塑形镜，就一直用着 这一款眼药水，能对孩子的眼角膜起到很好的保护作用。遇到了店家搞活动，及时下手囤货。
j***8,star5,特别特别特别好，没有任何破损的地方，外观也好看，好评！质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了比平时要便宜，囤了不少，特别特别满意?，超级好看?，客服很有礼貌，很客气，良心商家，支持！
M***o,star5,得了干眼症以后，也就这一款眼药水有用了，别的眼药水按具体症状用药。不错，多买些备用。快递物流都挺快 送货也及时。五星好评。
j***p,star5,孩子佩戴OK镜，每天早晚都要用海露牌玻璃酸钠滴眼液来清洗镜片。海露不含防腐剂，孩子的眼睛舒服，清澈明亮，视力控制的也非常成功。特别神奇的是，海露这款滴眼液的瓶口设计非常精致，保证每一滴药水一样多，要给五星好评！京东物流也很快，隔天送货上门，也要给五星好评！
童***司,star5,昨晚下单，今天就收到了，这速度太棒了。昨天刚好用完，今天续上，完美。海露真心好用，人工泪液很舒服，最重要的是保质期长，还有戴隐形眼镜也可以滴，这两点深得我心。一直回购的产品，赞?
K***涵,star5,商品收到咯，特别喜欢，一收到就迫不及待地打开了，家人也很满意，这次购物体验不错，相信京东，自营的大药房品质有保障，值得信赖！
同***g,star5,以前一直都是在实体店买，这次选择了网上买，不光是正品，价格还实惠！店家发货非常快，服务态度很好，应该是正品，一次很愉快的购物，买它
j***x,star5,多次购买京东大药房的这款海露牌的玻璃酸钠滴眼液，能有效的缓解干眼症，缓解视疲劳，用起来很舒服，而且它是一款进口药，没有任何添加剂，京东物流也很快！
戒***烟,star5,?宝贝收到了，很惊喜?，设计合理，时尚大方，继续关注，以后会回购的???东西比我想象中的还要完美，十分给力，值得入手物流很快，质感很好，很漂亮，很喜欢
素***葭,star5,海露这个品牌的玻璃酸钠滴眼液，对干眼还是非常的好，眼睛不会干干的，特别是戴OK镜非常的好。很润喔，使用也很方便，携带也方便。
j***q,star5,质量非常好，完全超出期望值，发货速度非常快，包装非常仔细、严实，很满意的一次购物给时光以生命，而不是给生命以时光咖啡的苦与甜，完全在于喝的人能说到做到的人，会让人觉得踏实又浪漫
j***3,star5,非常满意?，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞?感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手
j***w,star5,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！一直都在用这个，非常好，没有添加剂放心用！
j***z,star5,大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！是理想中的产品，质量不错，物流也很快，值得点赞，味道不错，很新鲜
j***k,star5,宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，非常合适，下次继续购买。推荐给我的朋友????????
0***0,star5,发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，好评！已经n次复购，买东西还是京东
g***8,star5,宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买上次买到这么好用的东西还是上次 ！
