https://item.yiyaojd.com/3119481.html,京都念慈菴蜜炼川贝枇杷膏,3119481,0.706kg,香港,通用,纯进口,中成药,煎膏剂,口服,其他
用户名,评分,评论
网***隆,star5,还不错的，京东送货不错！主要比较快，没有破损问题出现，价格合适合理，售后服务一流的，一年买好多好多东西！一直选择京东！信心之选！好价不是经常有，加了购物车天天看！天天看，有好价马上下手！
L***宇,star5,物流很快，外包裝保護的也非常好，非常感謝快遞小哥大熱天的提供服務。老品牌治療咳嗷療效一直都不錯，口味也非常好，清涼溜滑的，適合哆嗽之後咽喉不適時的狀態，大大降低了吃藥給内心帶來的痛苦。
k***r,star3,到货很慢，不过价格还可以。
j***q,star5,一直在京东买药，京东自营药品保真，价格比实体店便宜，处方药在线问诊，开药，直接在京东买药，方便，物流很快，第一天买，第二天到！
w***3,star5,京都念慈巷蜜炼川贝枇杷膏收到了．川贝枇杷膏很好用．润肺化痰止咳平喘护喉利咽，香港制造经常购买，以后还会再来。物流也很快。
j***s,star5,?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！不得不赞，质量真的好，包装物流也不错。真心喜欢，入手后不会让你后悔的
代***6,star5,物超所值，话不多说，这四个字已经说明了一切发货速度很快，药效果好，东西包装的很好，价格优惠，我很满意?，还会回购
L***8,star5,东西比我想象中的还要完美，十分给力，值得入手宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖特别特别棒，货比三家才买的，店主人很好，回答问题很有耐心，也很详细，有需要还会再来的
非***丶,star5,京都念慈菴蜜炼川贝枇杷膏真的是从小喝到大的老牌子，价格亲民，口感也非常不错，效果也是非常的棒。趁活动一口气买了三瓶，实在是划算。
W***H,star5,总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐。快递很快，次日收到了，日期新鲜。
华***美,star5,这款京都念慈菴蜜炼川贝枇杷膏，还是挺好的，功能主治：润肺化痰、止咳平喘、护喉利咽、生津补气、调心降火。适用于伤风咳嗽、痰稠、痰多气喘、咽喉干痒及声音嘶哑。
-***-,star5,正品，值得回购。比实体店要便宜不少，而且还是正品，送货速度慢了点，但还可以接受，毕竟有那么远的距离，有需要还会回购的。。
樱***甜,star5,选购三瓶装，一瓶一码?放心溯源，是正品。夏季嗓子痒止不住想咳嗽，含服一口念慈菴能缓解症状并祛痰。肺热燥咳，润喉清肺有效果。
m***5,star5,止咳化痰的糖浆这款京都念慈庵的川贝枇杷膏，喝起来挺好喝，味道清凉，口感好，就是价格有点贵，要是再优惠点就合适了，京东买大牌子信得过
j***Z,star5,前一段时间因为感冒，所以一直在咳嗽念慈庵，这一款咳嗽糖浆是多年的老品牌，所以药效上也能够有很好的保障，可以放心的使用效果呢，个人感觉还是不错的，嗯，能够缓解咳嗽对嗓子带来的伤害。
j***r,star4,感冒发烧咳嗽浑身酸痛，乏力食欲不振！喉咙发炎喝水都感觉很不舒服，听朋友建议，在网上购买了这款京都念慈，喝下枇杷膏，喉咙就冰冰凉凉的感觉，舒服多了！
青***了,star5,品牌产品，第一次买，喝了很有用的，推荐买这个品牌，香港产，是正品，关键产品质量可以，对咳嗽有疗效，给好评，推荐大家去购买了。
F***e,star5,京都念慈庵这个牌子，是我之前一直用过的，自己亲身体验过，效果不错。最近娃娃咳嗽厉害，买了一堆止咳的药物，看这个搞活动，买来试试。这款主治：润肺化痰、止咳平喘、护喉利咽、调心降火。需要注意性状：辛凉。
冇***牛,star5,这个枇杷膏，效果不错，之前有一点点咳嗽，买了一瓶，不论是味道还是口感，还有效果，都是相当的好，而且价格也不是很贵，就拿它当糖喝，止咳又润喉
j***d,star5,京都念慈庵蜜炼川贝枇杷膏，老字号，大品牌值得信赖！京东自营，物流快次日达！一直以来家中都会常备京都念慈庵蜜炼川贝枇杷膏。喉咙痛、声音沙哑一服见效，已多次回购！
就***5,star5,京都念慈菴蜜炼川贝枇杷膏，家中常备，止咳效果好。京东送货快，服务好，家中日用品大部分都在京东买，信任京东。以后还会继续信任京东
阿***呀,star5,京都念慈菴老老牌子了，以前一直回购，疫情期间也是靠这个解决咳嗽，咳痰的，一次买了大容量，一家人都够用，最近感冒买了点预防，黏黏的口感还行，大人小孩都可以服用。
劉***雪,star5,之前复阳，嗓子一直干痒难耐，买来了枇杷膏后喝了两三次，干痒情况立马好转，后面又坚持喝完，现在嗓子完全不痒了。身体也康复了。
祁***兮,star5,吃了这么多还是得京都念慈庵的枇杷露，吃起来凉凉的通气。还有一股杏仁的微苦，祛痰止咳效果i哦挺好的。买凉瓶，有优惠，吃完再买两瓶。
j***h,star5,家里不管是成人还是孩子只要咳嗽都会用这个，京都念慈庵这个口感也不错，喝下去凉凉的感觉，瞬间就不咳嗽了，当然只是暂时的，反正挺好用的
夏***民,star5,京都念慈庵蜜炼川贝枇杷膏一大瓶，这个药对咳嗽的效果不错，就是价格有点贵，看配方应该是纯中药制品，可能比其它止咳糖浆好一点儿。
小***仔,star5,一直都信赖这个品牌产品！经常港台电视里面的广告词，的确如广告里面那样，止咳化痰的作用可以的！前段时间首阳然后咳嗽声音都变了，喝了之后舒缓了，一瓶喝完就没事了
z***h,star5,止咳化痰一直用香港这个牌子，不相信国内的产品，香港也不再是以前的香港，希望产品没有褪色，食品和药品都是重要的东西，能用进口的尽量用进口的。
超***-,star5,京东物流还是很保障，下单后次日就送到了，让人安心，好评。感冒咳嗽了不见好，不太爱吃药就还是买了枇杷膏，虽然很好入口，可是一瓶见底咳嗽也没有好，看来还是药不对症啊
鹤***哥,star5,都已经喝完了?一瓶咳嗽基本康复了。主要上次阳了好了以后，一直感觉喉咙不舒服要咳嗽。所以想起这款枇杷膏，购了一瓶回来果真不错，恢复基本好了。这款能推荐一下给大家
知***0,star5,东西收到了，还没有打开，买来备用的，之前一直在药店购买的，价格偏贵，听说京东药房的药不错，所以就买点来试试看，如果没问题以后就京东购买好了。
心***3,star5,以前没买过，这是第一次购买，心里没底，不知道适合不适合儿童服用…后来咨询了药师，他给了详细解答，断断续续的服用了2天，还是有一定效果……
郁***类,star5,老牌子，还是那个味道。外包装比较随意，到货时外包装已经散开了，好在里面东西没有少。内包装比较厚实，瓶没碎。配送也很快很给力！
E***l,star5,一直在用京都念慈庵的这个牌子枇杷膏，效果还是杠杠滴，对于咳嗽之类的的效果挺好，虽然价格比第三方药房贵了些，但是送的快，这急用，没办法了
j***f,star5,上次去香港买的枇杷膏喝了两瓶，治好了我的长期咳嗽。这次的话京东下单领个商品性价比还是挺高的，希望这个效果的话可以一如既往，当然也希望不要再感冒。
n***_,star5,复阳的时候买的，小孩子大人都咳嗽，一直听说京都念慈庵好用，就买来试一下，挺甜的，小孩也爱喝，吃了有点效果，小孩复阳咳嗽没去医院拿药，家里有备着
j****,star5,家里孩子咳嗽一直是喝京都念慈安的枇杷膏的，见效快，没有毒副作用，老大小的时候要捏着鼻子喝，老二自己每天主动要求喝，老是说自己咳嗽了
j***j,star5,囤货购买的，还没有来得及拆包，应该还不错吧，毕竟我是十分信任京东自营的。京东的老客户啦，送货快是最大的优点，所以嘛我经常购买京东自营商品，至少的是京东物流。
臭***9,star5,京都念慈庵川貝枇杷膏口感清爽，口味獨特，具有濃濃的枇杷果香，讓人愛不釋手。膏體細膩滑潤，入口即化，給人舒適的口感享受。川具的功效被廣泛認可，對於咳嗽、喉嘴不適有舒緩作用。品牌信譽高，產品品質有保障。強烈推薦京都念慈庵川貝枇杷膏，值得一試!
u***n,star5,京东购物，方便，省心，家里的日用品，调味品，洗浴用品，饮料，牛奶，衣服等等，都在京东购买，物流给力，快递小哥也给力，放心。
思***儿,star5,之前感染新冠时买来喝的，可以缓解咳嗽，味道也还不错，里面有蜂蜜，老牌子值得信赖！京东物流方便快捷，有需要了还会继续购买的
j***3,star5,发货挺快的，快递挺快的，包装挺好的，里面的东西一点也没被压坏呢。看起来高端大气上档次。效果不错的，就是越来越贵了，等便宜点再买吧
w***n,star5,一直在京东上面买东西，京东的质量还可以，价格也比较实惠，售后也比较放心。这个砚山喝着挺甜的。有没有效果就不知道了，毕竟是中成药吧，效果还是来的慢一些。
b***0,star5,清热止咳化痰润肺，上火咳嗽的时候喝点有时候挺舒服的，看着搞活动就备一瓶在家里，直接送到家里，比较方便，能好就不用去医院了。
安***0,star5,生次感冒后咳嗽一直没好，后来就买了这个，当时看到三瓶组合比较便宜，后来收到货才发现这个很大瓶，估计一瓶开了也是喝几次，幸好保质期不短，要不然就
c***o,star5,公公气管不好，这个是中药，副作用会小，所以备来给老人用。生产日期新，价格也合适，比药店便宜近十元，快递服务到位，继续关注回购。
耳***8,star5,618大促期间的据说是预售下单的，就比正价便宜了那么一点点，一瓶分量挺多的，好大一瓶，之前也买过，唯一感觉就是太甜了，齁甜齁甜的那种！
那***4,star5,京东买药品挺方便的，趁着活动可以提前买了备用，也比较划算，川贝枇杷膏对于喉咙干痒咳嗽挺管用的，阳了以后咳嗽好久，喝了一瓶几天好了
j***4,star5,京东商城网购效率真的不错，昨天下午下单，今天上午就可以收货了。京东快递小哥服务态度真的不错，热情周到细致认真，必须为京东快递小哥点赞。京东商城值得期待哈哈哈哈哈
千***2,star5,家人感冒咳得厉害，看介绍这药具有润肺化痰、止咳平喘、利咽生津的作用，常用来治疗咳嗽、咯黄黏痰，痰黏稠不容易咳出来等，使用后效果还可以，配合处方药多少有作用，京东购买也方便，快递也给力。
R***9,star5,念慈膏川贝枇杷膏治疗咳嗽效果不错，阳了后面咳嗽吃其他的止咳药效果一般，这个牌子的止咳药家人推荐的，效果确实不错，推荐购买。
g***6,star5,朋友介绍买的这款，说是止咳效果好，京东自营购买头天夜里买第二天上午就到了。效果还可以，一次喝15毫升，夜里睡觉安稳多了没怎么咳嗽了
