https://item.yiyaojd.com/2943428.html,999三九胃泰颗粒,2943428,145.00g,中国大陆,DZK015002G,颗粒剂,通用,非处方药,口服,国产
用户名,评分,评论
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
j***~,star5,三九胃泰这个品牌还是和广告上说的一如既往的好呀，也是家庭常备用的药，胃酸，胃痛的时候，喝一包，胃暖暖的很管用，小胃病必喝这个三九胃泰。京东自营的品牌药，价格便宜不说，最主要的是快递送的快呀！而且送货员真的很用心，大下雨天，街道路上都已经积水了，还是一如既往的送货，并且外包装一点损坏也没有，也没有叫雨淋到，真心感谢送货员。
盛***启,star5,物流速度很快的，很实惠的
j***k,star5,京东大药房里买的，是京东自营的，配送速度很快，包装完好，商品没有损坏。这个是三九胃泰颗粒6袋装的，对胃胀胃溃疡浅表性慢性胃炎都有效，买过很多次了。
j***w,star5,三九胃泰收到了，发货速度快，京东的物品真。非常满意，比在药店买要便宜，而且方用出小区，非常时期，还是少外出为好。我还真的是离不开这药，有时吃了凉的，或者是吃了硬的东西，吃两袋就好了，谢谢京东，也感谢快递员师傅。
8***m,star5,好，非常适合自己使用
孟***1,star5,不错，不错。挺好的。各方面都不错。京东各种物品服务非常不错。搞活动时一下子买了五盒。快递也非常好。一直在京东上买东西。非常喜欢。
金***陶,star5,三九集团出产的著名胃药，适合浅表性胃炎。味甜，不难喝，治疗效果显著。确认正品，价格非常优惠，比药店便宜多了。物流快，次日达。
u***p,star5,胃酸胃炎治疗效果相当好，非常值得推荐的一款胃药。
秋***枫,star5,买来备用，信赖京东大药房，京东物流超赞。
j***b,star5,治疗胃热引起滴胃肠道不适 效果应该不错滴 信任京东 物流超快
