https://item.yiyaojd.com/8676590.html,江中乳酸菌素片 0.4g*8片*8板,8676590,85.00g,中国大陆,片剂,通用,非处方药,嚼服,国产
用户名,评分,评论
十***舍,star5,江中乳酸菌素片，是家中常备商品，肚子不舒服，消化不良，来几片，胃胀气胃疼，吃几片也有效果，补充乳酸菌，维持肠道健康，效果也不错。
a***4,star5,看朋友推荐来买的江中的乳酸菌素片，有助于消化肠炎，还有小儿腹泻，听说是用牛奶发酵的，吃起来味道也不错，小孩子也能吃，推荐大家购买
西***子,star5,这个乳酸菌素片，之前就买过很多次了，小朋友挺爱吃，家长看好小朋友不要过度食用就好！没记错的话，大人也可以服用的，看好剂量就行。
是***-,star5,康恩贝大品牌，经常买他们家的肠炎宁、这款维生素c片维c含量高，价格不贵，补充维生素必备，橙子口味，很nice，下次还买。
q***J,star5,经常在京东自营京东大药房购买日常用药，送货速度快捷，日期新鲜，京东自营的质量很好，放心，商品包装完好，挺满意的商品，喜欢京东自营购物，
n***_,star5,买过两次，感觉有点助消化的效果，还有点儿开胃的感觉，味道还可以，吃了有一段时间了，也有改善一些肠胃不适，挺满意的
久***箴,star5,酸奶味的，还行不难吃，具体有没有用还得再看看，应该是有用的，至少吃了几次后肚子没那么胀气了，一盒两袋，四板一袋，一共64粒。
Z***老,star5,红霉素软膏感觉是万能的  下巴长了颗痘痘 晚上擦了早上起来都焉了些 出门都随身携带的 小朋友偶尔摔伤马上就能用上  京东发货也快，晚上十一点前下单 中午就能到
w***3,star5,这已经是第二次买了，已经连续吃了两个月了感觉是要好一些了，感觉没有那么多屁了，感觉还是有效果，还是不错的，有改善肠道菌群的效果。
殿***晨,star5,一直在给孩子每天三片当零食吃了.小孩子特别容易积食、当初朋友给推荐的这个（乳酸菌酥片）讲效果不错！购买后吃了一段时间、感觉还可以！平时家里也会备一些
林***牛,star5,一款您日常生活的必备之药，可以有效解决您遇到的消化问题，可以用于解决肠内异常发酵、消化不良、肠炎和小儿腹泻等问题。口感良好，没有不适感。
A***8,star5,吃起来挺好的  吃了两盒 现在感觉正常了 又买两盒巩固一下     顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶顶
w***6,star3,总体还可以，希望能真正起到防护作用。
吃***g,star5,一次性囤满了三盒，妈妈有口臭，有一些消化不良，因为我之前使用过，效果比较好，所以推荐给了她，可以促进肠道益生菌的增殖，从而达到保护肠道的效果。
A***民,star5,素片很好，东西吃的比较杂肠胃不舒服，吃了两片感觉舒缓多了，家里没事备点这种药片挺好的，小孩子老人有什么小问题都可以适当减缓。
伊***盐,star5,买了好几次了，对肠胃确实不错，每次都是趁着活动买，还算划算；常吃了之后，肠胃估计也养得差不多了，有次送朋友一盒，吃了也说好，美滋滋
O***a,star5,买了N次了，给老人买的，身体弱活动量小，每天饭后像吃糖一样含服两片这个，已经成为习惯了，感觉胃口舒服，饱胀感没有了，食欲提振了。
j***n,star5,每天坚持吃，尤其是带孩子不方便出门的人来说真的太好啦性价比高，信赖品牌大人小孩都可以吃，大人小孩都可以吃信赖品牌，信赖品牌而且价格也比较经济实惠，尤其是带孩子不方便出门的人来说真的太好啦，给老板点赞！！给京东点赞！！还会推荐别人过来购买。
李***我,star5,和孩子一直吃这个江中牌乳酸菌素片，携带方便，吃完饭来一粒，调节肠胃菌群，好吃方便，对腹泻，肠炎，孩子消化不良菌群失调都有帮助
C***n,star5,这个一直都很喜欢吃，不仅有利于消化，而且味道也还不错，价格也不算贵，和正常城市市区的价格大差不差，比乡村的价格贵点也正常。
邋***鞋,star5,味道酸酸甜甜的，女儿很喜欢吃，物流也快，以后还会来购买，就是价格波动比较大，能控制价格稳定就更完美了。??????
l***8,star5,江中牌健胃消食片和江中乳酸菌素片收到了，质量很不错，包装精致，材质优秀，比想象中好，给小孩吃的，送礼自用非常合适，下次继续购买，
逝***泪,star5,发货迅速，东西很快就收到了，口感吃起来就跟普通的牛奶糖一样，而且价格也比药店要便宜好多。这以后常年有一定的缓解，推荐购买。
j***u,star5,"产品可以说是非常好了,与卖家描述的完全一致,非常满意,真的很喜欢,完全超出期望值,发货速度非常快,包装非常仔细、严实,物流公司服务态度很好,运送速度很快,很满意的一次购物"
各***家,star5,这个乳酸菌素片我用过几次，确实对肠胃作用大，能抑制肠道有害菌群，保护肠胃。京东快递物流特别快，当天下单，第二天早上送到手中，。支持京东
咚***哈,star5,快递收到了，物流挺快的快递小哥送货上门，药品效果很好，一直都在京东上面购买的，一买了好几种价格不贵，已推荐给最好的朋友购买
子***的,star5,质量挺好，物流也很快，赞！从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！非常满意?，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞?
j***f,star5,收到家中常备，孩子防止孩子积食，喜欢的味道超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞超赞
小***恼,star5,?质量很好，买的很合我心意?，棒棒哒！?需要的亲们可以放心购买这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买。
果***5,star5,我和给老人都是肠胃不好，老人常常便秘，平时吃的双歧杆菌有些耐药了，试着吃此药乳酸菌，价格很是优惠，药店30多。先买9盒试试效果
Z***9,star5,物流快，购买有保障。送一些优惠劵很划算的，这个药第一次卖不知道效果，先吃着再说，肚子不舒服吃益生菌是蛮有效果的，这个也尝试下。京东yyds
阿***室,star5,这个药非常不错，帮助消化，然后主要 嚼着吃也很好吃，哎呀有时候就想偷偷吃两粒，反正在我弄那个什么的时候吃撑了吃这个还挺管用的呢
血***1,star5,酸酸甜甜的像吃糖一样，肚子不舒服可以吃，但是呢，我吃了没什么感觉，因为我肚子很舒服，你也是会拿来吃一下，改善一下肠道菌群，没事当糖来吃了
唐***q,star5,这款江中的乳酸菌素片已经是很多次回购了，平时吃的不合适，肚子不舒服，或者有时候拉肚子，嚼几颗乳酸菌，很快肚子就会很舒服，日常家居必备。
姜****,star5,物流很快，孩子也喜欢吃，大人也吃。饭后吃一片，胃里挺舒服。长期吃也没事。比药店便宜。不错，日期新鲜。经常在京东大药房买药，是正品，吃的放心。
1***2,star5,益生菌挺不错的，价格也挺合适的，物流也是很好很给力的，前一天晚上下单，第二天白天就送到家门口了，非常方便，下次再来购买，好评。
j***d,star5,家里备用的，大牌子值得信赖，包装不错，物流也很快 ，肠胃不好可以吃一点，感觉效果蛮好的，药效也不错，疫情期间可以备一点，平时肠胃不好也有用。
阿***宇,star5,非常不错色一款调节消化系统的乳酸菌素片，口感也是比较奶香味的，每天坚持吃，是有效果的，而且价格也比较经济实惠，还是很支持哦。
1***1,star5,味道酸酸甜甜的，吃多了肚胀啦拉稀了吃上一两个挺好的，家里常年备用。大人小孩都可以吃。京东买东西真的太方便啦，送货上门，比自己出门还方便，尤其是带孩子不方便出门的人来说真的太好啦。
j***5,star5,已经购买很多次了，非常好的一款药。老牌子还是那个味道。今天突然发现便宜了很多 又下了两单。物流非常给力，上午下单晚上就到。
左***符,star5,很早就收到了，这段时间太忙，没有及时评价，大品牌值得信赖，价格很便宜，比药店便宜好多，肠胃不好的可以常备，效果很明显，味道也很好
q***远,star5,。。。！！真是太有效果了吧，太好吃了，一股酸奶味，女朋友特别喜欢，特别适合肠胃不太好的人，没事吃一吃，跟吃糖一样，特别棒，很不错。
吃***g,star5,胃肠功能紊乱的福音，吃了油腻不好消化的食物吃两片真的很舒服。而且在京东上购买，体验也很好，今天下单，明天就到了。而且生产日期也是靠前的。
徐***0,star5,家里必备乳酸菌素片，吃饱了吃两粒很不错，味道也好吃，酸酸甜甜的，儿子也很喜欢吃，每次都从京东囤好几盒，偶尔也会给孩子吃两粒
王***耶,star5,这个东西是家里面必须要备着的，肠胃不舒服了，吃一个酸酸甜甜，小孩子也喜欢吃，赶紧买起来，备着，很有用。吃多了饭可以来几粒。
m***k,star5,京东上买东西最大最大的优势就是送货快，当天买第二天就能收到货。所以还一直是京东的忠实粉丝，plus会员。貌似现在某音和某夕夕的售后都很不错，希望京东以后价格能给客户带来实惠
睡***l,star5,是正品，和实体店一样，价格还优惠，果断转粉，家里有孩子，最近两年来常常购买，真的非常不错，消化不良或者拉肚子时都可以使用 宝贝收到了，卖家发货很快，物流也很强大，客服态度极好，很有耐心，给人一种亲切感，非常喜欢。还有精美的包装，高端的氛围;可以看出卖家非常细心。宝贝真的很好，和图片一致，没有区别，真的很物有所值。
似***意,star5,在京东买过好多次药了，也非常放心，家里小孩经常吃这个，江中的乳酸菌素片和健胃消食片味道非常好，这次买了多备一些慢慢留着用，比药店里便宜多了，非常愉快的一次购物！
y***9,star5,收到看了一下，包装完好无损，包装规整日期新，口嚼味道奶香可口，本人肠胃不太好，服用之后期待好的成效，好评！
b***2,star5,幸好有京东，这款药还有货，为疫情准备的，买的大包装的，但是目前还没有用上，先囤着吧。江中老品牌，值得信赖，这款大人小孩都可以吃，挺好的。保质期两年。
暖***a,star5,京东大药房的药品质量有保障，价格比实体药店便宜。赶上活动购买了各种日常所需的药品。送货到家，服务点赞！
j***n,star5,乳酸菌素片孩子挺喜欢吃的，江中牌的值得信赖，比实体店便宜多了，实体店一盒64片的大好几十元呢，这个活动的时候才20左右，以后还会购买的，生产日期也新。
Z***8,star5,江中乳酸菌素片介绍对肠道不畅有好处，肠炎和消化不良有一定的效果，调节的好，第一次买，味道有奶片味。京东物流速度挺给力的，包装完好，近段时间生产的。一次性买了5盒，希望吃完有效果！
黢***姐,star5,之前有口臭，吃这个很管用，还挺好吃的，这次回家感觉妈妈也有点，就买了这个，还没吃呢，就好了，哈哈哈，留着吧，偶尔不舒服的时候吃着
虫***0,star5,日期很好，孩子很喜欢吃，确实也可以辅助消化，据说拉肚子或者吃了头孢之后，要吃点这个会比较好。个人感觉没啥效果，就是给孩子当糖吃
过***a,star5,乳酸菌素片，性价比挺高，口感也还可以，孩子喜欢吃，用来调节肠道消化的，准备长期给孩子吃，希望能有效果。家里孩子经常叫肚子不舒服。
s***4,star5,一直备着乳酸菌，家里有人肠胃不舒服就服用几片，立马感觉全身都顺畅。每次都是赶上有优惠时购买几盒，性价比高，包装好，物流快。
j***r,star5,这个药，这个药效果很好，主要是治疗肠炎，腹泻，消化不良嗯，京东大药房是正品，一天3至6片治疗肠的发现效果效果很好，有效果还会继续购买的
雁***间,star5,包装盒很可爱??家里人肠胃不好，一直常备着益生菌??调节肠菌，大人孩子都可以使用???每天来两片很方便也很管用???
j***6,star5,三八节，我在京东大药房的江中制药的乳酸菌素片64片一盒的大促销，价格非常暖心，在药店要30块钱一盒。我买了三盒才相当药店一盒的价钱。客服小姐姐非常热情；发货快收货快。发货还是航空空运，谢谢你京东商城。生产日期新鲜。我很满意，五星好评！
j***3,star5,效果很好，己服用多盒，近一个月了，规格64粒装，京东大药房！！！！！！！！自营，物流很快，今天下单，明天就送达！！！！！！！
p***n,star5,物流很快，物品完好无损，用起来很舒服，喜欢?真的很好用，对商品非常满意，属于无限回购款，推荐！这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?
j***z,star5,京东送货速度超快的！！！！！特别买来防止小朋友拉肚子的，还好到现在都没用上，备在家里，信赖京东的质量和速度，好好好好好好
