https://item.yiyaojd.com/2943820.html,星鲨24粒,2943820,26.00g,中国大陆,206020045,滴剂,通用,西药,口服,国产
用户名,评分,评论
张***2,star5,不错，一直吃这个D3，小宝宝补钙必须吃的补剂，小孩子必须吃哈哈，星鲨值得信赖的国企，一直在用，吃完了会继续购买哈，送货很快哦
于***Y,star5,包装很给力，吃完之后铁盒子还可以用来装别的，而且价格经济又实惠，在京东上购买也比店里面划算，孕期补维D很不错的选择，有需要的可以购买，非常适合囤货或需求大的，但是要遵医嘱进行食用
c***鱼,star5,已经复购第三次了，家里老人小孩都吃这个牌子，一天一颗，缓解和预防骨质疏松，特别好，也有效果，饭后吃液体型好吸收，不容易便秘
和***子,star5,速度挺快的，已经收到了，平时不在家里，多囤一些回来方便老人喂，孩子也爱吃，不抵触，自己拿了吃，很划算，遇到活动就多买了，有效期很长的
j***5,star5,这个铁盒装的比药店便宜多了，每颗算下来真心不贵，一直都在京东购买，真的不贵，每天必吃，补钙不能少维生素D，强烈推荐一下给大家
冬***生,star5,包装严密，避光，和医院开的一模一样，性价比很高，无杂质，正品保障，包装无异常，无破损残缺，生产日期和有效期无异常，维D透明无沉淀物，很好！
缘***季,star5,一直回购这家店铺的产品，真心很不错，宝宝也喜欢吃，产品质量不错，产品包装各方面都不错，是正品吗来的，想入的姐妹们，可以闭眼入哦！
u***r,star5,盒子装的很方便，也方便储存，出门带着也特别方便小颗小颗的干净卫生，造型很可爱，刚开始宝宝还不吃，吃了几天就喜欢啦，，补充维生素
穆***匠,star5,产品质量挺不错的，省去了去外边买。京东自营商品，服务有保证，快递送货上门，很不错的，物美价廉。多次购买，儿童可以吃的维生素D
l***-,star5,京东送货速度很快，早上下单，晚上就到，质量有保障，这个国产的 d3 挺好的，一直都有吃，以前小月龄时候吃滴剂的，现在大了吃这个更好
j***4,star5,收到宝贝真心不错，各种东西放的齐全，包装完整。正品，质量好，性比价高，经济实惠，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力。服务态度挺好，发货很快。
若***燃,star5,一直给孩子吃这个，之前在药店买，现在就京东。特别好，孩子也喜欢。都喜欢萌萌的东西哦。物流也快，送货上门。吃了应该是有效果的。
布***独,star5,一直给孩子吃这款维生素D3，宝贝很爱吃，每天早上一颗，吃得放心吃得安心！不担心维生素D缺失了！包装也很好没有损坏现象！值得信赖
y***a,star5,孩子还没满月就开始吃ad和d3了，这个也是很多月嫂和医生推荐的，还在吃了也没啥过敏之类的反应，每个孩子的体质都不一样 适合的才是最好的
那***风,star5,适合幼儿补钙使用，效果有待进一步观察！这个牌子在育儿群里面听月嫂推荐过，先买了几盒，看看效果吧！物流速度非常快，第二天就到了！
j***W,star5,宝贝做工真的非常精细，细节真的棒，爱了爱了一如既往的好品质，非常喜欢的一款产品，非常棒！o(*￣︶￣*)o是正品，信赖商家，宝贝质感很好，价格也适中，无限回购！
豆***n,star5,一直在吃星鲨这款，效果很好，一直在吃，没有副作用一直在吃星鲨这款，这次是给宝宝买的，宝宝很喜欢吃一直在吃星鲨这款，每天都会吃，每天早上起来，吃完嘴里就很干净了
j***b,star5,物流速度很快，包装完好没有破损，之前一直用星鲨感觉还不错性价比很高，宝宝也爱吃，现在差不多两岁了再给他吃一段时间。。。。
l***u,star5,比在药店买价格合适很多  孩子天天吃  在这里买很划算  日期很新鲜  包装很完整  从出生几天一直吃d3  促进宝宝钙吸收???
L***e,star5,非常满意的一次购物经历，前天买的，第二天就送到了，价格也非常的合适，趁着活动买的这款星沙的维生素D 比较有名，孩子一直坚持吃。每天吃一粒，效果也非常好，希望对大家有所帮助。
白***色,star5,刚出生开始，就一直吃的星鲨的维生素，当时是医院开的，吃的不错也没换牌子，挺方便的，这次又买了些屯着，快递和包装都很好，一下买了五盒，可以吃一段时间了
j***r,star5,是正品，包装质量都不错，给宝宝买的，一直吃这个牌子，保质期可以，味道也不苦，价格也不贵，买药很方便，活动多囤几盒真的特别划算。
刘***1,star5,跟我在药房买的一样，之前走网上买错了，外包装差不多，结果是保健食品，这款是 OTC 的，跟药房一样，之前买了十几盒，也咬着牙吃光了，这次买的很舒心，价格也便宜很多，性价比高，好评。吃完还会回购，有活动也会回购！
爱***y,star5,孩子从小就吃这个 现在已经长大了 不天天吃了 想起来就吃 非常方便 一天一粒 不能多吃 维生素靠食补很难吸收 还是药来的快 满意
t***g,star5,京东的商品一向是比较有质量保证的，售后服务是必须点赞的。原来总觉得商品必须当场挑选才能放心，多次购买之后，商品质量总体来说很好，售后及时到位，因此也就放心购买了。
胖***新,star5,不的不说京东；高兴二速度还是快得很。。。家里请的月嫂直接就说买京东上的这牌子的维生素片维生素d胶囊，医院开的和这个都是一样的，
l***3,star5,星鲨的维生素d滴剂给家里的孩子买来补充维生素D的，一直吃的这款，这次买的是铁盒装的，感觉很便携，很不错，非常满意，等吃完了下次再买
j***8,star5,一直选择星沙这款D3 宝宝不排斥，京东下单比较实惠，买得多优惠得也很多，可以说是物美价廉了。京东物流非常快，送货上门，整体好评！
m***y,star5,?宝贝质量很好，收到货第一时间打开看了，很不错?，很满意?，平时晒太阳不足，适合日常的补充。非常满意，吃一段时间试试?
j***s,star5,OTC的，星鲨，买来给娃娃吃，每粒含维生素d400单位，每天吃一粒，每天自己主动就拿着吃，京东物流，很方便，师傅给送货上门。
逄***祥,star5,之前囤货的吃完了，等活动没等到，就直接买了。商品很好，到货快。孩子一直再吃，每天一颗促进钙吸收。能多搞活动就好了，哈哈哈
l***i,star5,医院给开的带回家吃的，吃完了自己买，京东优惠很多，和医院的一样，剪掉胶囊的鱼尾就能喝，很方便，也很卫生，买了6个月的更优惠。
思***朋,star5,现在也不知道是为啥，新生的宝宝就需要补充这个。既然大家都这么说那就买吧。第一次买错了试用一岁以上的和客服联系后，马上帮换了货非常好的一次购物体验
被***光,star5,第二次买发货很快，看到做优惠活动果断下单了，大宝、二宝都在吃，医生建议吃到孩子青春期，说现在孩子不缺钙，而是不吸收，确实大宝吃了牙齿长得快了
j***b,star5,一直在京东上买星鲨给宝贝吃，很好，比药店买便宜多了，物流又很快，非常方便。非常好的购物体验。多多打折优惠活动，囤起来囤起来
z***g,star5,正品店铺，放心购买，一直用这个品牌的D3，孩子也非常喜欢吃，趁着活动在备一些，整个购物过程非常顺利！下次还会再来的！赞！。
u***t,star5,从出生医生开的都是星鲨的d3，可以说宝贝是从小吃到大的，宝贝比较喜欢吃，每天早上必吃，一下子买5盒超级划算，会继续支持星鲨
j***5,star5,京东大药房或者京东自营店商品很齐全，发货速度快。比市面上优惠很多，购买一次，都家人使用。家里大部分药品，都是在自营店购买，很放心。
j***1,star5,一直吃的这款星鲨的，孩子很喜欢吃，大品牌，京东自营，正品保证，京东物流，送货速度也很快，隔天就送到了，价格也很实惠，性价比很高，还会继续复购
小***歪,star5,不错哦，还是在京东买的方便快捷，物美价廉，我们这边的药房要33一盒，贵的很，涨价涨得很快呀对比了一下是正品，大家放心购买
j***c,star5,上次买过了非常不错这次又回购了，大品牌就是好值得信赖，而且物流快，口感也很好，每个家长都希望自己的孩子能够长得高高的，给孩子吃完以后还会继续回购的，有想购买的家长可以放心的购买
糖***噢,star5,发货非常快，送货快，孩子一直吃的这个牌子的，一直都挺好的，这款和医院开的一摸一样，日期新，吃起来非常方便，孩子也很配合，推荐入手吧
j***d,star5,物流很快，正好需要给宝宝补钙。包装严实，药应该是正品。今天给宝宝吃了，后面再观察观察效果怎么样，希望有效，宝宝健康成长。
