https://item.yiyaojd.com/3142374.html,999感冒灵颗粒,3142374,116.00g,中国大陆,205020005,中成药,国产,成人,颗粒剂,口服,流涕
用户名,评分,评论
s***0,star5,京东自营店送货速度就是快，晚上下单，第二天上午就送到了，和实体药店买的一模一样，现在正是流感的高发季节，家中常备一些，做活动时一下子买了十盒的，价比超高，比实体店优惠多了。京东网上购物是越来越方便了，下次还买！
c***_,star5,三九小柴胡颗粒和感冒灵颗粒，家中常备的感冒药，值得购买！价钱方面很实惠，比药店买的还要便宜些。京东物流送货速度超级快，昨天下单今天就可以收到货了，赞！
j***8,star5,挺优惠的，减去优惠及各种红包，平均10元/盒 拿到手，比实体店便宜多了，深圳长时间下雨，偶尔还是需要感冒灵，备点总是好的！
j***c,star5,经常在京东上购买这款感冒药，效果不错，多买点备用着，可以随时应付换季的时候带来的感冒问题！京东值得信赖。
j***z,star5,家中常备，39感冒灵，发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评?是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾！.^?^.在这里选购安全方便快捷?，快递小哥态度非常好，这个价格非常给力?，十分推荐，会继续回购 家中常备，39感冒灵，发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评?是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾！.^?^.在这里选购安全方便快捷?，快递小哥态度非常好，这个价格非常给力?，十分推荐，会继续回购
A***B,star5,999感冒灵颗粒早已收到货品了，最近有些忙，故评价来迟也甚憾！产品包装简洁环保，大品牌旗下产品品质有保障。至于药效，能够轻松对付流行性感冒，病毒性感冒，每天服用二次到三次。改善感觉引起流鼻涕，效果不错，价廉物美，值得购买！
u***g,star5,999感冒灵颗粒治疗感冒最有效了，每次感冒都喝这款药，京东大药房买的，正品，效果不错，购物很满意。?
H***仔,star5,发货很快，相信京东，家中常备这款999感冒冲剂，日常发热感冒应对效果都很不错?一般感冒，吃1-2包睡一觉起来就好了，强烈推荐
j***z,star5,与大药房购买的三九感冒灵颗粒一样的好疗效，服后感冒的流涕、头痛、咳嗽等症状很快得到缓解，解除了感冒带来的烦脑，一直是我家中常备的良药。
j***F,star5,第一次在京东平台购买999感冒灵颗粒，价格比在药店购买划算多了，而且直接送到家也是挺方便的，生产日期也新鲜保质期限也长，感冒灵颗粒对于预防感冒效果还是挺好的，冲泡起来也方便，甜而微苦口感还是可以接受的，主要还是物美价廉
s***3,star5,京东自营的商品，质量很有保障，京东自营的快递，送货速度很快，一直在京东买东西，很放心，快递小哥服务态度很好，这个药治疗感冒的效果很好
风***8,star5,春天是个流感病毒感染非常强的季节，传播速度快，很容易感染到家人，所以一直都是在家提前备用一些感冒冲剂，防患于未然。999感冒冲剂，疗效好，中成药对身体伤害也是最少。老少皆宜！京东大药房，配送速度快，安全省心，不用到药店排队，更不用太多人聚集增加风险，足不出户就可以坐等送药到门。。。。购物上京东，安心省心，实惠又便捷～～
j***Z,star5,是正品，价格比药店和医院便宜，物流还超级给力，以后就在这里买咯，太划算了，效期还很长，生产日期很新，总之很满意????
北***哥,star3,价钱比实体店贵多了，实体店要便宜的
m***m,star5,包装精美，发货速度很快，物流的速度也非常快。收到打开之后与描述一致，值得推荐，好评！是一次非常满意的购物体验，总体来说很不错。
j***c,star5,这种药可以家里面常备，家里老人小孩都有，抵抗力低，容易感冒?，现在天气也凉。价格一直很公道，很多年了，一直没涨过价的，
將***軍,star5,很好用的感冒药，999大品牌的，很喜欢用这款感冒药，买了1盒来用，价格便宜，实惠，送货准时，快递小哥辛苦了，好评(o^^o)
苏***站,star5,店铺已经收藏了很久，不过是第一次下手。是冲着好评这么多买的，收到后还是有惊喜的。谁知到质量竟然还不错，质量做工更是没的说。老板性格好，很热心，宝贝也好。我的同事们都很喜欢呢，下次再来哦！
j***s,star5,调货商品。调货速度很快，配送也很快，价格也比药店实惠的，日期也特别好，我可以特别放心的购买的。大平台，正品药。放心，安全，
疯***子,star5,这次买的999感冒灵颗粒相当的不错，包装完好，里面的说明书很是详细，真的很用心，这款感冒灵颗粒口感好，不管是干吃还是冲泡都很不错，而且药效也是相当的给力，吃了就管用，大品牌值得信赖，给好评不犹豫！
疯***子,star5,这次买的999感冒灵颗粒真的是爱了爱了，这款感冒灵可以真的是相当不错，纯中药配方，不仅药效好，吃了之后感冒立马有了好转，这也是我家常备的药，999不愧是大品牌，值得信赖，给好评不犹豫！
j***e,star5,这款感冒灵真的很不错，首先表扬下京东物流，太给力了吧，真的很快速。感冒灵是家里常备的药品，很实用，性价比很高，效果很不错，特别推荐大家购买，一定不会失望的呀。很不错
w***4,star5,这个很难买到，主要京东也有，价格很实惠，每次都用京东购物，性价比高，而且很方便，药品都是新鲜日期，有保证
r***7,star5,送货速度非常的快，999感冒灵颗粒是正品，而且还有保证书，还有小的发票。品外包装没有破损，非常的精致，其次里面没有少任何一袋。疫情期间只需要了两天时间就发过来了，速度非常的快，客服的服务态度也非常的好，价格跟在药店里头买的价格一模一样，甚至还有点便宜。值得拥有，值得购买，还在等什么呢？
j***h,star5,2023年1月28日下单，2023年1月29日收到，三九感冒灵，对有感冒引起的，流鼻涕喉咙痛，效果很好。特殊时期，囤一点货，有备无患。
z***1,star5,已经记不起，这是第几次在京东大药房买感冒药了。在京东大药房购药非常方便，足不出户。就可以购买到自己想要的药品，真是太方便了。
j***l,star5,疫情期间赶上特价的时候抢的，价格挺公道。备一点还是有用的，这个感觉比同仁堂的感冒冲剂管用，一袋就可以解决问题。配送也是非常快。
j***q,star5,999 三九感冒灵颗粒  感冒药 解热镇痛 用于感冒引起的头痛发热 鼻塞 流涕 咽痛 ，价格和质量成正比，这次购物非常满意，喜欢的赶紧下手物流和产品都不错，性价比高，家庭中常用备药
徐***g,star5,很好很强大哈哈哈哈啊哈哈，这个感冒药也是老牌子的，非常好用的，治感冒杠杠滴好很强大，好是正品送货上门也快很好很强大，非常好喝
山***人,star5,急了，我彻底急了。当我看到其他人的好评，我感同身受，就好像那些事情真的发生了一样，此时此刻我真的破防了，我怎么可以不给好评！！真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物
j***0,star5,宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星搞活动买的，外观和描述一致，美观实用，材质手感都不错，好评！五星好评，非常好！想不到那么快就到了！
W***W,star5,发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，每次感冒的时候喝完睡一觉就好了
s***9,star5,趁着优惠，赶紧入手2盒，是正品，包装也非常的好，没有破损，棒?一直都是用这个牌子，价格和药店一样，主要是方便，送货速度。
黑***6,star5,价格很实惠，性价比很高，算是平价好物，会回购的跟实体店没有区别，还便宜，喜欢！宝贝很好，不得不说，客服态度也太好了吧！比平时要便宜，囤了不少，特别特别满意?，超级好看?，客服很有礼貌，很客气，良心商家，支持！
嘟***4,star5,发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评?是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾.这个价格非常给力?，十分推荐，会继续回购
q***5,star5,"东西质量非常好，与卖家描述的完全一致，非常满意，嘻嘻!开始我原以为质量是一般般的,想不到拿到手上后的感觉就是不一样,坠坠的,有点沉.当初的凝虑没有了,真是太开心了!在这店里购物就是一种享受,很值得购买....哈哈!又一次淘到好东西了...好评,绝对的好评!下次再来，介绍倾情的同事朋友来购买,希望老板能便宜一点，真是太有魅力太显修身了,走在大街上回头率超多啊。"
c***t,star5,京东的物流服务态度也很好，这回购物是非常满意的一次网上购物。网购体验满意度可以打十分的，我一定会再次光顾你们家的店，如今网上购物竞争这么激烈，如此商品质量好而价格低性价比高的东西不是特别的多了，淘到心意的物品是一件让人很特别开心的事，啥也不说了，必领五星好评！京东的物流服务态度也很好，这回购物是非常满意的一次网上购物，网购体验满意度可以打十分的，我一定会再次光顾你们家的店，如今网上购物竞争这么激烈，如此商品质量好而价格低性价比高的东西不是特别的多了，淘到心意的物品是一件让人很特别开心的事，啥也不说了，必须五星好评！。新年快乐。！
j***9,star5,三九感冒灵颗粒药效非常好，里面含有对乙酰氨基酚。1月份感染病毒的时候，一家三口都靠这个退烧，大概服用两三包体温就能够减退。在京东购买也十分便利，送货速度快，品质也有保障。在短缺期间也没有涨价，每袋大概就两块钱，便宜又有效。 送货速度非常的快，999感冒灵颗粒是正品，而且还有保证书，还有小的发票。品外包装没有破损，非常的精致，其次里面没有少任何一袋。疫情期间只需要了两天时间就发过来了，速度非常的快，客服的服务态度也非常的好，价格跟在药店里头买的价格一模一样，甚至还有点便宜。值得拥有，值得购买，还在等什么呢？
诡***瓜,star5,疫情过后有了意识家中常备药。日期都还是新的，包装也很完好，疫情当前价格也还是公道的，京东的物流也还是杠杠的， 清热解毒 宣肺泄热，现在各地新冠反弹很厉害，国家号召居民储存一些中药莲花清瘟胶囊，提高居民免疫力，刚好我也来囤了一些。京东大药房有货，就买了几盒对抗瘟疫，现在疫情传播很厉害，盼望莲花清瘟胶囊能够保家护国。这个产品的效果确实很好，每次喝效果还不错，对于感冒引起的咳嗽和流鼻涕效果还不错，能够退烧消炎，效果不错！国家推荐的药品，生产日期也挺好，在家留着备用。连花清瘟是全中药，吃了以后喉咙有点凉凉的，现在对中药的争论比较多，但我还是认为中药有它独到之处，毕竟中华民族靠它延续了几千年了。这次京东搞活动了，价格还是比较优惠的，流行感性感冒，发热或者是高烧、咳嗽、头疼，可以用清瘟解毒，在京东药房购买也比较放心，尤其是这次疫情，感觉更有必要准备一点，这次也买了莲花清瘟胶囊。
u***a,star5,包装很好，物流快，日期新鲜，保质期到2024年9月。现在的早晚温差大，天气变化比较异常，气温变化像“过山车”，流行牲感冒多，家里面的人多，买三盒子备用着。
逗****,star5,最近雨水多，家里人上下班总会淋到雨。我给家里人备了这款999牌感冒灵颗粒，淋雨后随时可以给家里人冲上一杯特别暖胃，十分贴心。
小***杠,star5,京东大药房的物品还算是比较全的，除了外用的纱布，碘酒和酒精没有，还需要另购，其他内服外敷的基本都能找到，价格也可以，速度也很快，基本能达到次日达，总体质量也不错。一直习惯在京东购买一些药品，全五星好评了。
j***a,star5,三九感冒灵冲剂大牌药品值得信赖家庭常备常用药品，价格实惠，性价比高，推荐大家购买京东药房的药品，京东快递优质服务京东物流速度很快。好！
j***8,star5,已经不是第一次在京东买感冒灵了，比线下的药店实惠很多，这次不光给自己买了，还给家里买了一些，中成药对身体伤害较小，家里人如果感冒了，喝这个最合适，一次性买了好几盒，吃完了还会买。
品***城,star5,京东物流速度非常快，基本上隔天就能到，家里很多用的吃的都是这里买，品质有保障，都是正品，价格也比较适当，是京东的忠实客户，以后还会经常来光顾，希望一往如旧得好！
聿***丶,star5,作为家庭常备药购买，最近天气变化无常，注意身体避免感冒，时常更新感冒药，999感冒灵非常好用，推荐购买，大人小孩都挺合适的
j***e,star5,保质期到明年很不错，京东物流速度很快，怕挨不住就在美团上买了一盒抗病毒口服液，一瓶下去就好了，都没用的上，不过可以备着以防。
H***0,star5,999感冒灵收到了，物流发送的很快，快递无接处配送，店家服务态度也很好，而且药物绝对是正品，和在药店里买到的一样。??所以如果买药的话，我强烈推荐在京东上购买，因为上面的药物物美价廉，而且物流非常快，非常值得信赖????
俞***桀,star5,京东大药房购买三九感冒颗粒。在做活动，价格实惠购买非常方便。价格比药店的便宜很多，主要是药店现在非常时期不卖，这个季节很干燥适合喝点清热去火，中药质地喝了不用担心有什么副作用，主要支持中国中医药治，加强防护非常时期少出门，非常感谢京东网上购买的便捷。物流非常快，头一天下单，第二天上午就到了。真棒服后感冒的流涕、头痛、咳嗽等症状很快得到缓解，解除了感冒带来的烦脑，一直是我家中常备的良药。
l***5,star5,质量不错  非常满意 推荐哈质量不错  非常满意 推荐哈质量不错  非常满意 推荐哈质量不错  非常满意 推荐哈
彩***Y,star5,非常满意！京东到药房太方便啦，什么药都有，什么药都能火速送到，京东的老客户，什么都会想到在京东买，快递小哥送货很好，会一如既往的购买。
j***i,star5,特别特别的好，京东大药房值得信赖，保真，购买药品特别特别方便，不用出门，在家就可以买到放心的药，价钱比实体药房便宜，京东送货还特别的快。
w***y,star5,京东大药房自营药品，物流配送很快，师傅送货上门，非常方便，价格也比较实惠，包装完好，没有破损，整体不错，家庭日常必备感冒药，推荐购买！！
红***1,star5,已经第三次在京东大药房购买999感冒灵颗粒了，京东大药房里面的产品的质量很好没有问题，快递速度很快，客服服务细致入微热情周到，价格亲民值得拥有????????
i***8,star5,包装的很精美！鼻塞的质量和品质非常不错！大大的好评!以后买鼻塞再来你们店！(￣▽￣)看来看去最后还是选择了这家。经过了这次愉快的购物，我决定如果下次我还要买鼻塞的话，我一定会再来这家店买的。这家的鼻塞的真是太好用了，用了第一次就还想再用一次。收到货后我非常的开心，因为鼻塞的质量和品质真的非常的好！
j***w,star5,999感冒灵收到了，物流很快。999感冒灵感冒了拿1包用开水冲服，过一会感冒症状就缓解很多了。我如果是感冒轻症般吃一两次就好了。这回赶上有活动，价格很优惠。
陈***子,star5,快递很快，质量棒极了，建议购买实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦便宜又实惠，买了好多，宝贝一如既往的好?，性价比非常高，大品牌值得信赖?刚好做活动，价格便宜了很多，性价比超高，真的特别划算本来还很担心东西不好，拿到手发现完全多虑了，五星好评
霓***灯,star5,经常下单选购999感冒灵和小柴胡搭配的颗粒放在身边备用，遇到鼻塞之类的就用999感冒灵和小柴胡一起用开水冲服吃了就没事…这个非常有效的
j***H,star5,包装完好。京东快递很快就到家。快递小哥服务很好。店家服务态度很棒。一直都是在京东商城购买商品，大平台值得信赖质量有保证。价格也是很优惠。必须给全五星好评！
7***y,star5,药品很好，用了几天，效果很好，老板服务态度也很好，还会再来。质量非常好，非常满意的一次购物。客服有问必答，非常专业
7***y,star5,药品物美价廉，很OK，比实体店优惠太多了一直在这里买这个，活动的时候价格很美丽，发货速度贼快，质量不错，应该是正品
橙***6,star5,实体店便宜一些。在京东买东西，图的就是物美价廉，物流快。现在家里用的东西，包括家里常备的药，都在京东上买。
j***2,star5,999感冒灵暖暖的很贴心，非常好。京东商城的东西放心，用着也不错，产品的质量绝对过关可靠。网购10几年了，一直在京东买商品，基本没出过什么问题。购物要想放心踏实，相信京东就欧了！！京东购物省心省力…耶！
