https://item.yiyaojd.com/100012792970.html,洛芙联苯苄唑溶液,100012792970,100.00g,中国大陆,成人，通用,溶液剂,非处方药，西药,外用,国产
用户名,评分,评论
蝴***去,star5,非常好，下次还会购买的 一如既往支持今冬京东 物流很快 这个会员非常的哇塞 哇塞 太哇塞了还要购买，推荐朋友
鬼***精,star5,日期也很新鲜，物流也相当给力，第二天就到了，快递小哥风雨无阻啊！价格超级实惠，比药店同款优惠了不少，皮期待用的效果，好用回购！
八***t,star5,最近一直在用，效果很明显，之前蜕皮，脚臭的情况都有很大改善，超级好用，还是要多注意脸部卫生，勤换鞋袜鞋垫，认真清洁，保持良好的卫生习惯，推荐使用！
愉***鸡,star5,独立包装，小小一瓶，每次使用起来非常的方便。效果还是挺不错的，明显可以得到改善。发货很快，包装没有破损，价格实惠，很好。
心***6,star5,已经买过两次了，很好的，脚底没那么裂了，嗯嗯嗯不错不错，用完再买??????????????????????????????????
a***g,star5,这个效果还是挺明显的，前几天还比较痒，这个买到手之后，然后脚泡好之后喷上去，第2天就明显就不痒了。先喷一个疗程试试。如果能够全部治好，彻底治好，那就真的非常不错了。
j***C,star3,好可以吧，但是我自己想要的那种，不过我是买来放在家里的
b***8,star5,推荐奥，老公买来用的，他说很好用，他现在基本上每天晚上洗完脚都会喷一下，喷完很舒服，长时间用效果会更好，后面用了在来评论
美***_,star5,这个喷雾买过好多次了，这次是给家里的老人买的，质量很好，用了几次也有效果，价格合适的时候或者赶上活动还是琢磨买几盒，用着也方便
瞬***晴,star5,相当管用，不错不错，质量好极了。下次还买，物美价廉，物流好。不错不错，质量好极了。下次还买，物美价廉，物流好。不错不错，质量好极了。下次还买，物美价廉，物流好。
Y***青,star5,家里人脚臭反复，用过这款之后立马就好了，一喷就见效，真的好，很推荐，先买了一瓶试验下，现在又复购了3瓶，日期也蛮新鲜！
李***叶,star5,618期间购买的，京东物流送货上门很快，头天下的订单，第二天就收到了，用了一次有效果，后来没用就自然好了，不知道是不是这个药起的作用
冫***丨,star5,东西已经第二次回购了，效果是真的非常好大家一定要坚持连续使用四周，现在已经不用了，脚不痒了，也不脱皮了非常舒服困扰我多年的问题解决了很好
y***d,star5,脚一直有点痒，都破皮了，看网上说这东西不错，一直都是京东plus会员所以买东西都首选这里，东西不错，发货很快，药效很快！
j***l,star5,挺好用的 喷了三天已经好了 怪不得这么多人买它 原来真的挺好用，喷头的设计，用起来很方便，量也挺多的，一天一次，坚持用完它
a***Z,star5,这个是60毫升的，份量很大的，可以用很久，用了两次，效果很好，人了两次脚气就好了，好像才30块钱左右，很划算，京东上买药确实比药店好多了。
秋***风,star5,不知道是不是今年夏天特别热的原因，脚底总是起很多小水泡，很痒又不能挠，买了这款喷雾和另外的一个抹的药，感觉很好用，可以止痒
大***n,star5,好用，平时工作走路太多，勤快换洗还是没能挡住脚气，用了很多药膏，听建议买了这个喷雾，速度快不麻烦，方便的很，已经用了一周了，接下来坚持用，看后续，如果有用就推荐给熟人。
赤***神,star5,第一，物流速度快，基本都是次日达，非常的及时；第二，支持保价，七天内买贵了退款；第三，性能不错，用起来了很可以第四，服务不错，送货上门！
w***_,star5,这个还有复方克霉唑，水杨酸配合使用，对于真菌脚气，很好用，克霉唑止痒，水杨酸软化，联苯变作杀菌，坚持一段时间，肯定有效的。
j***a,star5,在视频上看到的说效果不错就买回来试一试，看看有没有效果，用后在过来追评吧！京东自营的物流还是超级给力的非常快，昨晚订的货今天下午就收到货了，比心！
艳***1,star5,之前一直有脚气都是用九度米醋泡的，这次脚气又犯了，想着脚能泡那鞋子怎么办了，就在京东买了这个联苯变挫喷雾，脚和鞋子都可以喷，很好用，三瓶还没用完脚气就好了，很好用
張***浩,star5,长期穿着封闭鞋，脚气让我烦恼不已，试过很多药都没什么效果，直到使用了洛芙联苯唑喷雾，脚气终于得到了缓解。这款是正品联苯唑溶液，可以解决脚气止痒脱皮杀菌的问题。产品喷头设计精细，不会造成浪费，轻松喷洒整个足部。使用方法非常简单，洗完脚后取适量喷雾于足部、脚面，每天两次，坚持使用，效果非常显著。
荔***安,star5,用了有几天了，喷雾很方便，也就一天一次，现在每天回家鞋子里也会喷，一共3瓶，希望用完脚气也能根治。喷雾状，喷在脚上没有明显的感觉
誓***奈,star5,物流快，卖家服务好，夏季到来，脚气病又来了，痒起来真心烦。幸亏有买了这个，喷了一周，立马见效不痒了，按照建议，继续使用，保质期两年，日期很新鲜，被脚气困扰的朋友可以买来试试哈。物美价廉，值得购买。
a***7,star5,有脚气，真菌感染。用过很多药感觉还是这个效果最好。喷剂使用起来也很方便，坚持使用皮肤好很多了，但是药一停还是会复发，多买些放着慢慢用。
g***1,star5,很好很满意，确实很好用，晚上洗完脚喷几下，不光脚气好多了，味道也不怎么臭了，用起来比抹的药膏要方便多了，这个价格也很合适，真的很不错
j***h,star5,好多医生推荐的脚气膏，效果很好，用了几天脚就不痒了，也没有什么味道了，医生说坚持用一段时间防止反复，有需要的朋友推荐购买！，，
大***爱,star5,很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心。药品效果不错，挺好的。疗效好。
胖***8,star5,东西质量相当好，一直以来都只认准京东自营商品! 绝对放心，售后也很好，很及时!最重要的是掌上超市可避免劳其筋骨，空乏其身。也永远可以相信京东物流。推荐！
蓝***s,star5,网上推荐的.据说治疗脚气非常不错.药相信京东自营的品质每天坚持早晚喷两次.坚持下去试试.希望能有效的消除脚气.另外京东物流超级给力，我们小县城隔天就能到，这些年一直都在京东购物，几乎很少有失望的..
依***紫,star5,这个脚气药已经买了两次了，每回都是三盒，给家里人有需要的分一分。推荐了身边的人，这个药还是很好用的，值得推荐。618的时候赶上活动，价格还是美丽的。
j***o,star5,包装的很好，保护的也很好，比如气泡啥的都有，防止损坏。包装方面还是比较保护隐私的，使用效果方面吗，用了一次还不好说，感觉上药好多了
家***元,star5,京东自营的物流很快，不到两天时间就到了，之前买过一瓶，本来之前脚上很多脱皮的地方，现在慢慢的好了一些，不止可以喷脚上，还可以喷鞋子里面，用的很方便
啊***6,star5,非常满意?，材质做工非常好，非常nice，实用性非常强，赞?东西质量非常好，与卖家描述的完全一致，非常满意包装非常结实，东西保护得很好，值得好评
y***4,star5,很好用，用了三天，立刻见效，一点也不痒了，说明书写的是两周一疗程，继续用，感觉可以去根，不错的一款产品，很好用的特效药，好评！
花***雪,star5,很好，物流很快，东西很给力，性价比很高！比药店便宜，效果很好，脚有点痒，喷喷到第二天就不痒了。不过我的脚气不是很严重，严重估计要坚持用。
j***x,star5,非常好用的产品，朋友推荐的，夏天到了，天气热了，脚难免会出现问题，这个药水很管用，也很方便，用几天就可以看到效果了，值得推荐给大家，赞
亨***了,star5,非常好用，而且划算！一直用这个牌子，每次都囤好多货?之前也买过几个其他牌子同价位的比较，还是觉得这款好用！非常满意，会回购的
l***x,star5,脚气真的很烦人，也是听了医生的推荐来试试这款怎么样，期待使用后的效果，真不知道为什么真菌那么顽固难以清除，效果好的话再继续使用。
开***丶,star5,第一次用止痒效果很棒。后面多用几次，发现这个产品的特点是保持足部干净清爽，效果还是很不错的，绝对是家里可以常备的东西，平常喷喷鞋子，洗完脚擦干喷喷脚哈哈哈哈
j***里,star5,商品不错，孩子脚老是痒痒，在网上看着评价很不错，然后就卖了，用一用看看效果怎么样，好用的话就买一个周期的，物流挺快的，京东配送上门
终***游,star5,听舍友说这个好用，京东快递很快就到了，喷了几天就不痒了，挺好用的，包装也很完整，使用也很方便，京东师傅送货也很及时体验满分。
j***f,star5,喷雾设计，比药膏好用多了。夏天一到，因为出汗多，脚脚就容易感染真菌。坚持几周使用，效果非常好，脚气好了很多，值得购买。
j***q,star5,非常不错的哦……后面又回购了，犹豫的伙伴不用纠结了，买买买。早买早恢复。之前是一次偶然看到，后面就抱着试一下的心态，真的有用，现在也不起水泡了，开始结疤脱掉之前的脚皮了。
田***甜,star5,针对脚气特别有效果，回购了很多瓶，婆婆妈妈用了说效果特别好，一年也没有复发了！？真不错，温和不刺激！价格也非常实惠！！！
C***_,star5,还不错，用了好多次了，效果挺好，瓶子小小的，比较方便携带，但是容量足够使用啦，赞赞赞！用过好几次了效果也很好，反复脱皮终于有方法了
桂***姐,star5,还是很不错的，这个价格买到这样的质量真的很不错了！有效果的我觉得！但是需要坚持使用，把鞋子全部都要喷一次才行，我觉得不错也不贵
臨***N,star5,买过两次了，效果还是很明显的，以前脚后跟都是硬的很，袜子都很容易磨破，用了这个明显好了好了很多，这次趁618活动多屯一点
R***y,star5,喷雾很细腻，不会刺激皮肤，关键是方便，睡前脚丫，鞋子里一喷，第二天再穿鞋?就可以。效果显著，使用两次后瘙痒感减轻很多。京东特意发了短信，提醒使用事项，很贴心。物流超快。及时雨。
s***u,star5,网上宣传的很厉害，用起来也确实不错，刚喷上有点油，涂开，晾一会儿就可以正常穿鞋子和袜子了，早晚各喷一次，效果不错，重在坚持。
d***y,star5,治疗脚气的一款非常不错的药 相信京东自营的品质 每天坚持早晚喷两次 脚气得到了改善 能有效的消除脚气的病毒? 很不错的一款药
