https://item.yiyaojd.com/100020910090.html,同仁堂10盒装 六味地黄丸300粒,100020910090,0.8kg,中国大陆,丸剂,成人,中成药,口服,国产
用户名,评分,评论
球***用,star5,同仁堂六味地黄丸，一直在吃这个同仁堂的六味地黄丸；感觉效果还是很好的。大品牌，质量有保证；这次正遇到京东大促销，预付30元，直接减50元，性价比太高了，所以果断出手购买了10盒，加上其他优惠，一共花了297元；物流速度也很快，第二天就到了，推荐购买；
吉***开,star5,京东配送物流送货很快，快递员小哥很给力，到站点之后就马上送过来了，六味地黄丸属于中成药，对身体没有副作用。买药都是在京东快递上买比较方便。
z***n,star5,物流很快，很快就收到了。药品这些特殊类商品，还是在京东买的比较放心，身体健康最重要！一直信任京东，京东也从来没有让人失望过，没什么要说的，一次满意的购物体验！点赞??????
就***k,star5,同仁堂六味地黄丸细节非常完美，货真价实，整体来说真的很不错。关键是性价比很高，在大促期间的价格非常美丽，下次还会继续光顾！
j***b,star5,一直以来都很信任京东大药房，药品真而且物流快，最主要的是质量有保证，趁着618多买了了些，有活动还是很合适的，买的就是放心
牛***鱼,star5,物美价廉物超所值，买了好几瓶了，吃了效果明显，很不错，建议需要服用的不要盲目，吃，问医生比较合适，包装好，送货快，值得推荐购买
再***儿,star5,这是老品牌中药，功效和副作用都已经被时间验证过了。换季时总是感觉腰膝酸软，头脑不太清醒，注意力也很难集中起来，吃了一个星期，这些症状都有很好的缓解，以后还会再回购。
j***s,star5,吃起来有效果，物流很快，京东一直不错！吃起来有效果，物流很快，京东一直不错！吃起来有效果，物流很快，京东一直不错！吃起来有效果，物流很快，京东一直不错！
j***i,star5,不错哦，吃了杠杠的，腰也不疼了，膝盖也不酸了，人也精神了许多，每次都很厉害。第一次买同仁堂的，感觉挺不错的，药效可以，爱了。
j***r,star5,咋说呢，这玩意已经吃了一年多了，效果能看的见，坚持吃还是不错的，没有啥副作用，挺好的，提神效果非常明显，精力也旺盛了，还是不错的
j***a,star5,买给家里老人的保健品。趁着618的购物机会，多囤了一些，应该可以服用一段时间的了。京东上买药挺方便的，物流速度也很快。
j***g,star5,物流很快，第二天就到了，吃了之后感觉睡眠好一点了，里面数量还挺多的，一次八丸，一天三次，能吃好几周，希望吃完能让夏天汗少点。
姜***橙,star5,趁着有活动多买一点，价格很好，我去药店问是57元一瓶，618单瓶算下来三十多还蛮划算的，日期也新鲜，浓缩丸吃起来也方便，京东快递很方便
迷***宝,star5,很快就到了，全新正品?，包装很仔细，没有问题终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的
X***桃,star5,大药厂大品牌值得信赖，味道很淡，非常满意，包装也真的非常喜欢，完全超出期望值，发货速度也非常快，包装非常仔细、严实，物流超级快，满意。
u***e,star5,京东快递发货快，质量不错，今天下单明天就到了，京东大药房物美价廉，正品保证，还有优惠券多多，非常方便快捷，感谢京东平台，
L***r,star5,给自己买的，京东的物流的确是有保障，送货速度很快。同仁堂的产品还是有保障的，一次买五盒的大包的，还是很划算的，补补身体也好
朴***-,star5,睡眠不好晚上睡觉总是醒来，在做了很多功课后选择六味地黄丸，去药店买有点说不出口，所以京东下单更方便。吃了之后睡眠确实有改善很多。晚上睡的很香，基本可以一觉到天亮！
a***o,star5,同仁堂的药经常吃，效果还是很不错的。我这是吃了一段时间才来评价的，效果很好，百年老字号就是好，最近调理的很不错了。还会继续买同仁堂的药的。
L***圈,star5,对盗汗等症状效果很好，肾阴虚的特效药，反馈很好！已经连着吃了俩月了，感觉不错！支持同仁堂品牌。快递师傅也很快，包装很好！支持同仁堂！
h***n,star5,300颗浓缩丸真实不错，比医院开的便宜很多，实惠装，最近有些耳鸣和虚汗，还是调理下，网上买的比社区医院便宜一半多，医保的个锤子。
Z***g,star5,同仁堂是中药老字号了，这款六味地黄丸主要功效是滋阴补肾，每瓶有300粒，性价比很高。网上采购便捷，物流很快，包装完好，家人非常满意。
天***0,star5,京东大药房的产品，我一直很信奈，品质有保障，这段时间的睡眠质量一直不好，希望吃了这个后，睡眠质量能有改善，很好的一款商品，值得推荐！！！
j****,star5,六味地黄丸已经多次回购，经常喝酒熬夜的人说吃了没那么累，感觉精神好多，送货速度快，包装也很好，与卖家描述的一致，还会回购。
j***R,star5,药的质量非常的好，而且发货很快，效果也挺好，已经吃了一盒了，现在又买一盒，感觉到身体会感觉很舒服，很不错。而且药量也非常的实惠。
环***芊,star5,京东6.18热身的第一天给老朋友下单了六盒一疗程的六味地黄丸，速度很快邮到了朋友的手中，朋友发过来几张照片，比较满意日期可能也比较好，只要有需要就来京东?
w***5,star5,已经是第二次购买了，大品牌值得信赖，这次刚好碰到有活动，一次买了三瓶，刚好和上次的接上，快递也很给力，送货很及时！下次还会光顾！
w***5,star5,大品牌，值得信赖，上了年纪，有点虚，买来补补身子，网上和药店都比较了一下，网上便宜多了，物流也很方便，基本上第二天就能到！
天***蓝,star5,与卖家描述的完全一致，完全超出期待值，发货速度非常快，包装非常仔细，物流公司服务态度很好，运送速度很快很满意的一-次服务，是我想要的，以后多做活动，我会继续光临的，也会介绍朋友过来购买的，这个产品真的是不错的，家里人都喜欢，住店家生意兴隆，谢谢
g***d,star5,宝贝与描述基本一致，发货很快，值得一买质量很好哦，发货也很快，一家非常喜欢的店铺，我要疯狂推荐给朋友们正品，买的放心，价钱也公道，满意！
j***C,star5,东西不错啊，第一次在京东买这种东西，价格比较合适，外观比较好看结实，包装也牢固，送货速度杠杠的，京东还是很不错的，后面有机会还可以买点，推荐购买。
G***i,star5,宝贝不错！物流特别的快，大品牌也值得信赖，吃了对身体还是有所调节的，因为之前一直从事熬夜的工作，身体上跟精神上都有了一定的损伤，所以买了这款产品来调节。
风***露,star5,效果还是杠杠好的，持续吃整个人精神都要好很多了，大品牌值得信赖，这次活动一次性购买了多盒，等吃完看效果，京东自营购买的还是挺放心的！
j***1,star5,独立包装，日期更新，正品保证。发货很快。第二天就收到了。京东自营的还是很靠谱的。快递小哥服务态度非常好，送货上门。服务很到位
j***t,star5,新冠病毒感染后，总是有点腰膝酸软，看推荐买了这个六味地黄丸，趁618京东搞活动时购买，很划算，并且一看就知道是正品，等过段时间吃了看效果。
好***瓜,star5,价格实惠，下次再来，包装很棒，客服态度很好实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦~宝贝收到，物流很快，描述相符，比较满意，好评，推荐~
牛***鱼,star5,物美价廉物超所值，大牌子值得信赖，买了好几次了，包装完美，效果也不错，浓缩丸，不用一次吃一大把，脾胃虚弱的人，悠着点儿吃，容易拉肚子
m***4,star5,听朋友介绍最近压力较大买点同仁堂的补品补补身体，这个也是老牌子了第一次尝试，这个活动很给力比平时划算很多，物流也很给力，买的称心如意。
K***i,star5,经常购买，很好用，很方便，用完还会再来的，好评。一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！
马***涛,star5,当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，可以入手东西不错，还有优惠，可以放心省钱购买，不要犹豫了挺好的，我肾虚，一般都是吃他，好用的很哦。
j***b,star5,还可以吧，大品牌值得信赖哈哈哈，包装很好，也很漂亮，丸子不大不小，很容易吞咽，隐私性做的很好，效果应该有点的吧，只能以后再观察
马***涛,star5,特别满意，好评必须好评很好的购买平台，质量不错，特别是有品牌的，值得信赖宝贝确实很棒，个人非常喜欢，朋友也说好来着，推荐购买从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家包装非常好，很严实，值这个价格正品，买的放心，价钱也公道，满意！这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买
z***4,star5,家中常备 活动力度很大 一次性买了8瓶 保质期三年，日期很新鲜 够吃3个多月啦  一瓶300粒，每天8粒 3次 。。
p***9,star5,不错，物流很快，很好，已经多次购买，但是记得按照药师所说的去吃，千万不要超量，就可以了，整体性价比不错吧，还可以接受的范围
