https://item.yiyaojd.com/2943738.html,白云山10g*10袋/盒,2943738,127.00g,中国大陆,205020001,通用,国产,中成药,颗粒剂,口服,其他
用户名,评分,评论
j***v,star5,感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手真的推荐啊，快递速度特别的快，爱了爱了品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
d***4,star5,快递很快，收到了，质量不错，包装精细，正品。生产日期是新效期的，整体来说很满意，一直京东上买各种东东，足不出户就可以了。方便
小***芳,star5,这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?挺好的，和想象中一样，随意搭都很好看，满意！
r***n,star5,宝贝和介绍的一样，质感很好，功能强大，用了感觉不错质量非常好，客服态度非常非常赞，有问题及时给解决了是理想中的产品?，质量不错，物流也很快，值得点赞！
j***9,star5,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物很好的购买平台，质量不错，特别是有品牌的，值得信赖宝贝收到，物流很快，描述相符，比较满意，好评，推荐
咩***a,star5,?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！大无语事件家人们！咱就是说，太好用了，狠狠的爱住了！包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢?
j***j,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意真的推荐啊，快递速度特别的快，爱了爱了很好的购买平台，质量不错，特别是有品牌的，值得信赖
小***1,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！东西质量还可以，快递速度也很给力
j***H,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意！好产品、好品质、好服务，非常满意的一次购物，物有所值，比线下药店还要便宜。
m***h,star5,白云山小柴胡颗粒，家中必备的常用感冒药，解表散热，疏肝和胃，发烧吃它效果很好，京东大药房价格实惠，看到有特价，就下单购买了！
j***v,star5,感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手真的推荐啊，快递速度特别的快，爱了爱了品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
d***4,star5,快递很快，收到了，质量不错，包装精细，正品。生产日期是新效期的，整体来说很满意，一直京东上买各种东东，足不出户就可以了。方便
小***芳,star5,这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?挺好的，和想象中一样，随意搭都很好看，满意！
r***n,star5,宝贝和介绍的一样，质感很好，功能强大，用了感觉不错质量非常好，客服态度非常非常赞，有问题及时给解决了是理想中的产品?，质量不错，物流也很快，值得点赞！
j***9,star5,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物很好的购买平台，质量不错，特别是有品牌的，值得信赖宝贝收到，物流很快，描述相符，比较满意，好评，推荐
咩***a,star5,?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！大无语事件家人们！咱就是说，太好用了，狠狠的爱住了！包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢?
j***j,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意真的推荐啊，快递速度特别的快，爱了爱了很好的购买平台，质量不错，特别是有品牌的，值得信赖
小***1,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！东西质量还可以，快递速度也很给力
j***H,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意！好产品、好品质、好服务，非常满意的一次购物，物有所值，比线下药店还要便宜。
m***h,star5,白云山小柴胡颗粒，家中必备的常用感冒药，解表散热，疏肝和胃，发烧吃它效果很好，京东大药房价格实惠，看到有特价，就下单购买了！
j***v,star5,感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手真的推荐啊，快递速度特别的快，爱了爱了品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
d***4,star5,快递很快，收到了，质量不错，包装精细，正品。生产日期是新效期的，整体来说很满意，一直京东上买各种东东，足不出户就可以了。方便
小***芳,star5,这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?挺好的，和想象中一样，随意搭都很好看，满意！
r***n,star5,宝贝和介绍的一样，质感很好，功能强大，用了感觉不错质量非常好，客服态度非常非常赞，有问题及时给解决了是理想中的产品?，质量不错，物流也很快，值得点赞！
j***9,star5,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物很好的购买平台，质量不错，特别是有品牌的，值得信赖宝贝收到，物流很快，描述相符，比较满意，好评，推荐
咩***a,star5,?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！大无语事件家人们！咱就是说，太好用了，狠狠的爱住了！包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢?
j***j,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意真的推荐啊，快递速度特别的快，爱了爱了很好的购买平台，质量不错，特别是有品牌的，值得信赖
小***1,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！东西质量还可以，快递速度也很给力
j***H,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意！好产品、好品质、好服务，非常满意的一次购物，物有所值，比线下药店还要便宜。
m***h,star5,白云山小柴胡颗粒，家中必备的常用感冒药，解表散热，疏肝和胃，发烧吃它效果很好，京东大药房价格实惠，看到有特价，就下单购买了！
j***v,star5,感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手真的推荐啊，快递速度特别的快，爱了爱了品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
d***4,star5,快递很快，收到了，质量不错，包装精细，正品。生产日期是新效期的，整体来说很满意，一直京东上买各种东东，足不出户就可以了。方便
小***芳,star5,这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?挺好的，和想象中一样，随意搭都很好看，满意！
r***n,star5,宝贝和介绍的一样，质感很好，功能强大，用了感觉不错质量非常好，客服态度非常非常赞，有问题及时给解决了是理想中的产品?，质量不错，物流也很快，值得点赞！
j***9,star5,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物很好的购买平台，质量不错，特别是有品牌的，值得信赖宝贝收到，物流很快，描述相符，比较满意，好评，推荐
咩***a,star5,?大品牌！值得信赖！效果超级好！贵有贵的道理！很棒的商品！大无语事件家人们！咱就是说，太好用了，狠狠的爱住了！包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢?
j***j,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意真的推荐啊，快递速度特别的快，爱了爱了很好的购买平台，质量不错，特别是有品牌的，值得信赖
小***1,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！东西质量还可以，快递速度也很给力
j***H,star5,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意！好产品、好品质、好服务，非常满意的一次购物，物有所值，比线下药店还要便宜。
