https://item.yiyaojd.com/100041454424.html,难老泉布洛芬片,100041454424,6.00g,中国大陆,非处方药，西药,片剂,口服,国产
用户名,评分,评论
j***h,star5,客服态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向客服表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。
鹏***景,star5,布洛芬片。真是太有效了。在普通的药店里。这一小罐就要卖到10块钱。包装很完整。比在普通的药店里面买划算多了。保质期两年很长。
a***卒,star5,京东购物方便实惠快捷，一天就到了，囤货囤货还没用。质量很好很好，非常满意，挺不错，价格实惠很多。活动价买的很划算。放心购买！
六***皇,star5,哇塞，性价比超级无敌棒，配送的速度也是越来越快了，买来预防二阳的，希望用不上&hellip;&hellip;
j***e,star5,看起来质量挺好的，做工也非常精细，非常漂亮，用用再说吧！看起来质量挺好的，做工也非常精细，非常漂亮，用用再说吧！看起来质量挺好的，做工也非常精细，非常漂亮，用用再说吧！
王***9,star5,不得不说新冠这种病毒真的是太强了，一不小心家里老人和我二阳了，和第一次的症状差不多，嗓子疼 浑身上下疼，畏寒，家里的布洛芬刚好吃完，感谢京东，还让我买到了本地生产的布洛芬
j***7,star5,买来放着的，备着突然爆发有可能的发烧感冒，这样可以缓解一下，很小的一瓶，希望药效效果不错，质量好，与详情页描述的一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。
蓝***子,star5,购买的难老泉布洛芬片收到，物流配送快捷，快递员服务态度很好，商品配送到驿站并及时通知，方便下班回家及时取件，近段时间二阳严重，药品活动价便宜，购买一瓶备用，以备不时之需！
x***r,star5,物美价廉非常棒。药效很好，物流很快，价格很实惠，用起来很方便，总体来说非常棒，很好的购物体验，如果以后需要还会再次购买的。
了***良,star5,东西不错，还有优惠，可以放心省钱购买，不要犹豫了终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接。。。。
任***才,star5,家里边离不开，分量很多，常备药，价位很划算！而且快递小哥还送到家里，非常不错！服务周到热情！包装也很严实，还用了纸箱给装住，里边还垫了气泡膜！真心觉得太有心了！给商家点赞，给京东点赞！
鹏***q,star5,药的价格比实体店还是便宜不少，包装很简单，主打的就是性价比。效果也很不错，对于疼痛有明显的缓解效果，就是不宜多吃，作为常备药是最合适的。推荐购买。
h***e,star5,药品已收到，质量很好药品很好，物流很快药品收到了，物流很快，快递员服务态度很好药品质量很好，物流也很快药品很好，物流很快，服务态度很好，值得购买！药品收到了，还没用药品很好，价格便宜，物流也很快，值得购买。
j***c,star5,布洛芬收到了，很好还不错，一直都是在这里购买这款产品，质量可靠售后服务及时高效专业，推荐身边的朋友们都来选购，反响都是非常非常满意的，需要什么的时候再来购买，好评鼓励支持，希望越来越好！
三***_,star5,包装完好，快递速度快！！！二阳发烧必备良药！！！一小瓶有36粒！！！物美价廉！！！值得入手！！！很不错好评！！！
L***y,star5,一分钱抢到的应该是36片的、虽然疫情已经过去了、还有很多人二阳、还是要备上一点药、以备不时之需、早上十点下单下午五点多就送到了、物流速度很快很满意、信赖京东自营再接再厉！
胖***V,star5,品牌值得信赖，大药房也放心，宝贝包装很规范，常备用药，应该效果也很好，与卖家描述的完全一致，物流速度很快，全五分啊！
j***8,star5,赶上活动一分钱买了布洛芬，不得不说京东平台商品品类越来越齐全，物美价优的同时质量又可以得到保障。一直以来对京东的态度和商品都很满意，自营店铺客服专业热情，回复问题也很及时。
就***故,star5,京东药房促销购买的这款药品，看到价格很实惠就下单了，暂时还没开封，等到有症状的时候才吃，生产日期还是比较新的，备用放在家里。
q***n,star5,这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?.
帅***1,star5,难老泉 布洛芬，药品很正规。生产批号，生产日期，药品批号，条形码非常的全。扫描药品条形码，上网、可查药品真伪及厂家生产源头。购药放心，安心。正规、正品难老泉布洛芬，放心购买。客服医生服务，非常的热心，对药品的禁忌及注意事项，讲解的非常仔细到位。服务非常的热心，用心。物流运输快速迅捷。正品好要强烈推荐。
迎***阳,star3,小小一瓶，备用
1***u,star5,日期新鲜大厂家大牌子值得信赖这个活动真的是很划算帮助了不少有需要的人适当屯一些备用药没有关系！推荐！
孤***i,star5,感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手。是理想中的产品，质量不错，物流也很快，值得点赞物流满分?，包装快递满分?，配送员态度满分?，购物让人开心，吃土使我快乐。心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实。性价比很高，很实惠，使用起来感觉很好，非常完美！
陌***k,star5,布洛芬颗粒收到，有需要还会复购品质很好，名副其实，单独包装，物流也很快，小包装即卫生又方便，二阳又起来了，准备着以防后患。
梦***-,star5,挺好的，这个药现在二阳的这么多，没事儿准备一点儿，这个布洛芬家里面常备着一点儿还是比较有好处的。没事儿，吃两片儿，然后会有效的缓解症状，然后主要还是靠自己身体里面的免疫力。老子与美丽战胜这个疫情还是非常好的。
c***4,star5,趁着有活动买着备用，性价比高，包装严实，日期很新，客服态度好。以后还会购买！五星好评！！！！！！！！！ 这一瓶有 36片真的好多呀，感觉可以够一年的凉了，反正是一家三口买这个的话，真的很划算就买一瓶就好了，也不用买太多，只能可以用好久好久之前也用过，这种效果真的蛮好的，很快就退烧了
f***w,star5,品质很不错?，性价比比较高的的商品?，喜欢的亲可以直接下手不要犹豫哦?东西比我想象中的还要完美，十分给力，值得入手商品符合描述，主要是活动便宜，能省很多钱
竹***欲,star5,收到货啦 小小一颗起效快！家中常备 性价比很高 最近周围二??的人很多 备点布洛芬防患于未然！可能是产量上来了加上取消疫情封控的原因 药品价格已经恢复正常了。
小***1,star5,这款布洛芬片因为是有优惠券的，所以就是到手的价格非常便宜，取消只需要一点钱，然后都是使用京东的物流配送服务，总体来说还是非常满意的。
豆***y,star5,上年年底放开的时候羊了，这布洛芬是一片难求，我都烧了四天才退，哎！过程相当的痛苦，这会好了，不缺了，而且这款产品很便宜，性价比可以说很高，买一瓶回来放着，老人小孩都没能用，以备不时之需。
不***墨,star5,这个产品因为是有优惠券，然后凑单之后到手的价格还是非常合适的，相对来说呃性价比也比较高，以前也曾经买过，总体来说还是不错的。
j***c,star5,质量真的超好！穿上很舒服！同事朋友都叫我帮买！买到就是赚到！宝贝收到了，和实物描述的一样，每年都必买，首先这家，发货速度很快，物美价廉，值得大家放心购买宝贝收到了，和实物描述的一样，每年都必买，首先这家，发货速度很快，物美价廉，值得大家放心购买价格实惠，质量杠杠的，非常好的一次购物，下次还来?价格实惠，质量杠杠的，非常好的一次购物，下次还来?新冠走了，药还没吃完。。。。。
j***r,star5,难老泉布洛芬片已经收到了，包装完好无破损。一瓶36片，用以缓解头痛、牙痛和感冒引起的发热效果很不错。生产日期新，快递也很快，太赞了。
阿***-,star5,好！非常好！质量好，和实体店一样，颜色正，是我喜欢的绝对是最开心的一次购物，店家服务态度很好，售后也是发货很快，包装的很好，价格也特别实惠，还有这么多功效也是不错了，值得购买质量很好，收到货第一时间打开看了，很不错，很满意这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择
k***u,star5,家里有宝宝，布洛芬是必备药，特别是突然发烧，京东大药房的药，还是很放心的，这个是甜橙口味的，宝宝也爱喝，里面也有量杯，建议开封后，放冰箱。
油***条,star5,这一瓶有 36片真的好多呀，感觉可以够一年的凉了，反正是一家三口买这个的话，真的很划算就买一瓶就好了，也不用买太多，只能可以用好久好久之前也用过，这种效果真的蛮好的，很快就退烧了
叶***喵,star5,难老泉牌布洛芬片，规格是0.1g*36片/瓶，是一款退烧药，止疼药，止痛药。主要用于缓解轻至中度疼痛，感冒或流行性感冒引起的发热等症状。用于缓解轻至中度疼痛，如头痛，关节痛，偏头痛，牙痛，肌肉痛。神经痛痛经也用于普通感冒或流行感冒引起的发热。具有很好的疗效！这款药在京东上购买的有活动，只需要1元钱。非常的划算！商家服务态度很好，物流速度也很快，包装完好无损收到货！
j***u,star5,趁着优惠，赶紧入手，是正品，包装也非常的好，没有破损，质量也是没得说，棒?最近身边很多人都二阳了，这个药还是要备着点的，有备无患！
网***木,star5,价格实惠，质量杠杠的，非常好的一次购物，下次还来搞活动买的，外观和描述一致，美观实用，材质手感都不错，好评！东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！?非常漂亮，做工精细，颜值担当，非常方便，?喜欢的朋友可以下手！
j***n,star5,布洛芬，太原药业，没毛病，赶上活动价格，购买了，京东自营，京东快递，辛苦啦快递小哥，这个就是要备用的，反正也要看家庭常备药。
欢***_,star5,掌柜的服务态度真好，发货很快。商品质量也相当不错。太喜欢了，谢谢！买来这个是送人的，她很喜欢.卖家的贴心让我感到很温暖.以后我还会来选的.
j***7,star5,&bull;质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，稜全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物店家很讲信誉，而旦很不错哦，在这家店买东东，我很满意。
j***h,star5,•质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，稜全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物店家很讲信誉，而旦很不错哦，在这家店买东东，我很满意。
j***G,star5,质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。不过话说怎么没有说明书呀
笑***烟,star5,在京东商城上看到这款难老泉 布洛芬片 0.1g*36片/瓶  退烧药 止疼药 止痛药 用于缓解轻至中度疼痛 感冒或流行性感冒引起的发热，感觉还可以，就下单购买了这款难老泉 布洛芬片 0.1g*36片/瓶 。是京东商城自营商品，效果应当是不错的哦
幸***2,star5,在京东买的布洛芬到了，最近牙疼的睡不着，吃这个管用，看到有活动就买了，还送货到家！真棒，收到还没用，不过日期是去年12月底的，两年的保质期
A***B,star5,布洛芬早已收到产品了，产品包装简洁环保，此药?品乃家庭必备药。还没有开始使用。平时头疼发烧可以应急用！
王***6,star5,快递刚收到，金东6.18活动下单的，。非常划算，希望用不到，但是还是备一点，新冠神药，上次都买不到，怕了。
程***7,star5,到货速度非常快，药品的有效期也蛮久的，22年12月生产能到24年12月份。这东西家里还是常备一些比较好，小小一罐有36片足以应付大部分情况。
永***灵,star5,换购的布洛芬片，家里这边二阳的比较多，正好退烧药也没多少了，看换购有就屯一点，缓解疼痛利器，这个换购价格真心香，正规厂家出的，质量没问题。
昵***咯,star5,已经买过不同牌子的布洛芬片了，但是见到难老泉 布洛芬片 0.1g*36片/瓶 还是忍不住出手购买，作为家中常备的 退烧药 ，止疼药， 止痛药 ，多多益善。用于缓解轻至中度疼痛 感冒或流行性感冒引起的发热效果很好的哟！
2***洒,star5,凑单买的，之前这个牌子没听说过，不过布洛芬的大名还是听说，过了之前新冠的时候有用到这个药，布洛芬本身对退烧还是挺厉害的，家里备着点也不错，先好评吧。
周***4,star5,这个是好小一瓶的，希望所有的药都是回归本质，不要搞得乱七八糟的包装，把价格都搞高了，这个布洛芬片，包装简易挺好的，效果应该是一样的，放在家里备用吧
j***9,star5,最近二阳比较多，在家备一些药以防不时之需，最好用不上，希望没有阳。以后家里备着药心里比较踏实，可以放心浪，希望再也不要出现抢药的场景
j***a,star5,很小一盒，但是也有36片，用的优惠券买的只付了运费钱，蛮划得来的，去年的时候去药店买都买不到，没想到今年就这么方便便宜了。
声***义,star5,在京东买过几次药，感觉比较方便。药品也比较全啊。买的时候注意一下那个生产日期啊。要到期的，要比较便宜一点。然后有优惠券的时候买比较好。
萧***牛,star5,现在不是新冠就是流感，退烧药还得备一点。现在生活用品、家用电器、数码产品、汽车用品、维修工具基本都在京东买。质量有保障，物流效率，售后不推脱。平时优惠活动很多，赶上了就实打实省钱。
j***t,star5,京东自营店，送货效率自然没得话说，疫情期间这款药管得严 一粒难求，都说这种老式的小药片药效最好，还经济实惠。
d***3,star5,东西不错，新日期的，实用。腰疼的厉害吃了几次暂时就好多了，用了优惠券更划算。值得下次再买。不过止痛药吃多了不好，容易伤胃。
P***N,star5,这个布洛芬是刚刚好看到京东自营店搞活动，就毫不犹豫下单买了一瓶。备着吧，以备不时之需。京东自营店的物流速度一如既往快。大赞!
流***a,star5,布洛芬片作为止疼片，疫情严重的时候根本买不上，现在终于平缓了，家里备货还是需要的～生产日期也是比较新鲜的，京东送货很快！
T***8,star5,京东换购，买的主要就是便宜，现在疫情经常反复买来备在家里也挺不不错的，有备无患，以防万一，保质期还蛮长，还有1年半，挺好的，
郁***闷,star5,挺好的，活动买的，二阳准备用，这个属于家庭必备物资了，家里留个一两瓶以备不时之需吧，价格也不贵，建议留点，效果也挺好的，经济实惠效果好
汤***M,star5,这个药是一直常备的药品，轻微头疼吃个两片就好了，原来疫情期间不好买，现在可以买了，价格便宜。 自己还没吃，买这玩意后周围好多人二阳，给别的宿舍送了不少，都说挺有效果的，一吃就感觉好多了
j***2,star5,是小小的瓶装，送货很快，是官方正品，买来备用，挺不错的，甲类OTC，直接放驿站，看着是大厂，还可以。保质期到24年。不错
球***2,star5,我一般经期不通，但是二阳以后，经期来了会痛，正好前面没买布洛芬，买的这个当止痛药吃了，很小一瓶，京东物流配送，很快，不错
二***仰,star5,布洛芬：专治退烧，效果很好。去年考研前阳的时候，就吃的布洛芬，效果很不错。优点：1. 退烧效果好2. 保质期还有一年半3. 学生会员买的，价格实惠取点：1. 生产日期还是去年，不是很新
n***6,star5,包装完好严密无损坏，快递运输速度快，价格实惠便宜，商品疗效好，退烧速度快，家庭必备良药，新冠必备药，值得信赖，值得购买，十分满意。
马***汤,star5,首先说一下快递。京东快递次日达、速度杠杠滴。快递到手完好，没破损。下单后没多久手机就收到大药房的医嘱短信。生产日期：2022.12.21有效期至：2024.12.20最近新闻、周边也出现不少二阳，这些公益物资体现了大企业热心公益的一面。1分钱包邮到家，非常满意。也把活动告诉了身边朋友，不少人也买到了。家中备一些，安心不少。还有这是镇痛、止痛，不是消炎的。
莫***卡,star5,难老泉牌布洛芬片，规格是0.1q*36片/瓶，是一款退烧药，止疼药，止痛药。主要用于缓解轻至中度疼痛，感冒或流行性感冒引起的发热等症状。用于缓解轻至中度疼痛，如头痛，关节痛，偏头痛，牙痛，肌肉痛。神经痛痛经也用于普通感冒或流行感冒引起的发热。具有很好的疗效!商家服务态度很好，物流速度也很快，包装完好无损收到货!
