https://item.yiyaojd.com/100017559686.html,芬必得布洛芬缓释胶囊,100017559686,26.00g,中国大陆,成人，男士，女士,国产,胶囊剂,西药,口服,痛经
用户名,评分,评论
午***喵,star5,家人在用，一直买这款，还算性价比高。包装严密且京东发货快，物流也很快，小哥送货快，服务到位。现在家里的吃吃喝喝，日常用品，包括几个毛孩子的吃喝玩乐，在京东买了。服务也比较好，有问题能及时解决，买得比较放心。
j***0,star5,发烧最好用的还是布洛芬，买来放家里以备不时之需，现在价格越来越便宜了，估计厂家大量生产了不少存货，不需要买太多，一盒足够了。
A***Y,star5,二阳来袭，很不幸中招了。发烧反复不退，家中必备药品，可以退烧也能镇痛，效果堪比神药，见效快疗效好！这次发烧多亏备了药！ 二阳来袭，很不幸中招了。发烧反复不退，家中必备药品，可以退烧也能镇痛，效果堪比神药，见效快疗效好！这次发烧多亏备了药！
j***8,star3,备用
夕***落,star5,镇痛退烧效果都很好，而且确实没有什么不良反应。我一向对药物比较敏感，吃什么药都会把人标注的不良反应过一遍，但是这个药没有，也是神奇。
j***x,star5,京东大药房买药放心实惠，送货快。为了应付二阳，芬必得布洛芬和泰洛林备了一盒，消炎止痛效果不错，活动价格也可以，日期如果新一些会更佳。
a***a,star5,前段时间老妈感冒我给她买的，也没有吃，不过京东的送货速度啊，还有服务还是值得点赞的，也相信京东的药品都是正品，谢谢快递小哥送货很及时
硬***叁,star5,商品可以，物流速度绝对快，昨天订购转天就能到货，岁数大的老人总有点胳膊疼，腿疼的，神经疼的小毛病，吃这个药很方便，也挺管用的
m***4,star5,京东大药房渠道，外包装完好，包装盒内小票备注了发货药店名称，时间等信息应该是正品。。。。。属于备用药品，比实体店便宜，送货速度快，
玄***心,star5,家庭日常必备，可以用于头疼神经疼，关节痛发烧等，先备着有备无患，看这个销量高，好评度高，大品牌芬必得值得信赖，以前没怎么关注，三年下来印象深刻
石***有,star5,这个布洛芬还是比较不错的，也是比较了一圈之后发现这里的价格比较的划算，所以直接选择在京东上面购买下单了，京东的发货速度还是比较快的，而且拿到手之后这个商品也是比较的满意的，家中常备还是不错的，也比较推荐。
h***9,star5,大众熟知的退烧药，买了屯起。之前用的时候感觉效果确实不错，但要遵医嘱，比较高热时才用，且要控制剂量。京东买的比实体店便宜。
j***y,star5,布洛芬也是必备药，因为睡眠不足导致的头疼，或是经期肚子痛，都可以用，很管用，大人发烧也可以缓解浑身的疼痛，挺好的，以备不时之需。
谭***星,star5,药收到了，包装完好无损，跟药店买的一模一样，发货也快，药的效果明显，药的品质有保障，以后就从京东商城上购买药品?，方便。
棉***甜,star5,对于一个天天头疼的人来说，这个布洛芬是我的续命丸，每次都五六盒的囤货，0.4的加强版比0.3的普通版更适合我，0.4这个的效果更好一些，还会回购的。
8***您,star5,用来缓解痛经的，效果可以，一直都在用的这个，还可以退烧，阳了还可以吃，简直一举多得，京东物流还挺快，第二天就到了，以后还来京东买
佩***u,star5,听朋友推荐，照着样买来的，准备着备着不时之需。大品牌吧，品质肯定有保障的，不用担心，只管盲选就行，何况还有朋友推荐。物流超快的，赞?
海***铃,star5,发货快，京东快递小哥隔日就送到了。此款芬必得 布洛芬缓释胶囊 0.3g*24粒，公司常购药品之一，也是家庭常备药之一。主要是退烧、缓解各种疼痛。早一年多在疫情期间还是紧俏货呢，见效快，还是不错的。
C***e,star5,大品牌，值得信赖，几乎每次都是买这个牌子，虽然价格会偏贵一点但效果确实好。头疼牙疼腰疼都是吃一粒就有比较明显的缓解，家里多备几盒总没错。
我***客,star5,这个是0.4的，比正常卖的0.3劲要大一些，哪天吃一颗试试，药丸颜色也不不一样，没有盒子了可方便区分，京东快递又快又好。
j***y,star5,回购过无数次的芬必得，公司每次都是几盒几盒的买。买来给拔牙患者吃的。挺好的。经常还分享给其他人买，有活动的时候真的划算。
l***爷,star5,二阳了，发烧39.8度，幸好有美团外卖送芬必得牌布洛芬，啪一粒，退烧效果真的立竿见影！第二天，已经好的七七八八，感谢感谢芬必得牌布洛芬！
j***w,star5,送货及时，转天送到。周边二阳的情况越来越多，果断入手留作备用，这下放心啦。正品，价格比实体药店有优势，家中有药，遇事不慌。
j***b,star5,一直在京东买东西的，当天买当天就到了，乘着搞活动果断入手了，效果还是不错的，吃了头就不痛了，希望疫情永远不会再来，人人都健康。
q***0,star5,京东大药房，就是个百宝箱要啥有啥，实惠多，效果好，都是家挺必备药品，头疼止疼效果就对一流，优惠多，送货速度快，送货上门。
j***毛,star5,布洛芬，家中常备药，退烧和止痛效果比较好，比药店价格要实惠，不着急的话，还是选择京东，送货上门，也不需要自己跑到药店里去买了。
雨***3,star5,本人防微杜渐几年载，还是不幸染上新冠，布洛芬在发作中后期起到了很大的作用，对退烧止痛还是有显著的效果，京东药房买药也快，基本就是次日达，包装完好值得信赖
j***转,star5,效果好。。。。。。重庆本土品牌。。。。。。不错。。。。价格也便宜。。。。物流快。。。。。基本隔天就到。。。。。。。。。。
n***3,star5,一直在京东大药房买药，信赖京东自营的品质，价格和送货速度。阳过后这种药一度卖断货，还是原版的芬必得效果最好。
j***T,star5,送货速度快，是正品，日期新鲜，价格比药店便宜一点点，关键是不用自己跑出去买，京东的物流服务真的是没得说的，打通了最后一公里。
j***i,star5,家人二阳了..吃了其它的感冒药都没有效果..还是要对症下药啊..买了一盒寄回去吃了立马就退烧了效果不错?……家人还怪我不早买.我只能呵呵
清***潭,star4,当时购买“布洛芬缓释胶囊”，在平台上搜索以后发现有几种品牌的，价格上也有差异，最后选择了晒单图片中的药品。这款药的药效明显，一定程度上缓解了我的牙疼。
2***米,star5,商品符合描述，主要是活动便宜，能省很多钱，以前一直都是在实体店买，这次选择了网上买，不光是正品，价格还实惠！真不错。，便宜好多呢
J***华,star5,家里常备的药感冒发烧流鼻涕咳嗽都可以用，止疼快跟不错的产品下次还会购买，大品牌值得信赖，布洛芬很好的特意买了几次了是的……
l***n,star5,包装非常好，很严实，值这个价格终于买到满意的商品了，超出期望，非常喜欢，身边的人都问我要链接很好，物流很快，东西很给力，性价比很高！包装非常结实，东西保护得很好，值得好评
h***6,star5,物流：京东大药房配送很快，和自营店一样基本做到次日送达；品质：京东大药房出品，品质还是信的过的；另外，生产日期也很新，药品更换了新的包装还可以吧。
蓝***3,star5,比药店便宜很多 而且网上购买也比较方便 足不出户就送货上门 确实是省事很多 钱还少花了 非常可以 再写一点凑齐六十个字 完成
j***i,star5,我购买了这款布洛芬，它的使用非常方便，效果也十分显著。它的包装非常严密，药品本身的设计也很贴心，让人使用起来感觉非常舒适。我使用后，很快缓解了我原来的疼痛，而且没有出现任何副作用。此外，这款布洛芬的价格也非常合理，让我觉得非常物超所值。总的来说，这款布洛芬是我购买过的最好的产品之一，我非常推荐它。
d***某,star5,止疼还得是布洛芬，见效挺快的，这什么人工牛黄甲看了下说明书好像有几率致癌，没敢吃……
l***7,star5,之前用了效果特别棒，今年又追加了一些备起来吧，大品牌的知名度也好，所以才选择相信这个东西，谁买谁知道呢！
聂***辉,star5,首先对京东大药房提出表扬，发货很快，其次京东自营快递也送得很快，产品药效很好，基本可以缓解一般的疼痛，期间牙齿疼吃了一颗效果也很好，建议可以常备！
毛***王,star5,帮邻居买的，物流很快，包装很好，药物效果也不错，京东药房买药非常值得信奈和推荐，会继续支持哦……??????
王***_,star5,这次特意买了0.4g的，试一试作用会不会更好！包装完整发货迅速，这次牙疼全靠有她，才能安然入睡，有助康复，谢谢，赞一个，好再来哈。
猪***玖,star5,这些家庭常备药品，挺好的，有个又疼脑热的下单还是挺快的。京东大药房还是不错的，京东快递也是又快又好。送货上门真心不错。绝对好评。
秋***葉,star5,发货速度很快，东西包装的很好，没有出现破损，价格比在药店里面的便宜一些，主要是上班没时间出去，在京东上买药，比较方便，很不错。
蓝***3,star5,整体性比较好，物流很快，第二天就收到，包装很好，第N次买了，家里必备用品，疫情期间防控购买，很满意的一次购物，谢谢店主！下次再买！
莱***了,star5,宽备窄用，以备不时之需！比平时要便宜，囤了不少，特别特别满意?，超级好看?，客服很有礼貌，很客气，良心商家，支持！谢谢希望永远也用不到这些药！也希望真用到的时候，能有用?
有***2,star5,很好，价格实惠，送货速度也快。买了很多次了，质量放心。做活动时候买的很划算，一直都在京东买。很放心。下次还会继续回顾。放心使用
尼***2,star5,物流超级给力，包装很好，很严实，没有任何破损，在实体药店购买，没有货，现在网上购药，比实体店更加便捷，很速度，很方便，很快捷。
c***a,star5,京东快递这速度让我有点措手不及啊，真是快，没半小时就送到了，快递小哥们都是送货上门，热情周到，家用备药！
余***j,star5,之前买过，效果很不错 感冒发烧疼痛的必备品，药品追搠码可以扫码检查，信赖京东大药房。买来先备用的，京东快递跟效率，隔天到到了！
j***5,star5,这款芬必得牌子布洛芬缓释胶囊的产品质量优良，药效很到位，而且药品性能相对温和，有利于缓解感冒疼痛的情况，减轻生病的压力，真不错的药品产品，推荐一下！与此同时，京东的服务态度很到位，让人舒，物流速度很快，相当给力，包装得非常好，点赞！支持一下京东！
海***马,star5,芬必得布洛芬缓释胶囊。是一款非常好的好药。。副作用小。管用。缓解身体疼痛，喝点挺管用的。日期也非常的好，在京东购物省时省力省心，售后有保障，发货速度快，快递送货及时到位，态度好会继续购买，其他产品的。支持京东越京东越办越好。
