https://item.jd.com/100025114529.html,AppleMNEH3CH/A,100025114529,2.45kg,中国大陆,8GB,Apple-MacBook Pro,100%sRGB,深空灰色,支持IPv6,256GB,MacOS,13.0-13.9英寸,15.1-18.0mm,60Hz,Apple M2,轻薄笔记本,Apple M2集成显卡,16:10,Apple,无机械硬盘
用户名,评分,评论
v***5,star5,一直想买的苹果电脑终于如愿了，趁着节日有活动，还可以免期6期，特别的划算，比店里买还价格还优惠很多，要分享身边想买电脑的朋友们
拥***咪,star5,运行速度：感觉跟苹果手机使用一样顺滑，运行速度还可以屏幕效果：感觉屏幕很高清，就是比较容易脏，可以买个布及时擦擦散热性能：没出现过过热的现象暂时外形外观：超级无敌好看，我买的是深空灰，感觉高级感满满轻薄程度：跟一般电脑比的话，真的算很轻薄了其他特色：618买应该是相对划算的，果断入手！
卖***仔,star5,终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，特别喜欢Mac的系统，长时间运行都非常流畅，最关键的是没有什么流氓软件的干扰，没有弹窗，开关机都很爽快，尺寸完全够用，方便携带，终于入手了。
火***雪,star5,运行速度：苹果产品超级棒，喜欢。屏幕效果：这方面没得说，永远是行业领先。散热性能：用着还是很不错的。外形外观：视觉看上去很厚，但是还是挺轻薄的，而且很漂亮。轻薄程度：比较轻薄便携，当然同类产品现在也已经很轻薄。
流***光,star5,对比了很久，性价比最高的产品，不要犹豫绝对15+512，够用了！显示效果过瘾，处理器必须巅峰，做视频太牛了！强烈推荐购买！一分价钱一分货，打游戏的勿喷
老***1,star5,运行速度：选择的16G内存，运行飞快，比旧的好的太多。屏幕效果：一如既往的超清晰，看电影很给力，配上不错的声音效果。外形外观：喜欢这一代pro的外观，所以没买最新的，太厚，这代方方正正，就是个艺术品。轻薄程度：没有air那么轻薄，但是和新款相比我还是喜欢这款的薄度。漂亮。其他特色：苹果的产品，不会让你失望。
x***哈,star5,苹果的品控还是非常优秀的，第一眼看到这个外观，就被这个颜值给深深地吸引住了，起初还比较担心深空灰色或许暗，实物照片确实更好看，更有高级感。非常喜欢，得尽快学习Mac的相关用法。
蓝***Y,star5,买前生产力，买后爱奇艺，续航比平板长久多了，还是得笔记本，分辨率，音质都很棒，下班后轻度使用，甚至没有备份旧电脑的文件进去，256的先用着看吧，真正办公用还是买大内存好。a＋会员加地区消费券真香
J***8,star5,运行速度：非常快屏幕效果：很舒服，非常清晰散热性能：很好啊外形外观：非常苹果轻薄程度：很薄其他特色：已经不想没有MacBookpro M 2芯片的朋友说话了已经不想没有MacBookpro M 2芯片的朋友说话了已经不想没有MacBookpro M 2芯片的朋友说话了
S***A,star5,苹果官方一直都是让人安心的选择，无论是服务还是态度都是无可挑剔，这台下午下单，第二天就到了，物流速度非常满意，电脑整体无论做工还是表现都接近完美，XDR屏幕素质相当高，扬声器效果非常不错运行速度：M2地表最强芯片屏幕效果：画质超好散热性能：不烫手外形外观：高品质高规格
寒***J,star3,touch bar版本的MacBook pro m2，2022年版。重量相比air是增加了很多，看中了这一款的续航和m2芯片的性能。物流速度比较慢，拖沓太久了，其他都还好。运行速度：快，没有大型程序要求，8g足够了屏幕效果：色彩比较好，遗憾是依然没有高刷散热性能：m2芯片能耗比没得说，风扇几乎摆设了外形外观：轻薄观感，air m2版本即视感轻薄程度：足够薄，但是真的重
年***5,star5,期待已久，升级换代，下手买入，很满意的好物分享，购物只选京东运行速度：杠杠滴屏幕效果：非常好散热性能：很好外形外观：漂亮轻薄程度：薄薄的超棒其他特色：都不错，想用的都满意散热能力：很强运行速度：超级棒
大***肉,star5,之前一直用Thinkpad，第一次拿到Macbook还是很惊艳，希望OS系统带来更多便捷运行速度：秒开关，非常快，程序运行一点都不拖泥带水屏幕效果：屏幕显示非常细腻，色彩饱和度很棒散热性能：目前还没使用，没有发现明显的温度，也很安静外形外观：真的是经典设计，简洁与美的完美结合
p***8,star5,之前买过一个苹果的air本子，用了六年，中间除了剪视频，看视频的时候会有点卡，整体表现非常不错，尤其是在写文字，上课办公方面表现很优秀，所以就想再换一个，正好手里有一笔钱，嗯，现在换成Pro感觉跟以前一样的好用，太喜欢苹果这个系统了，尤其现在看视频什么的又更加的流畅。
j***v,star5,做图视频剪辑不错的选择，开会流程，记录重要数据，备忘每天工作的感想，真的很不错。质感丝滑，屏幕流畅，关键还不会弹出小广告，功能很强大，有的功能常用的会很顺手，不会用的功能还在研究用，油然而发的感想，年轻人要努力工作，要多多接触一些新鲜事物，才能进步。
z***4,star5,高端大气上档次，低调奢华有内涵！拿到笔记本的第一感觉就是这句话描述的那样。这是第二次入手苹果的笔记本了，一如既往的喜欢。M2芯片，16G内存，256G硬盘，高端定制版，打算用上七八年，虽然没有优惠但还是觉得非常值得。有点不习惯的是开盖开机功能，总担心电脑没关机好，尝试取消没有成功，用了几天习惯了就好了。最后感谢京东，感谢苹果，购物过程和产品使用都感觉非常好！
一***箭,star5,运行速度：真的很快屏幕效果：显示很好散热性能：完全不热外形外观：苹果的磨具真的给力第一次用mac，用起来非常丝滑，不用鼠标也可以流畅操作。和使用win系统完全不一样的体验
p***1,star5,买来有一段时间了，体验很好，超级不错，暂时没啥问题，很满意。物流也是超级快，隔天就到了好像。包装很仔细，包了好多层，外面一点瑕疵都没，不错不错～
****杯,star5,真是超薄，外观高端大气上档次，iPhone品牌机就是不一样，颜色也是喜欢的，运行速度快，屏幕效果赞赞赞
吴***g,star5,运行速度：一个字，快啊屏幕效果：非常清楚散热性能：棒棒的外形外观：薄，舒服轻薄程度：超薄啊，非常不错的一款
病***噢,star5,昨天下午买的今天中午就到了运行速度：用起来真的很丝滑屏幕效果：在公司用的也是苹果，做设计色彩显示真的相当不错外形外观：外观也好看，很精致高级轻薄程度：感觉挺轻薄的，稍微有一点重量
龍***寧,star5,太快了，头一天晚上下单，第二天早上就到货，教育优惠政策太好了，省了1000多，正版苹果笔记本，未激活，全新的。给孩子上学用的。
j***i,star5,第二次购买苹果Macbook pro了，做工越来越漂亮，运行速度快，散热性能好，之前一本是银色外壳，这次买的是深空灰，非常喜欢！
l***g,star5,运行速度：超级快。屏幕效果：苹果的屏幕比其他机器就是好。散热性能：视频4个小时，也没有问题。外形外观：苹果设计比任何一款机器都好。
j***5,star5,已经不想和没有MacBookpro M2芯片的朋友说话了。运行速度：快屏幕效果：给力散热性能：还没发过烫外形外观：炫酷，科技感满满轻薄程度：非常轻薄散热能力：给力运行速度：很快，神速。
j***k,star5,运行速度：非常快屏幕效果：色彩鲜艳散热性能：散热快外形外观：很漂亮
a***9,star5,MacBook Pro特别棒！特别喜欢！m2处理器性能超强！电池续航逆天！不发热！还带有黑科技触控栏！现在Mac 软件还算蛮多的，常用的办公软件都能有！用来日常办公完全没问题！我想重点点评一下他的音频接口！这代MacBook Pro 带有先进的高阻抗耳机支持功能！同样的耳机，插MacBook Pro上，效果要好于iPhone！还有它的录音性能！插上一根简单的转接头后，在配合电容麦，还有库乐队软件，录音效果逆天！真的特别棒！我有比较老版本的Mac，但这代MacBook Pro的录音效果，真的比以前的Mac效果要好好多倍！特别逆天！适合音乐人！（个人感觉，不插电源，录音效果似乎会更好！）
锦***2,star5,运行速度：很快，ppt，剪辑，作图ps，都很强大，尤其iPhone14pro，Apple Watch，ipad联动性太强了屏幕效果：画质感觉有点强，不过跟新款可能还有点差距，建议设计小伙伴选新款奥散热性能：M2的强大就在于功耗真的没得说，很好，基本低功耗，用不到风扇。都是很静音的状态。感觉不到机器??热。很棒外形外观：很不错一直用MacBook，对于一体成型的工艺，很好，颜色也不错轻薄程度：很轻快，单手操作没问题?
j***K,star5,运行速度：运行畅快，没有卡顿现象。屏幕效果：屏幕显色度很好。散热性能：内置风扇，不过使用过程中风扇没转过。轻薄程度：1.38kg，很轻薄，携带很方便。外形外观：外观简洁大方。重要的是续航能力真的很强，充满电可以用十几个小时，这点很赞!!!
j***9,star5,颜值爆表，虽然是老设计但无比经典，轻薄又坚固。使用体验：爱不释手，音效真的超级棒超级舒服，如果想买又在Air 诱惑之下犹豫的朋友直接推荐购买，因为Pro 的魅力AIR 还是无法超越。非常喜欢
人***拆,star5,运行速度：运行速度没的说，非常流畅屏幕效果：屏幕效果非常好，色彩鲜艳外形外观：外形品控相当好轻薄程度：轻薄本肯定是轻薄的散热能力：不敢恭维，不能打游戏！！！！！其他特色：系统真的难用，已经无力吐槽了
j***1,star5,音质效果非常不错的，听这3D的声音效果，你是否能够感受到呢？不会发热，电量也挺耐用的，生产力的工具喔，你值得拥有的就是它。
y***2,star5,给闺女新买的苹果电脑，太棒了。因为学校要学习音频制作，苹果电脑用起来太方便了，速度快，声音好。配上手机太方便了。双十一活动。好评！
小***爸,star5,给外甥女买的，配套苹果手机使用，这款电脑绝对够用，性价比也很好，孩子很喜欢，总体来说值得推荐，同事们也有不少购买的，确实不错。
闪***花,star5,电脑非常好用，带电时间长，从window转ios 还需要一段时间来适应，电脑运行也很流畅，携带也很方便，特别喜欢，爱了爱了，好评
A***z,star5,运行速度：非常非常快，贼快的 很爽屏幕效果：屏幕非常细腻散热性能：一切很完美外形外观：外形简约大方，梦中情机轻薄程度：轻薄无比，很有质感，爽！非常速度的一台电脑，轻薄方便，性能强大，非常满意，买给老婆用的老婆很开心，A?会员太爽
h***山,star5,收到货啦 超级喜欢 苹果真是不错 好使 用了一会了真的挺爽的 反应速度灵敏 好使苹果真的是绝了 真香大家可以体验一下 不错使用感受
明***岛,star5,非常不错，挺好的，下单送货超级快，包装完好，运行速度很快，屏幕效果很好，散热性能很不错，外形漂亮，轻薄，携带方便，京东快递很快
晴***n,star5,京东的物流很快，很满意的购物体验，很喜欢这个屏幕效果：很靓丽运行速度：很快外形外观：很大气，很漂亮轻薄程度：很薄，很喜欢很喜欢的一次购物体验，很满意，很喜欢满意
台***啦,star5,运行速度：非常快屏幕效果：没有更好散热性能：很好外形外观：现代电脑最佳外观造型就是MacBook pro啦一直在用，非常喜欢，上一台用了5年不觉得旧。轻薄程度：非常轻薄
j***o,star5,运行速度：运行起来杠杠的，还是比windows香呀屏幕效果：屏幕画质清晰，很赞哦散热性能：可以，没发现好热外形外观：外观小巧，方便携带，双手在键盘上比较容易触及到轻薄程度：轻薄
辰***l,star5,这个待机时间是很稳的，远程办公一天妥妥的。已升级最新系统哈哈哈，很酷的产品。运行速度：可能软件还要调优，偶尔卡顿，总体不错。屏幕效果：显示细腻，色彩逼真，设计人员必备散热性能：散热这块mac无敌，买回来风扇没转过。M2款还有主动散热，效果更好。外形外观：漂亮，简约大气，深空黑yyds
j***.,star5,不错，是正品，一分钱一分货，值得购买值得拥有，运行速度：快屏幕效果：炫散热性能：酷外形外观：靓轻薄程度：溜其他特色：满意很好，非常好，很喜欢，质量也不错，物流也很快，很好的购物体验。
u***s,star5,儿子的第一份自己赚的钱买的第一台电脑，儿子非常喜欢和珍惜，还是用他的教育优惠买的，儿子感觉到这台电脑的来之不易，肯定也会更加珍惜的。！
K***r,star5,屏幕效果：杠杠的外形外观：和描述一致，科技感满满运行速度：Mac的性能对比win高的不是一点半点冲吧，为了美好的明天
j***i,star5,苹果电脑虽然是最贵的，但确实是最好的，系统流畅，跟手机无缝连接，形成完美的生态系统，电池非常耐用，根本不用担心电量的问题，已经第二次买笔记本了，任然是好评送上。
A***d,star5,开箱快乐。 用过水果手机和平板，第一次用本本，很期待使用体验。对于第一次使用这个系统的小白来说，一脸懵。不会用，哈哈，需要体验一段时间。Touch Bar 太神奇了，棒！
忆***梦,star5,运行速度：快，超级快屏幕效果：非常好，视觉效果惊艳散热性能：好，用久了也不会发热外形外观：经典，高端大气上档次轻薄程度：轻薄，女生用感觉比较好，非常的棒散热能力：非常好，很满意的呢
u***n,star5,这重量太精准了，手感一如既往的棒，屏幕效果：色彩效果真实运行速度：反应非常快散热性能：连续用了两个小时也还不烫外形外观：还是那么经典，手感丝滑
y***n,star5,轻薄，开机速度快，颜色喜欢，价位合适，很适合孩子们学习用，很完美！
A***g,star5,超乎想象，非常好，购一台定制版本。主要用来上网课，有点儿太浪费！流畅度，清晰度很好很薄，待机一个白天完全没压力好评
砍***探,star5,晚上下订单，早上起床就收到货，反悔机会都没有，电脑非常不错，使用几天，非常喜欢。一如继往支持！
昨***空,star5,特别优质的电脑，细腻的金属感，小巧的尺寸，特别适合办公，强悍的处理器，电脑速度特别快，显示图像很有真实感，音响的音质很高，立体感很足，是一个完美的产品。
j***b,star5,无论材质还是做工都超出了预期，超值，看起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。运行速度：快屏幕效果：艳散热性能：强外形外观：酷轻薄程度：薄
j***O,star5,本本比较小，重量轻，待机时间很长，足够一天办公不充电！系统稳定运行速度快，而且不发热，非常好！因为不玩游戏，所以感觉很好！
眼***河,star5,非常不错，以前都用微软，ios非常流畅，这个又轻薄又好看，还有触摸按键，个人感觉用来工作非常的方便，当然游戏就不能打了，可以的
小***e,star5,这款MacBook pro反应速度很快，剪辑也不卡，这个颜色也好看高端大气，外观和手感都非常不错，非常喜欢，经过仔细反复检查验机以后是官方正品机，安全下车啦！而且京东还比官网优惠1000元呢，还保证正品，京东快递发货也非常快，售后客服态度也好，必须好评！有需要的小伙伴可以入手啦！
陈***c,star5,所有的设备都是苹果 mac最吸引我的还是颜值！！！真的好看，但是也确实有很多软件系统是不兼容的，所以最好用来办公，别做太专业的东西
j***c,star5,看了很久的mpb13，正好赶上京东有活动，价格超好，还能白条免息分期，立马拿下。试用了半个多月，说下感受：顺畅，顺畅，顺畅。体验真的太好了，画质也比过往几代更加给力。外形更加简洁轻便了。没买错，好评。另外表扬一下京东物流，晚上10点多下单，第二天早上8点前就到了，给力！
害***_,star5,非常不错，自己的第一台macbook，确实好看，电池抗用，登录账号耳机直接就连上了，指纹解锁方便很多，访达功能很方便，不错！
