https://item.jd.com/100023626356.html,Apple12.9英寸 ipad Pro（第五代）,100023626356,1.51kg,中国大陆,12.9英寸,2732*2048,娱乐平板,iPadOS,7.0mm以下,其他,128GB,八核,支持专用键盘,不支持IPv6,灰色
用户名,评分,评论
t***j,star5,第一次在京东买平板选了好久才决定在这家店买ipadpro之前在买苹果手表也是在京东买的，因为在其他软件买的不放心，所以就来京东了  打吃鸡的话速度非常棒  最高支持90帧.用来打吃鸡的然后在存点视频图片，所以就选择买256GWIFI版的.外观材质：棒屏幕效果：速度非常棒运行速度：很快轻薄程度：还行，配个支架就可以了.
x***6,star5,外观材质：Pro 比普通版  摄像头多点，看着不单调，选了11寸的，M1芯片，给闺女画画用的，很流畅。11寸大小刚好。速度很快。屏幕效果非常好。京东自营一如既往的好，搭配m1处理器的iPad Pro 速度是真的快，反应灵敏。外观漂亮，屏幕显示细腻，120赫兹真的很流畅。京东快递不错，次日达，送得很快。包装也不错，里面一大堆泡沫，保护的很好，到手无破损。上官网查序列号是全新的，对京东自营很满意。
P***7,star5,Apple iPad Pro 11 2021年款收到货了，用了几天，感觉挺不错的。首先说说iPad的外观，两个字：好看！这款平板电脑采用了Liquid视网膜显示屏，分辨率：2388*1668，不管是看视频还是电子书，感觉都特别舒适，真心不错。再来说说iPad的重量，两个字：轻、薄！商品介绍里，厚度不到7mm，而重量，只有468g，拿在手上，确实感觉很轻松，基本不怎么费力气，很好用。我的这款是银色256G WLAN版，内存够大，使用起来完全足够。苹果的M1芯片确实很强大，在使用过程中，能够感受到超快的下载速度和流畅的播放体验，效果真的很好。11英寸的屏幕，看电影、打字、记笔记、简单办公，基本没有什么问题。只是，需要一些配件辅助。目前，手上有现成的蓝牙键盘，暂时不考虑妙控键盘，还有Apple Pencil。以前出手过一个Apple Pencil第一代，目前也不考虑入手第二代。包括耳机、转换器之类的，之后有了比较切实的需要再买就行。外壳保护套肯定是要买一个的，这样用起来才更放心。用了这款iPad，对我而言，最重要的看书计划得到了很好的体验，不伤眼，也不累手，看了还想看，就和看纸质图书一样，个人感觉很好。总之，用了几天的感觉还是挺值得的。期待之后能够更好地发挥这款平板电脑的各种作用！
S***宇,star5,教育优惠版贼爽。12.9实在是没有便携性可言，不然在教育优惠基础上还能送个二代耳机，香的很。买前生产力，买后爱奇艺，没错说的就是我。移动端看视频不比手机爽嘛。解放双手，解锁各种姿势。玩游戏办公有电脑，设备分工要明确。
冰***3,star5,iPad Pro12.9 M1 2021超赞，在M1和M2之前徘徊，其实M1已经性能过剩，而且经过实测M2耗电更快，相同屏幕素质直接选择M1 iPad Pro作为自己2023年新年礼物，包装和苹果官网一样都有原封盒子，唯一不足就是才买了两星期就降价500了，不过东西很满意，序列号也很靓。屏幕显示效果极佳，音质超棒，我这台完美下车，M1 12.9最后一批货，看中性价比和21款深空灰，赞！
j***z,star5,买iPad Pro是必须在京东自营店，因为之前我所有的iPhone苹果系列，全部是在这边买的。品质有保证送货也快。这个iPad Pro 11也关注了有大半个月，前面没货等到一有货赶紧入手，也不用考虑价格了，毕竟品质在那里。iPad Pro11无论外观和内在都是无可挑剔。我选的是银色256G，内存强大、空间足够使用。外观色泽靓丽时尚，而且很炫。整机纤薄、分量也比以前的iPad轻很多，手感很舒适、运行很快无卡顿。我买的是iPad Pro pencil套装，随心随意哪里都可以画，真的价格和品质一样美丽！音质也是美妙绝伦，贝斯感特别足，符合我的高品质要求。总之拥有这款iPad Pro 11英寸，尺寸大小正是女生最佳适用，又相当于一个小电脑，无论学习办公，或者看视频享受美妙音乐各种各样你想拥有的，iPad Pro都会带给你。使用iPad Pro绝对是难以言表的享受！
无***书,star5,苹果是大品牌值得信赖，系统一点都不卡顿。很流畅。11寸大小刚好。速度很快。屏幕效果非常好。平板充电快，笔直接放平板就能充电，任何时候想画就画，方便携带，也不耗电。用起来很顺手啊，颜值高，屏幕大小合适，看剧体验感也很棒。处理速度很快，反应灵敏，全家人都能用，后续买了care，应该是这样写的吧，11寸感觉够用了，不用做生产力，纯粹就是给孩子线上学习，大人追剧玩游戏，总的感觉很值，很强大，记笔记和看视频都非常方便，运行速度没的说，非常快…显示效果一流，音质出色，京东自营一如既往的好，搭配m1处理器的iPad Pro 速度是真的快，反应灵敏。外观漂亮，屏幕显示细腻，120赫兹真的很流畅。11寸大小刚好，很完美！就是快递运输中包装盒被压变形了，还好平板没事。希望京东可以细心点。自己日常使用界面滑动非常流畅，切换也很自如，M1芯片，性能提升大，较于老款还加入了雷电接口，比如外接显示器，键盘，妥妥的生产力工具。很薄，比我想象中的薄，比我想象中的还要大
K***-,star5,这个平板电脑真的是太好了，我以前从来没有用过平板电脑看苹果，发布了这么多年的平板电脑，一直没有学习和使用过，非感觉平板电脑非常的神奇，这次终于买了一个平板电脑，这个平板电脑到手之后发现非常的神奇，这个平板电脑什么都能干，又非常轻薄，续航又非常好，以前从来没有用过这么高端先进满满科技感的产品，还买了一个苹果的笔，用起来非常的神奇，真的是太好了以前从来没有用过体验这么好的产品，苹果虽然是个美国的公司，但是这个产品真的做的是非常好，真的是现在最好的这个便携式的计算工具了，比手机好用多了，用平板刷剧啊，画图啊，都非常的方便，真的非常喜欢这个平板。
海***5,star5,外观材质：外观轻薄，摸上去手感非常好屏幕效果：屏幕分辨率很高，成像很清晰，打游戏看电影很棒！运行速度：运行速度没得说，杠杠的！其他特色：全面屏感觉很棒，看电影打游戏都很好！
蜡***_,star5,很漂亮，很精致，很薄，很流畅，拿起来确是真的重，玩原神最低画质稳定流畅，第一次买全新ipad，256妥妥够用，屏幕很讨喜，美中不足的是自带充电器只有20w的功率，总体还是很喜欢的，等ipadOS16更新外接显示器玩玩。
蓝***s,star5,外观材质：很棒，很沉，做工精细屏幕效果：看中的就是这大屏，而且色彩很好运行速度：很流畅，128g够用轻薄程度：很薄，不过份量有一些，总体很不错，苹果新款值得耐用
j***w,star5,非常漂亮的学习工具；就是价格不便宜啊。希望我的宝贝有了这个学习助力工具考研读博成功。使用流畅，外观设计非常好看，学习网课真的很好。非常喜欢，京东非常给力！
j***k,star5,挺好的啊非常好，好的很，谢谢啦，所以想购买的赶紧去买咯外观材质：很漂亮，很靓丽屏幕效果：杠杠的，炫彩的很啊，运行速度：快的不行，有快刷，所以很好的轻薄程度：挺轻的
m***y,star5,实在等不到M1的下一代了，着急赶双十二下单了小屏的pro，给对象买来画画追剧用的，对象一直夸这款ipad pro音质特别好，夸了好几次，毕竟上下都有喇叭，总结一下：充电速度很快，运行很流畅，屏幕色彩很绚丽，配上专用二代笔真是绝了，之前用的mini，是冲着手感买的，iPad Pro完全是冲着M1买的，滋滋滋
戴***疆,star5,120hz高刷，m1原神120帧太顶了，台前调度真的好用，比起9299的m2 12.9，这个直接便宜两千块，性能还差不多，真是太香了，配apple pencil二代笔记流畅无压力，mini LED屏幕支持杜比视界，观影体验极强，直接就是家庭影院必备
一***詹,star5,外观材质 颜色很高级很喜欢很爱电脑性能 使用很流畅，画面也很高清，浏览网站啊，看电子书啊，看视频放音乐都很不错。电脑很薄，整个电脑的重量也不是很大，拿在手里玩很舒服，屏幕灵敏度也很高哒，性能很不错，电池性能也很好，很耐用！
z***8,star5,外观材质手感一如既往的好，屏幕效果好， 最爱的就是 apple 产品的屏幕，色调好，看的舒服。运行速度快，苹果品控确实做得好。轻薄程度相对来说刚刚好吧。玩游戏杠杠的。
我***实,star5,非常清晰，屏幕也很大，4k显示，色彩也爆满，外观材质：金属外观运行速度：非常快轻薄程度：薄厚合适屏幕效果：色彩饱满，清晰，回头买个壳子省的弯了，新设备就是爽，
全***-,star5,真不是我说哈，包装走点心，很薄的一层盒子，里面磕磕碰碰，角都进去了，一直信赖京东，每次的电子产品都是在这里购买的，很放心，但是每次的包装我感觉都不尽人意，东西是很好，使用很流畅，送达也很快！
B***q,star5,外观材质：真的很漂亮 最喜欢的一款iPad屏幕效果：看起来很舒服运行速度：挺好的轻薄程度：个人觉得用起来很舒服其他特色：颜值担当 个人认为是最好看的一款iPad 灰色好看
小***学,star3,比实体店贵好多，不懒的可以去实体店买。
j***O,star5,物流服务很好！外观材质很棒，铝合金加工的工艺非常的精细；屏幕显示效果那是个棒；运行速度很快和之前的iPad那是不可同日而语；大小11寸比较合适既不大也不小；触屏那是一级棒，丝滑的不得了！
颜***-,star5,送快递的小哥很认真细节，必须是本人签收 不然不给。打开的一瞬间觉得爱啦爱啦，屏幕很大。打开也是清晰度非常好，尤其是下载游戏软件，搭载了m1的芯片，比我手机都快好多，还和我手机对比了一下反应速度，感觉iPad反应比我手机稍微快点。真的超级喜欢，追剧的时候不用看电脑了。玩吃鸡王者也非常流畅，一点也不卡。价格还是可以接受的。
j***8,star5,给孩子上网课用的，上一个pad是iPad pro 2018，这次升级成12.9的，用了孩子的学信网上的号，下单7199，还是挺贵的。pad颜值很高，最大的特点就是大，全面屏，开机后需要安装一下软件，先给个好评，回头再分享使用心得！
钱***行,star5,外观材质：外观漂亮大气，不是果粉，不过一眼就喜欢?屏幕效果：屏幕绝对杠杠的，清晰不闪眼睛运行速度：速度特别快，没有丝毫迟钝轻薄程度：轻薄程度刚刚好，手感不错其他特色：本来用来做学习工具，不过看剧听歌也还是不错的。
上***落,star5,真的是太好用啦，买来画画用的，平板充电快，笔直接放平板就能充电，任何时候想画就画，方便携带，也不耗电。用起来很顺手啊，颜值高，屏幕大小合适，看剧体验感也很棒。
A***y,star5,真的是非常的好用，然后呢屏幕的素质特别得好。因为M1芯片了的确他的能力的是非常的强。看视频做笔记都是非常好的一个平板。京东送货也非常的快前一天买第二天就已经送到。使用了教育优惠也非常的划算。机器全新没有任何的瑕疵，会努力用这个平板来让自己变得更好！
h***k,star5,屏幕效果：非常不错运行速度：一点都不卡顿轻薄程度：很薄嗯 照片拍的很模糊视频也是?但是屏幕是真的看着舒服用着也不错 音质也很好
j***h,star5,外观材质：外观真的是绝绝子，这个款式真的是爱了爱了屏幕效果：有高刷轻薄程度：这个薄厚我也是非常喜欢总之这款iPad颜值性能真的就是长在了我的审美里，有喜欢的大宝贝可以认准自营店下单了，真的是正品，还有一年联保
j***5,star5,深空灰色； WLAN 版256G尺寸非常好，就是我想要的。运行速度无话可说，流畅得很，电池续航：用了半天还有很多电、很耐用。总结：很满意的一款产品，非常适合学习办公，苹果做工很好，总体感觉很好。
超***5,star5,外观材质手感很好。屏幕显示效果清晰自然流畅，运行速度快，音质感觉比之前的好了很多，我觉得还是11英寸的性价比好，毕竟配置一样，音画质一样，小一点方便携带，还比13寸的便宜好多，mini LED 与L CD显示效果对比差不多，个人感觉仅供参考。
K***4,star5,可以说是如愿以偿了哈哈，想了好久，以前看到别人买，自己也挺羡慕的，虽然说是想了好久，但现在自己也有了，在买之前考虑了好久和好多，买回来另外再买键盘鼠标也能当电脑使用，有了它之后超方便，时常拿来修图，也可看电视，拿来直直播，拍照超清晰，因为本人喜欢拍照，超喜欢啊啊啊！！当然，用久了会发现不止可以用那些，有很多功能，虽然说是苹果平板但是充电器换了不再是苹果了哟，有了平板可以说是很方便，比以前方便了许多，有意者可以入手，可说超好看！！快快快考虑一下下③
江***4,star5,外观材质：白色很亮，很高级，很好看屏幕效果：屏幕材质不错，就是粘指纹运行速度：很流畅轻薄程度：轻薄其他特色：包装被磕了一角，平板完好
q***-,star5,下载软件后，会友现它的各种优点1.办公真的非常方便，随时记录，尤其是分屏功能，一边找资料，一边记录。因为我比较喜欢大的，如果认为12.9英寸太大，可以选择10.5英寸，方便携带。2.WPS软件使用起来非常简单，一点屏幕，就全部解决，最近我才发现，苹果自带的工作软件也非常好用，页面简洁，易上手，可以更改格式发送。3.GOODNOTES记笔记非常好，开会时你也可以随手记录，因为我总是开会，所以记录功能对我来说非常的有用!4.思维导图可根据自己的需求生成各种格式，非常方便简单!有免费的和付费的，免费的就很好用了!只是样式比较单一5.有四个扬声器，听歌看电影效果真的非常好!都能充当音响了哈哈哈6.我买电脑最担心的问题就是怕!它!卡!苹果真的不会卡，手机不管用多长时间都不会卡，就是电池容易没电心各种配件加一起也要8000+的价格为什么不买苹果的MAC呢?首先MAC的电脑系统我真的搞不懂，还要装双系统，感觉IPAD平常还可以娱乐，真正做到工作娱乐两不误哈哈哈	而且IPAD pro真的非常方便!屏幕特别清晰，比一般的IPAD要好很多。
猴***吗,star5,苹果大品牌质量还是可以的，系统用起来非常流畅，一点也不卡，屏幕的效果比较好清晰度也是比较高，这款搭载是M1的处理器，效果就行我都说了，11寸的大小看电视和学习都比较好，小孩学习用的，这个边框比较窄还是喜欢这一款比其他的派，要好看一点，这款是人脸识别解锁的，非常方便，充电了速度也很非常快。
j***9,star5,买给侄女的考上大学的奖励，孩子的反馈是清晰度很好笔触试了一下很细腻，刚打开自带的应用也很齐全，笔也有很多类型也可以改变颜色，还有里面自带的相机还挺好玩的有很多种特效，总的来说入股不亏评价很高啊
j***z,star5,外观材质：本来想买灰色的，没货只能选银色，实物感觉还不错屏幕效果：高清晰度，刷新速度也快运行速度：M1的速度没话说，运行软件很快，足够用了轻薄程度：感觉比Air还要轻薄，裸机真的很轻，带着出门方便
j***R,star5,东西收到了 用了很长时间才回来评价一下外观材质：外观看着很高级 不是那种盖泡面的外观屏幕效果：屏幕很大 比想象中要大很多 适合办公 看剧 打游戏运行速度：运行很流畅 没用任何卡顿 无比丝滑轻薄程度：很薄 很轻 没有任何负担 拿在手上推荐大家购买
w***_,star5,很不错！相信苹果这个牌子，听朋友说很好用！外观材质：时尚大气屏幕效果：很好运行速度：非常流畅轻薄程度：薄，算是比较薄的平板了，手感很好其他特色：包装大气，快递速度贼快！非常nice！
一***0,star5,屏幕效果：我选的灰色，漂亮，材质肯定是没得说了，手感也超棒，为了出门方便选了11寸的，感觉大小刚好，喜欢～运行速度：速度就像坐在?上，嗖…..轻薄程度：薄厚刚好，11寸单手都可以掌控，便携性、移动性超好！其他特色：颜值高，音视效果超好，（音色好，显卡清晰）性能强大！
u***z,star5,用起来真的很舒服，手感特别好，运行速度也快，反应灵敏 主要是屏幕够大，第一次买iPad，主要用来学习，背英语单词 做笔记很方便 ，哈哈。京东快递也是超级快，有保障的。非常美貌，非常轻薄，携带方便，带着保护套用
p***o,star5,运行速度：超快的运行速度，跟air不是一个概念轻薄程度：很轻薄，喜欢，拿着方便
t***6,star5,物流非常非常快?第二天一大早就收到了???‍?高刷屏幕用起来真的特别流畅运行速度：m1芯片太强啦其他特色：四扬声器听歌真的没有用耳机的必要了 喜欢之
l***3,star5,这是第二部苹果iPad。第二部用了8年多，现在除了速度慢点，很多应用没法更新，其他功能一切正常。这部新的专为读高中的孩子准备，更轻便单薄，速度极快，功能齐全强大。用孩子话说：查找资料过程节省大量时间！
傌***平,star5,外观材质：很棒，很惊艳，上个iPad还是air，16g，现在还能看视频玩游戏，就是慢了屏幕效果：效果很细腻运行速度：速度很快，芯片好就是好轻薄程度：很薄，很带劲，其他特色：买前一直生产力，买后还没爱奇艺，但是晾一边了。
j***k,star5,特别特别特别好，没有任何破损的地方，外观也好看，好评！外观材质：颜值真的是不要太好看 真的是太好看了屏幕效果：屏幕大小 不论是看电视用 还是打游戏都很不错运行速度：运行速度很快 用过的都懂轻薄程度：很轻薄 一点负担都没有真的很不错 推荐大家购买
n***a,star5,外观材质：ipad颜值很高，磨砂的背壳很有质感屏幕效果：很清晰，刷新率很高，色彩也很准确运行速度：m系列芯片不用怕不够用，有点大材小用，也不怎么发热轻薄程度：很薄，
j***6,star5,很不错，效果特别好，很清楚流畅，而且平板很轻，特别喜欢！朋友看了说也要买，外观好，内置也不错，推荐购买！！！
j***x,star5,"屏幕效果：显示效果很好，屏幕分辨率很高运行速度：灵敏度很高，操作也很跟手轻薄程度：厚度大概有两三个硬币，重量也不是很压手这款ipad 2021pro的平板包装的很好，物流过程没有磕碰，外观很时尚，开机速度很快，软件操作流畅!拿到后就赶紧打开了，果然没让我失望，太漂亮了，很清爽。用着手感也好,特别轻便。想入手的小伙伴赶紧来入手吧。"
苍***刃,star5,搭载了m1芯片的iPad Pro性能非常优秀，包装还是很用心的，即便是单独将iPad Pro的盒子放在包裹盒中，也不怕有任何磕碰可能，这一点苹果向来都是做的比较用心的。iPad Pro2021款全系列配备了快充充电器和快充数据线，这一点还是很人性化的。总体来说，这一代的iPad无论从性能还是颜值，都是相当优秀。
j***8,star5,物流：物流很快速，第二天就送达了包装：包装很严实，iPad外盒无损毁屏幕效果：屏幕显示很细腻，超级清晰运行速度：运行速度真的很快，m1芯片可以流畅运行任何大型软件轻薄程度：很薄，建议戴壳使用，重量也较轻外观材质：外观大气，高级感十足，握感很舒服其他特色：ipadpro拍照用很好看
幼***_,star5,最终还是买了21pro，体验上非常不错，配合着苹果全家桶的生态确实很棒。非常丝滑也感受不到卡顿的存在。用上个四五年不成问题！屏幕效果：120刷新率流畅轻薄程度：非常薄
c***n,star5,好用，清晰，够大，外观材质：好看屏幕效果：清晰度高运行速度：非常流畅轻薄程度：轻薄
_***-,star5,外观材质：送给对象看课的礼物。买的银色很好看屏幕效果：屏幕完整够大轻薄程度：挺轻薄的运行速度：运行速度很快其他特色：毕竟是m1芯片，运行速度快很流畅，平时给狗男人用来看课做笔记很方便，其他功能还待发掘。
齐***4,star5,外观材质：非常棒的材质买晚了真的是拍大腿啊，618买还便宜一点，但是买到就不想这些了屏幕效果：屏幕如图特别爽，看blilie还有动漫给力极了运行速度：m1芯片无敌给力啊！
白***龙,star5,"相比之前用了不知道多少年的ipad air2,这款新款iad 外观还是非常满意的，非常的漂亮非常的薄。屏慕效果是让我最满意的非常得好，可以当作电竞平时用了。运行速度也非常的快，到底是 M1的芯片。"
J***8,star5,外观材质：外观包装完美，无任何折损屏幕效果：屏幕显示清晰，高清可见运行速度：运行流畅无卡顿，超级流畅的iOS轻薄程度：易于携带，轻薄入手其他特色：外观设计完美，符合人体基本美学
j***7,star5,外观材质：质感很好！！！结实耐用屏幕效果：很细腻，很清晰，没的说！简直完美运行速度：很流畅，苹果系统一如既往的好用轻薄程度：不错，满意！！！其他特色：总之，的确很不错，没有失望！！
Q***_,star5,苹果手机产品真的一个比一个好，这是我的第二个ipad 了，非常好用，系统流畅，真的是性能怪兽，外观也很好看，很有质感。以后会用苹果全家桶。
b***i,star5,外观材质：外观干净大气，材质采用优质产品，感觉耐受耐用不易变形和擦伤。屏幕效果：精细做工超精致超好看，不易伤眼。屏幕分辨率达到极致体验。色彩丰富，游戏体验极佳。运行速度：速度非常快，很适合玩游戏，办公之类更不在话下了。
殇***爷,star5,从发布到入手等了整整一个月啊，提前把iPad加入购物车才抢到的，这京东库存有点少啊～运行速度：这个109W的跑分...硬盘也是超级快，读取速度达到了恐怖的3G/秒，可以通过扩展坞外接显示器鼠键或者硬盘，嘎嘎香～屏幕效果：关于屏幕方面，播放视频对比度确实看起来很鲜艳，特意测试了显示全黑效果，没有LCD的那种背光，不过在黑色背景下画一条细线，在极黑的环境下可以看到细线的周围有微弱的白光，这就和mini-LED的2500块的分区有关了，不过正常使用几乎看不出来，没啥影响。播放hdr格式的电影，显示效果很棒，阳光显示很亮，黑色显示很深邃，该亮的地方亮，该暗的地方暗，很洒脱。轻薄程度：说下使用感受，120hz自适应屏幕刷新率超级流畅，12.9寸很大，看起来更像个超薄笔记本，不过为mini-LED而来。其他特色：送货很快，完美的购物体验～        你的下一台电脑又何必是电脑不太现实，目前你的下一台电脑还是电脑...既然库克不希望把Macbook和iPad合并，希望能找到一个折中的方案，六月份的WWDC不要让我们失望哦，要不然这么强悍的性能就太浪费了～        就让它快快乐乐的陪我博士毕业吧，嘎嘎嘎～～～
如***s,star5,外观材质：外观精致 材料摸起来手感舒适 这灰色永远不会过时 很漂亮 显卡效果：显卡也不错 打游戏都特别流畅 电脑性能：昨天中午刚到的 用了一天电池还是特别足 性能感觉特别强这家的教育优惠活动确实做的良心 让人放心 大大的赞
天***卡,star5,"外观材质：外观设计不错，轻薄，手感很好。屏幕效果：显示清晰，全面屏很舒服。运行速度：M1芯片，速度没的说！轻薄程度：轻薄，舒服。换掉用了8年的air 2,老机器运行速度现在跟不上了，618有些优惠，直接下手了。收到机器试了下感觉很棒，速度杠杠的！屏幕显示细腻，摄像头拍照也很奈斯。不想等M2了，M1也能继续战几年！！！"
u***k,star5,外观材质：外观造型很精致，拿起来非常有手感，不错的笔记本屏幕效果：屏幕显示分辨率很高，用起来很流畅，屏幕尺寸刚刚好运行速度：运行速度挺好的，暂时没有卡顿的感觉轻薄程度：轻薄程度刚刚好
小***B,star5,这款用起来很好  一点都不卡顿   非常的好用   值得入手快递也很快   音质也的非常的好听   看电影简直不要太爽  操作也很流畅
j***R,star5,宝贝收到了 评价一下 很不错的购物体验外观材质：颜值杠杠的。直接爆表屏幕效果：屏幕大小刚刚好 办公看剧都很不错运行速度：运行速度很流畅 一点都不卡顿轻薄程度：很轻 很薄 一点都不重推荐大家购买
j***d,star5,外观材质：轻薄，感觉就是一个苹果手机的厚度 电脑性能：我感觉挺好的，自我感觉没有踩坑。屏幕效果：屏幕非常清楚  打游戏或者干别的都很爽运行速度：不用说了 完美运行
宗***德,star5,21pro非常强，M1芯片性能对我来说已经算是溢出了，平时用来看网课学习非常不错，同时它也是一个非常好的娱乐神器，看剧打游戏两不误。
j***u,star5,特别好真的是特别好特别流畅正品外观材质：好屏幕效果：好运行速度：好轻薄程度：特别好其他特色：6
