https://item.jd.com/100046043020.html,AppleApple iPhone 14 plus,100046043020,380.00g,中国大陆,A15,未公布,黄色,IP68,FHD+,以官网信息为准,128GB,黄色系,OLED直屏,1200万像素,苹果风，商务，科技
用户名,评分,评论
龙***桑,star5,老婆用的是iPhone12，屏幕太小了，给她换一个14 plus，大小和续航都很合适，值得入手，旗舰店买不怕买到后封。
可***3,star5,第一次用大屏幕手机，使用感受非常好。其次针对6G运行内存和超长续航一天一充，重度使用者也不怕了。拍照1200万双摄够用的，京东售后可以，出了问题也会用心解决，放心购买！
t***-,star5,这个蓝色真的很不错，比以前的高饱和度的看着舒服多了，plus屏幕大不少，喜欢大屏的可以考虑，整体使用都很不错
黑***流,star5,给媳妇买的生日礼物 媳妇很喜欢 买个最新的颜色很时尚 本身我也喜欢黄色 买个512的媳妇是老师 照片资料太多 少了不够用 很满意
s***u,star5,质量非常好，京东上面买的，到货速度很快，性价比高，iPhone14 plus，值得信赖，目前用起来体验非常棒！
w***g,star5,送货速度特别快，上午十点多买的，下午下班还没到家，手机就送到了。做工一如既往的优秀，严丝合缝。这个颜色非常好看，长年使用黑色，终于用了次鲜艳的颜色。
尊***妈,star5,苹果手机一如既往的好用，之前手机内存不够了，这次买个大内存的，苹果手机一个都可以用好几年，这款手机运行速度快，外观大气，拍照清晰，待机时间也长，非常好用
拉***素,star5,很快就到了，全新正品?，包装很仔细，没有问题包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢??发货很快，两三天就到了，这个颜色我很喜欢，性价比很高，非常nice
C***1,star5,iPhone14 plus性价比之王外形外观：这个蓝色很特别拍照效果：和13pm差不多运行速度：就玩个王者荣耀，绰绰有余待机时间：待机杠杠的 ，耐用
嬤***翰,star5,本以为昨天就收到的，因为下单时系统上显示的是当天下午会送到，但是应该是京东货仓的原因，推迟了一天拿到了。特别要感谢负责配送的快递小哥，特别认真负责，且按照我的请求先来送了我家，以便不耽误我一会出门，谢谢！
j***4,star5,外形外观：拿着很有质感，苹果手机上档次屏幕音效：分辨率一直是苹果手机的有事，清晰度灵敏度都很好拍照效果：拍照清晰，效果很好运行速度：运行速度快
夜***安,star5,(?•??•?)??价格超优惠，性能也非常棒，完美的一次购物实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！
j***f,star5,手机可以，是正品。外观完美没问题。和朋友之前专柜买的一样一如既往的快流畅，和期待的一样电池基本-天一充比 想象中好，老板售前售后特别好，有问题老板都会给你解决的，ID什么的不懂都会一步一步教我注册，非常耐心，会推介盆友来买，功能正常，功能正常，使用流畅，正品，正品，正品
回***砂,star5,苹果14puls手机最大的优点就是质量够轻，电池容量却比promax还大，性价比绝对优秀的，机器速度快操作灵敏，官方旗舰店的东西值得信赖，不会买单官翻机或者准新机，这个价位还是非常值的。
人***花,star5,收到货物后，我第一次打开包装。我觉得质量还是比较好的，这和卖家的描述是一致的。我非常满意。传送速度相对较快。物流公司服务态度好，交货速度快。总的来说，这是一次非常令人满意的购物。多亏了卖家。
j***5,star5,给家人买的，我自己也有一台在用，苹果的机器还是值得信赖，物流包装保护的很好，盒子没有挤压破损，物流速度很快，晚上下单第二天上午就到了，好评。
诚***界,star5,外形外观：外观非常好看大气上档次屏幕音效：屏幕很大很流畅，音效非常棒拍照效果：拍照很好看运行速度：运行速度非常快待机时间：待机时间很长，基本一天一充其他特色：屏幕大，待机时间长，很流畅，非常不错
吴***8,star5,还可以，昨天半夜下单，今天下午送到，官网查询确实是正品没有毛病，外观也没有毛病，达到了我的期望值，京东自营还就是可以，希望质量有保证，很不错的一次购物体验
s***y,star5,想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了
1***3,star5,iPhone14plus包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来??
s***y,star5,质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买
蹦***L,star5,1、质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，完全超出期望值 ，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快 ，很满意的一次购物。2、收到货，第一时间拆包装，感觉质量还是比较好的，与卖家描述的还是一致的，非常满意，发货速度比较快 ，物流公司服务态度很好，运送速度很快，总的来说这次是很满意的一次购物，感谢卖家。
l***i,star5,外形外观：漂亮，线条优美，颜色漂亮。屏幕音效：屏幕清晰，但是没高刷确认差点。拍照效果：比以前的11差不多。运行速度：快很多。信号：确实比以前的旧手机好很多。
j***b,star5,不玩游戏，128G足够用的，刷新率60没啥意思，流畅度和14PROMAX差不多，电池还大，续航时间很强大，14plus真王者
b***d,star5,外观精致，主要是系统不卡，这个是备用机来的，看中的是苹果让人省心，主机目前是13Promax，工作需要一个备用机，要求电池容量可以电量可以，那这个就是比较好的选择了
奥***佬,star5,外观很精致，他的表面的屏，然后已经做平了，然后边框比之前要小很多，这是我比较经验的，还有一点是他的声音要比以前的苹果要更浑厚之前用那个小瓶吧，然后他看视频，我感觉不过瘾，所以我挑这个Plus
u***d,star3,挺好的，东西也挺好，目前没发现啥问题
j***v,star5,从苹果肾11，切换到14plus，体验简直棒呆了，大屏就是正义，越大越好。而且体验到了磁吸功能的美妙之处，绝绝子呀！
j***l,star5,代理时间长，屏幕大，看着舒服，对于我一个女生而言还是很好用了，好困不到卡顿什么的，也很快了拍照很清晰
李***3,star5,"很热情的卖家,下次还来希望下次还有机会合作祝你生意兴隆质量非常好真出乎我的意料包装非常仔细非常感谢。祝生意兴隆"
道***特,star5,外形外观：颜色很好看屏幕音效：这个没音效拍照效果：中规中矩，打不过13pro运行速度：中规中矩，打不过13pro待机时间：新机待机肯定长，
嗣***起,star5,东西挺好的。谢谢大家对自己好朋友?、东西就坐车内空间不太清楚、哦……东西不容易被感动到了两种。
赵***军,star5,物流很快，头天下单，第二天收到货，外形外观：外形外观：外观还不错， 没有瑕疵。屏幕音效：很好。运行速度：还可以。待机时间：新手机，还好。
蛋***爸,star5,爱了爱了，真香！哎，真香！谁用谁知道！！！外形外观：美观大方屏幕音效：纵享丝滑拍照效果：拍照效果没得说，跟几个摄像头，像素关系并不大运行速度：快，很快，非常流畅电量够用，正常使用一天下来，还有百分之三四十剩余，再也没有电量焦虑了。打游戏都不用担心。真香。
j***3,star5,物流很快618早上买的下午就送到了包装完好，打开验证是真的苹果手机开机调试都很顺利，用了也很好，用是好品质的手机，下次还会再来推荐给大家京东是值得购正版东西的好地方，价格又便宜
j***m,star5,材质很好，质量也不错，到货也很快?超级好用！还很美观！墙裂推荐！有需要再回购！外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！五星好评，非常好！想不到那么快就到了！简直太好用了，只能用完美来形容！强烈推荐！特别特别特别好，没有任何破损的地方，外观也好看，好评！
j***t,star5,外形外观：星光色太可了配上玻璃透明壳，完美~屏幕音效：6.7寸屏幕大，手感很好拍照效果：拍照效果很好，跟朋友其老品牌同拍一处景色，高低立显，哈哈运行速度：运行速度快。
挨***正,star5,发货很快 包装的也很好 收到货没有一点磕碰  续航能力相比苹果13 提升不少 晚上充满电 可以用一天  用起来也很流畅 音质也特别好 很满意的一次购物
P***d,star5,趁618活动买的，整体颜色很漂亮，刚上手功能还有点不适应，用几天估计就好了，之前的手机内存太小了，这次直接上了256 G，省得老是提醒空间不足，京东物流也给力，第二天就到了，相信京东自营的产品
-***t,star5,很漂亮的颜色~ 这款适合喜欢大屏手机的友友们！钢化膜跟13pro max通用，手机壳也可以用13pro max的但是摄像头位置对于强迫症来说不友好，按键是匹配的。安全下车~
j***b,star5,太喜欢苹果手机了，尤其喜欢这个星光色，真的符合我的口味，京东快递的速度也非常的快，服务态度也是相当的好，包装完美没有丁点破损！
Z***Z,star5,Apple iPhone 14 Plus (A2888) 256GB 蓝色 支持移动联通电信5G 双卡双待手机，使用流畅 功能丰富 体验感十足 十分喜欢，物流很快，包装很好，快递员服务态度非常好。
p***n,star5,外形外观：一如既往苹果风格 简洁流畅。星空色很干净拍照效果：人像拍摄极好，五一给爸妈拍照，都超美运行速度：远超之前的11待机时间：目前很好，一天用下来没问题！价格较官网便宜??? 支持京东！
逗***8,star5,刚试用，外观很漂亮，屏幕色彩清晰，音效体验非常棒，手机运行速度流畅，大小和续航都很不错，颜色好看，整体很满意。
D***檬,star5,手机颜色很好，看非常大气，拿在手上手感也挺好的，使用起来速度也快非常流畅，而且电池的电量很耐用拍照效果非常好带有广角。
l***3,star5,美的一塌糊涂，儿子高考完了非得都等着手机使用，还的要大屏想想还是买个苹果吧，做工非常精致，物流速度非常快。
j***n,star5,外形外观：手机很好看啊，一眼就是喜欢的颜色，而且现在在搞活动，下单也特别合适拍照效果：拍照也不错，打开相机速度很快运行速度：运行速度很快，内存也够用特别棒的一款手机，好评给上给上其他特色：配送服务很周到，当天下单，当天到货，好评
破***怪,star5,包装完好，物流很快，正品原装未激活，手机用得很爽 屏幕大 电池大，目前还未有任何问题，放心 大胆的入吧
转***师,star5,产品对于照相机没有那么大需求的人来说，已经非常足够用了，续航也不错。X升级到14，使用体验跨代提升非常大。一起来了俩。
Z***利,star5,外形外观：外形外观：外观设计非常不错哦，颜色我喜欢 拍照效果：拍照效果很不错，不抖动屏幕音效：好
j***K,star5,经过1个晚上的快递，手机早上就收到，外包装完好，经认真查看，外观无破损，镜头无灰尘，手机插口完好，电池100%，激活后查询到为第一次激活的新机！特别感谢桃子客服的服务
纵***海,star5,手机收到了，迫不及待的打开看了，真的很棒，惊艳到我了，很高大上的感觉，颜色很漂亮干净，运行速度很快，屏幕清晰度很高，待机时间长，在也不怕拍照不清晰了
R***l,star5,iphone8p升级到iphone14p，老爹很喜欢……cpu、内存、屏幕、电池容量都有很大的提升！?
K***巨,star5,帮家人买的，14pm还是太重了，又想找大屏幕，刚好价格合适。和14比拍照也没差多少，续航和大屏看B站感觉好很多
b***3,star5,这款苹果手机屏幕很大，图案很清晰，拿起来手感很舒服，用起来感觉非常好，这个新出来的黄色，简直太炫酷了，拿起来很亮眼，相信京东的品质。
好***潘,star5,不错的手机，屏幕很大的，系统也很流畅的，拍照也很清晰的，在传资料，给老婆的蓝色，颜色很好看的，她很喜欢的。
j***6,star5,五一搞活动买的挺划算，最近也准备换手机了14plus大屏幕看起来爽一点，可能习惯用大屏幕吧，苹果的系统一直都很流畅，谁用谁知道，好评！
d***s,star5,挺好的耶，女儿很喜欢呢，屏幕很大气，拍照效果也很好，音乐效果也不错，大内存够用了，快递超快，头天下单第二天就收到了，很赞！
j***0,star5,收到货已经使用了，很棒丝滑还有主要是电池耐抗，不重，不喜欢14Promax太笨重了，不怎么爱好牌子的话这个用用足以
阿***精,star5,买来当备用机啊 新款的14PLuS使用起来流畅度很好。6G大内存搭配IOs系统使用体验非常好。屏幕非常巨大。打游戏非常爽 推荐大家来京东购买！
晓***子,star5,安全下车，弟弟很喜欢，也很适合他，手机屏幕够大，看起来很霸气，非常推荐男孩子去购买，也不是第一次在网上买手机还是很不错的
j***v,star5,经济实惠，手机很好用，非常的流畅，分辨率很高，拍照很清楚，外形很有质感，待机很久，帧数很高，会推荐给别人来买的，不错的一次购物
叶***k,star5,手机不错，用起来很舒服，大小适中，快递速度也非常快，以前不知道金豆可以抵钱，现在知道了疯狂评论，大家可以无脑复制粘贴，东西确实不错啊，所以可以照实说
k***y,star5,第二次购买信赖京东自营，品质有保障。此款性价比较高，使用体验非常棒，续航一天半左右，升级系统通话更优秀，“早用早享受！”。值得拥有！
