https://item.jd.com/100014352525.html,AppleiPhone 13,100014352525,320.00g,中国大陆,A15,未公布,蓝色,IP68,FHD+,以官网信息为准,128GB,蓝色系,OLED直屏,1200万像素,苹果风，商务，科技
用户名,评分,评论
j***e,star5,外观设计苹果13的机身尺寸和重量与iPhone12基本相同，分别为146.7mm、 71.5mm.7.65mm和174g，依然保持了轻薄和易手握持的特点。它有粉色、藍色、午夜、星光、红色和绿色六种配色可造，其中粉色和星光是新推出的颜色，更加年轻和时尚。它的屏幕也是6.1英寸的超视网膜XDR OLED材质刘海屏，支持HDR10显示技术，显示效果清晰细腻，亮度高达1200尼特，对比度高达2000000:1，视觉体验非常出色。
小***o,star5,外形外观：外观简洁漂亮，造型时尚，颜色搭配合理，细节上也比较下功夫，做工精细。屏幕音效：带低音效果，音质非常不错。拍照效果：拍照效果非常好。运行速度：运行速度非常快，并且非常丝滑。
李***8,star5,外形外观：高端大气上档次，屏幕音效：能让耳朵怀孕真舒服。拍照效果：高清细腻光滑真实。运行速度：流畅快速，待机时间：待机时间长，其他特色：好喜欢。
我***吖,star5,外形外观：外观我选择白色的，整体线条非常流畅好看。屏幕音效：屏幕使用起来，丝滑顺畅，音质播放音乐很清晰。拍照效果：拍照很逼真，效果图片很好，焦距放大也能很清楚的拍摄运行速度：运行速度非常快，不愧是A15处理器，顶配呀，性价比指望他。待机时间：大容量电池待机时间很长，在不完游戏的情况下可以使用一天一夜。
j***b,star5,外形外观：简约大气，外形很好看，握持手感也不错屏幕音效：双扬声器声音效果好，屏幕显示非常清晰拍照效果：苹果的调校非常可以，无论是拍照还是视频运行速度：运行app不卡顿待机时间：一天两充
P***g,star5,外形外观：手感嘎嘎好，不大不小非常适合拍照效果：拍照效果和14调教的基本一致，很清晰很真实屏幕音效：双扬声器一直都是苹果的出色的点，也是不起眼体验感又拉满的一个优点运行速度：速度很快，系统很流畅待机时间：挺长的
泡***姐,star5,用了一段时间了，真的好用。没啥毛病，流畅外形外观：外形外观：好 屏幕音效：好拍照效果：好清晰运行速度：快蛮快的待机时间：时间久其他特色：好好好
q***z,star5,手表质感很好，做工精细，款式很漂亮手表功能强大，外观设计很好看，走时精准功能多样，功能齐全，可以自己调节，调节功能，很实用，很好用。
u***u,star5,外形外观：外观漂亮好看，很喜欢，拿在手里刚刚好合适，屏幕音效：屏幕非常给力很丝滑流畅，音效不错哦，拍照效果：拍照效果不错，很清楚，运行速度：运行速度很快，非常快，
j***1,star5,苹果13的外观，时尚精致，直角边框设计，看着小巧，方便携带！屏幕音效：屏幕显示细腻，鲜艳，看着舒服！拍照效果：拍照比较清晰，能满足日常生活需要！运行速度：运行速度很快
m***3,star5,手机送货很快速，外形外观：红色很喜庆跟本命年很搭屏幕音效：音响效果很好拍照效果：清晰明了，摄影多一个电影效果，自己也可以拍大片。待机时间：没有特别的超长待机，和以前的几款待机时间差不多。运行速度：流畅迅速。
采***衣,star5,多年苹果粉丝，买的经典白，很漂亮，手感很舒服。外形外观：好看，外形流畅顺滑，那手里很轻屏幕音效：声音很大，很不错。拍照效果：拍风景照片很不错！分分钟出大片！
鸡***网,star5,商品评价:外形外观:外观大气上档次，非常漂亮，辨识度高!屏幕音效:屏幕显示效果非常不错。拍照效果:拍照挺清晰的，就是拍的照片不好看。运行速度:手机运行速度流畅，丝滑。最好的是物流，速度超级快!
j***c,star5,最喜欢用苹果手机了，从iPhone 6到iPhone X直至现在的iPhone13…….外形外观：挺不错的屏幕音效：真的太喜欢了?拍照效果：拍起照片来特别好看运行速度：运行得很顺待机时间：待机时间久，基本上可以用上一天以上其他特色：OK
虎***6,star5,买了三台了，质量非常好，与卖家描述一致，孩子们都特别喜欢吃，版型很好，面料舒适，尺码标准，不沾杯持妆久，橘色系更加显白，洗完也很柔顺头发也不油了，屏幕清晰运行流畅，敏感肌用起来毫无压力，握感舒适不伤牙龈，每次炒菜都会放几滴，用起来和真人差不多，很舒服。很满意的一次购物。
j***e,star5,外形外观：高端大气上档次的设计屏幕音效：高端品质的品牌拍照效果：高清晰度的设计运行速度：非常快，满意待机时间：满意其他特色：满意
j***的,star5,外形外观：轻巧方便，上手容易屏幕音效：完美拍照效果：可以运行速度：非常流畅、待机时间：正常一天没有任何问题其他特色：不错哦……不错哦…………
2***o,star5,外形外观：直角边框手感挺好的，边框上有过渡圆角，不会有硌手的情况屏幕音效：屏幕显示很细腻，用了一段时间了，真的很不错拍照效果：苹果的原相机拍的很清晰，成片效果不错运行速度：平常流畅运行各种app，几乎没有什么卡顿的情况
夜***章,star5,商品评价:非常满意的一次购买！!首先，手机非常好 看，午夜黑色真的很酷炫!屏幕分辨率升级后的显 示效果很清晰，看视频和图片效果非常棒。其次 性能非常强劲，运行流畅，玩游戏体验很好。最让 我惊喜的是，电池寿命大大提升，一整天使用下来 还有很多电量剩余。同时，13代的拍照也有了诸多 升级，无论是在亮光还是暗光下拍摄效果都很出 色。总之，非常推荐购买iphone13!
j***x,star5,外形外观：外形十分好看屏幕音效：屏幕十分细腻拍照效果：拍照很好看运行速度：运行速度很快待机时间：待机时间也很长
w***n,star5,外形外观：非常漂亮，苹果一贯风格就对了屏幕音效：没的说，一个字赞拍照效果：还原度很好，就是看重它的摄像头了，不会过分艳丽运行速度：应该能打个五六年吧待机时间：还不错其他特色：主要是性价比高，相对ip14来说
j***e,star5,外形外观：外形外观高端大气上档次屏幕音效：屏幕、音效效果好拍照效果：拍照像素好运行速度：运行速度快待机时间：待机时间chan?t其他特色：苹果要比其他手机运行要好得多
茶***孩,star5,外形外观：外观好看，很有质感，现在趁着活动买很优惠屏幕音效：真的超级喜欢，质量非常好，与卖家描述的一致！拍照效果：拍照好看清晰，拍照效果很好，拍照清晰
g***4,star5,手机好看颜值高 果粉 一直想换iphone ，拍照像素最爱了 喜欢拍照 清晰度 苹果是最满意的 百搭手机壳 本人喜欢换手机壳 拿在手里很小巧 舒服 也不重 6.1英寸 反应也特别快，真心不错 ，手感特别快 流畅 拿到后检查没有瑕疵 京东官方旗舰店 可靠 不怕翻车 质量有保障
莔***濛,star5,外形尺寸非常合手，重量感觉比较有质感，暗紫色非常有气质，运行速度超快，显示效果和拍照效果感觉比13pro要好一点，毕竟前主摄像素更高，屏幕边角比13pro更圆一些，灵动岛的效果感觉屏幕完整性更好。整体非常满意!
喃***语,star5,外形外观：喜欢的颜色，可以搭配各种各样的手机壳屏幕音效：很不错！拍照效果：赞赞赞运行速度：觉得很快啊，很嗨待机时间：1天没问题，苹果都是一天一充
蚂***桃,star5,信号很好，音质也不错，背面的镜面设计非常有质感，触感非常舒适。手机的配置非常强大，处理速度也非常快，光线不好的条件下拍照效果也非常棒，支持5G，网速很快，总之 ，我非常喜欢这款苹果手机，强烈推荐给所有的数码控。
阿***钱,star5,给老婆买的，很喜欢，用着也很流畅，128 就够了，京东有保障非常好其他特色：颜色很好看  星空色拍照效果：拍摄效果很好序列号查啦，盒子，手机序列号一致，是官方那个零售机
s***y,star5,手机很不错，运行流畅，图像清晰。对于我这种不打游戏不用手机拍照的人来说128G的容量足够了。目前来看，续航能力也就这样吧，一天一充，电池问题是苹果众所周知的bug。外观、手感都很好！
j***4,star5,这几天京东做活动，对比了13和14，首先13有价格优势，也还是苹果手机，苹果手机更新迭代很快，最终选择苹果13，128g谢谢京东外形外观：外形尺寸复合自己的定位屏幕音效：很丝滑，不伤眼睛拍照效果：有优势运行速度：比安卓手机运行流畅，效果杠杠滴
j***x,star5,外形外观：外形美观大方又不失时尚屏幕音效：屏幕尺寸显示屏幕好拍照效果：拍照技术也太好了运行速度：运行速度快待机时间：待机时间最长达两天
l***s,star5,这款iPhone的外观设计非常漂亮，非常精致。它的金属边框和玻璃背板让它看起来非常高档。我选择了银色版本，它看起来非常干净和时尚。使用：这款iPhone的使用体验非常好。它的操作系统非常直观，易于使用。我喜欢它的触摸屏幕，它反应灵敏，并且显示效果很清晰。
j***U,star5,拍照效果很好，像素也不错。电池续航也还好，每天充一次电管一天。屏幕大小合适，不卡顿。星光色适配各种手机壳，喜欢。
前***年,star5,外形外观:我一直特别喜欢白色，所以对白色没有抵抗力，无敌屏幕音效:音效好棒，看视频，听音乐就是一直享受拍照效果:苹果的拍照还是一如既往的厉害运行速度:流畅，可以用3年。
u***v,star5,该产品外观小巧，握特非常舒适，操作使用极为方便。但如果你是大屏手机爱好者，并且想拥有动感和激选的设计，那么绿色的 ihone13Pro 和ihone 13ProMax 也是不镨的选
j***f,star5,"手机外观很好看，性价比高,用起来来很流畅，拍照很清,运行速度也挺快,非常好用的的手机!屏幕色彩很吸引人,很艳丽，不刺眼，很很柔和!待机时间很长，大电池效果好用起来很舒舒服!充电也很快，很好的手机,推荐购买!京东服务很好送货很快"
品***7,star5,之前的苹果手机有点卡了，买了13，外形特别顺手，屏幕也比之前的11好太多，对手机要求其实不高，只是喜欢苹果系统。拍照很清晰，待机一天吧，推荐！
小***侠,star3,产品在使用中，送货速度快
傅***新,star5,手机非常不错，使用流畅，手感也很好，原先还担心小了，但是6.1寸的屏幕刚刚好！刚开始使用，电池还行，能用大半天，后面建议加大电池容量，这样就更完美了！
j***c,star5,最近做活动，价格比较给力，朋友手机刚好摔坏屏幕了，给他买的金色，我自己用的白色。京东自营还是特别靠谱的，在京东买过好几个苹果手机。这次也没有让我失望，全新未拆封，未激活，拆开检查外观也没有任何划痕，照片视频都是实拍的，希望对有需要的小伙伴有帮助。1外形外观：14promax金色很好看，淡淡的 1屏幕音效：三星屏幕很完美1拍照效果：目前力止苹果手机天花板1运行速度：流畅快 1待机时间：太给力了，一整天毫无压力 1其他特色：此次升级还是挺大的。
巴***撕,star5,外形外观：白色真好看哦低调手感好屏幕音效：屏幕看电影清晰音效很棒拍照效果：拍照片清晰还原度很好运行速度：上网速度快打游戏不卡
d***6,star5,周围朋友都用这款，活动下单，发货非常快。收到很满意。外观大气，颜色高级，干净，很上档次。开机试用了一下，清晰度很高，运行流畅，不卡顿。操作界面我也很喜欢，用着顺手。
j***o,star5,手机很好，原装正品，待机时间长，充电快，不发热，手感不错，系统流畅，屏幕分辨率高，像素也很可，拍照片，录视频都很清晰！！！
u***5,star5,AirPods颜值非常高，沉甸甸的比较有手感，音质音效也比较好，比较舒适，续航能力比较好，发货速度比较快，还会继续支持的，链接速度比较快，非常好。京东618活动力度太大了，比三星s23ultra还便宜了就先买14Promax之前是13Pro，尺寸更大确实好 电池太耐用了 一天都用不完的！拍照这次特别棒123倍均无损 覆盖全面又完美 就是ma超级重哦，特别重！
j***风,star5,用了几天待机不错，一天一夜冲一次电就行了，外观滑溜哈哈耐看，绿色真不错，11的换成了13的，想着至少用4年，比11轻了不少，不累手了，握感也不错，系统运行流畅，这是第三个，我喜欢单数7，11，13，配送很快，送货员更是服务到家，京东自营值得信赖，送货员值得信赖?
叫***巴,star5,外观手感真的很好。不带套子好。屏幕音效：屏幕色彩很鲜艳，运行起来也很流畅。拍照效果跟华为差不多，但摄像还是比较强。运行速度很流畅，一点都不卡顿打游戏。
j***c,star5,到货了，到货了，终于收着我需要的苹果13了，手机很好价美物廉，商家的服务也很热情物流的速度也很给力，第二天就到货了，之前一直想买苹果手机感受活动，在京东上终于下手了。真合适，考虑买的可以下手了，是正品哦。外形外观：很漂亮很漂亮。屏幕音效：分辨率很高音质很好。拍照效果：很清晰运行速度：运行速度很快很快。待机时间：一天其他特色：很好看，很漂亮，很喜欢。喜欢的可以买了，很棒很棒。京东平台也很靠谱。
王***-,star5,手机包装很严谨，屏幕效果：屏幕显示效果很舒服。用的不累眼。运行速度：运行速度很顺畅。不卡壳。机身轻薄，用起来方便。手感很好。
b***6,star5,外形外观：很轻，上手挺舒服的屏幕音效：还不错运行速度：比之前的快很多不知道是不是因为新手机的错觉拍照效果：感觉也就这样，比国产的拍照对比感觉不太行
叫***巴,star5,外观不错，手感很好，不带套子好。屏幕色彩很鲜艳，点哪动哪，使用起来也很流畅。拍照效果不错，摄像还是比较强。运行速度很流畅，打游戏不卡
烟***焰,star5,拿到手机查了序列号，是正品，价格实惠，物流也快，包装好，说说体验吧，用起来很丝滑，一点也不卡顿，大小合适，可以单手操作，手感很好，拍照清晰，而且方法细节也很清晰，是我想要的手机，一直观望这款手机，趁着这做活动，果断下手买了太划算了显示效果：屏幕显示很清醒，看起很舒服！
闹***闹,star5,手机外观好看上档次，很有质感，识别度高，屏幕清晰度很好，运行目前也非常流畅，普通拍照也不错能适应大多数场景，还是挺满意的。
j***q,star5,外形外观：简洁大方，耐看拍照效果：拍照同等价位的算很不错运行速度：iOS运行一直没有让消费者失望。待机时间：待机续航有待提升
老***轳,star5,苹果13手机买了两个了，一个蓝色的，一个红色的，感觉确实不错。很喜欢。手机颜色很好看，各项功能正常。使用起来非常顺手。手机速度很快，没有卡顿现象。
Y***F,star5,货到了 货到了 是全新未激活的 国行正品 考虑的可以下手了 靠谱 靠谱儿 ，京东物流的速度也很快 第二天就到货了 ，一点儿都没有磕碰 又快又稳外形外观：很好看 大小也合适 屏幕音效：屏幕我感觉不错 音效也很棒 拍照效果：很清楚 运行速度：运行速度：很流畅 待机时间：能用小一天 其他特色：很好看一直在京东上买东西 包括日用品 电器 日化都是在京东买 每次都很靠谱考虑的可以下手了
j***3,star5,高端大气上档次太低调奢华有内涵屏幕音效：清晰度高声音洪亮拍照效果：记录真实美好瞬间运行速度：打游戏一点都不卡待机时间：还可以吧其他特色：活动买的，性价比超高
l***6,star5,外形外观造型艺术风格非常好看，屏幕分辨率屏幕很好，音效很好，拍照效果很棒，运行速度很快，待机时间较长，发货速度，到货速度很快，大小合适。
白***丶,star5,京东自营的送货速度很快，下单后，半天就送到。芯片一样，而且还赶上了活动，性价比真的超高！外形外观：外观轻薄，拿在手里很舒服。运行速度：运行速度很快。手机还行。用了一个多星期感觉蛮好的，轻薄躺着刷剧一点都不累，续航也不错充满电能用七八个小时，拍夜景比上代强了，用起来也很顺畅丝滑，一点都不卡顿而且触感也非常好。
虎***6,star5,粉色颜值担当，真的非常nice。从6s转换过来的，玩游戏刷视频一天下来还有30%电，手感不错，适合中度使用，关键尺寸不臃肿，放口袋方便。
7***强,star5,手机性能： 拍照清晰 运行畅快 续航很好 外观大气上档次，非常漂亮，识别度高，屏幕显示效果丰 常清晰， 运行速度相当流畅，手机总体都不错哦！
龍***7,star5,外形外观：苹果的设计理念一直挺好的屏幕音效：屏幕素质很好，不刺眼拍照效果：拍照和视频都挺好运行速度：运行速度不错，流畅不卡顿
公***城,star5,外形外观：都不错，东西很好，618买的性价比可以，便宜了不少屏幕音效：次旗舰，东西不错，用着可以拍照效果：很不错，运行速度：速度快待机时间：蛮不错的其他特色：不错
j***5,star5,质量很好，款式和颜色也比较漂亮，女儿很喜欢，用着也不错，拍照效果很清晰，运行速度也比较快。很不错，推荐购买哦！
j***w,star5,高考后给买的手机，已经用了一段时间了，运行不卡顿，手机也不发烫。非常好用。拍照效果：清晰待机时间：充满电用一天没问题
u***p,star5,粉色这个颜色真心好看，而且都说这个型号性价比超高，果断下手买了。外形外观：好看屏幕音效：很好拍照效果：清晰运行速度：速度
j***m,star5,苹果超级快，超级好，超级好用，再等苹果15。又喜欢苹果。好喜欢好苹果，那速度很快，打游戏很快，接电话也很快，信号也不错。我买
非***8,star5,星光白的颜色，非常漂亮，永不过时的颜色，很喜欢，大爱，现在价格很实惠，还是喜欢苹果的流畅不卡机，拿手上这个重量可以，手感舒服，值了
j***T,star5,运行速度：虽然是苹果13手机，不过苹果的系统还是很不错的，用起来非常的流畅，很丝滑，没有卡顿的现象！待机时间：我觉得基本可以满足我一天的需求了
j***Z,star5,苹果这款手机外型很漂亮，音质也很好，拍出的照片颜色柔美，照片清晰度高，运行速速度很快一点都不卡。充电速度快，待机时间长。京东配送速度非常快。
h***T,star5,苹果手机很好用，外形好看，屏幕很好，非常的细腻，充电后可以用两三天，待机效果好，运行速度快，还可以打电话和发短信，功能很多。
小***吠,star5,快递很快，拍照也很清晰，显示效果还可以，很耐看的颜色，简洁的界面设计，手机非常高的安全系数，电池续航能力也很强，手机小方便携带，小巧，物超所值，值得购买
j***猫,star5,星光色第一眼看起来很单调，多看几眼觉得不会腻，很耐看。一如既往的简约稳定可靠优秀，拍视频拍照太好用了，比较清晰变焦过度的很流畅，这是实际使用明显强大的功能之一
雨***米,star5,这款手机的性能也非常强大。搭载了—颗高性能的处理器和大容量的内存，运行各种应用和游戏非常流畅。无论是多任务处理还是高负荷的应用，都能轻松应对。而且，它的电池续航能力也非常出众，充满电可以便用一整天。作为—名摄影爱好者，我对这款手机的摄像头也非常满意。配备了多个镜头，可以拍摄出高清．清晰的照片和视频。而且，智能相机功能非常出色，可以自动识别场并根据不同的拍摄需求进行谓整，拍摄效果更出色。
彤***n,star5,手机收到了，质量很好，618买的，价格实惠，包装严实没有破损，非常满意，送给妹妹高考后的礼物，很赞，妹妹很喜欢，音质很好，内存够用了，运行不错，拍照效果也可以，满足她的需求
A***虎,star5,苹果手机的外观外形设计非常的流畅，握在手里的手感也是超棒，屏幕显示效果很好，运行流畅，简洁大方的图标、桌面设置，这一代苹果手机的续航能力也是很能打的，非常满意的一次购物。
j***q,star5,从11换过来的，隔了2代，升级挺大的，A15的芯片很强大，运行速度蛮快的，拍照像素也可以，对比11的话，提升了很多，发热控制的也还不错，打游戏的时候。
陈***_,star5,外形外观：时尚时尚最时尚屏幕音效：挺好的，音效完美，听音乐有立体回音的拍照效果：很真实，像素很高！买了好几次了，京东的可以放心的～会回购的～
噜***咯,star5,1. “iPhone 14真的是一款非常棒的手机，它拥有令人惊叹的外观设计和出色的性能表现。我特别喜欢它的操作系统10s，它让我的手机使用体验非常流肠和舒适。”2. “我刚刚购买了iPhone 14，使用了一段时间后，感觉它的相机效果非常出色。尤其是在低光环境下，相机的表现让我非常惊喜。”3. “Phone 14的屏幕质量非常棒，无论是色彩表现还是清晰度都非常出色。而且，它的屏幕尺寸刚刚好，使用起来非常舒适。”
N***3,star5,到手了，太漂亮了。很好用。值得信赖，外形外观：好看大方拍照效果：原相机就很好，很好用。也不卡，真的还得是苹果
J***8,star5,果粉支持苹果，粉色很好看，软软糯糯，年纪大了就爱粉色了，之前手机都是黑色的，屏幕和之前的11一样大，只是外轮廓变直角了，换机无障碍很方便还会回购
H***C,star5,趁活动买的，4200感觉价格还行，用起来运行速度狠流畅，拿在手里大小也正好，屏幕分辨率看起来很舒服，拍照效果也很好，电池也很耐用，不玩游戏使用一天没问题。
j***A,star5,物流速度很快，收到就立马开起来用了，用了好几个星期，感觉很好，就是屏幕小了点，5G网络。上网速度快，手机也很快，满意
每***完,star5,已经二次购买苹果14了，这次买来送女朋友的，她使用的非常满意，开心得不得了，9年果粉来了。通信音质：信号还可以的，有一点点差吧，苹果信号也就那样。其他特色：我买了二部就是紫色的，非常的好看的，棒棒哒猕显示效果：120高刷，4800像素摄像头，15倍变焦相机。真的非常给力的。
天***1,star5,性价比很高，是一款令人惊艳的智能手机！色彩鲜艳，视觉效果出色。120Hz的刷新率带来流畅的操作体验。同时，无论是日常还是夜间拍摄，都能轻松捕捉精彩瞬间。除此之外，强大的续航能力、快速的充电速度以及稳定的系统运行，真是一款让人难以抗拒的卓越选择！
猫***3,star5,下自己的使用习價。有手机壳，游戏充毛线。手机的颜色来很有质感。拿到手感觉超级经薄，比我以前的手机薄了整去
夜***章,star5,商品评价:苹果13收到货了，迫不及待的打开包裹，映入眼帘的是非常精致的外观，很好看，符合我的审美，激活也很方便，导资料可以一键导入，真心喜欢ios的系统很流畅不卡顿，整体待机时间也不错，实力推荐的好手机！！！
