https://item.jd.com/100014352499.html,AppleiPad（第九代） ,100014352499,0.888kg,中国大陆,64GB,支持专用键盘,其他,iPadOS,7.1-9mm,10.2英寸,其他,A13,2160*1620,不支持IPv6,指纹识别,灰色
用户名,评分,评论
l***y,star5,发货很快，隔天就收到，使用一段时间了，速度很快，比安卓的好多了，看剧学习都挺合适。还是苹果好用。大小好正好。自营是正品，价格合适，入股不亏。256的内存也够用了。买买买。
j***u,star5,外观大气上档次，触感快准稳，运行速度也相当流畅，很轻薄，用来看视频，办公，学习都是不二之选，太喜欢了，活动时间买的也很优惠，物流也给力！
绝***q,star5,经典款ipad，颜值很棒啊，配件很齐全，试用了一下，感觉很流畅，用来玩游戏上网课都是很不错的选择，性价比很好，值得入手。
紫***歌,star5,之前家里有mini孩子大了，就换个大一些的，mini留着平时出门带着玩。。ipad真是比其他的平板电脑好很多，之前买的其他的平板都不行了，就这个还好用。。很奈斯！！
枫***箫,star5,ipad收到啦，买来追剧用的，很满意的一次购物，性价比非常高，用起来也很流畅，很丝滑，质量也很满意，用个三五年应该没有问题。
L***2,star5,之前的iPad电池膨胀了，不敢再用了，过果断换了这个，平常都是用来来电视的多，偶尔也打打游戏，划屏很丝滑
悠***f,star5,物流迅速，快递小哥服务态度很好。平板外观漂亮，设计合理，运行速度快，屏幕效果好，尺寸大小合适，轻薄合适，比较顺手，一次很好的购物体验
j***S,star5,很棒的一款手机，拍照效果非常很棒的一款手机，拍照效果非常好，下次还会购买这个品牌，外观设计风格时尚大气，运行速度快好，下次还会购买这个品牌，外观设计风格时尚大气，运行速度快
j***h,star5,家里2018年买的电池不行了，直接换了吧！主要是孩子看个电影玩个游戏啥的，配置够了，也不用什么大的软件或是大的游戏啥的，很够用！主要是价格便宜！推荐！
s***3,star5,家里大大小小的，一直在京东上买买买，京东物流太快了，第一天买第二天就到，而且京东的质量有保证，售后也有保证。家里大大小小的东西，无论大件还是小件一直在京东上买买买，京东物流太快了，第一天买第二天就到，而且京东的质量有保证，售后也有保证。
l***3,star5,平板很漂亮，我买的教育优惠版，价格挺好，内存也大，用着很好，屏幕清晰，使用流畅不卡顿，看电视看课程都很方便，物有所值。很赞
玉***庄,star5,商品挺好，还没拆，蛮好蛮好，挺好的，下次还回来，嗯嗯嗯，包装很好，配送很好，都挺好的，挺好挺好，质量应该不错，下次再来。
c***y,star5,当时一直在纠结买哪个牌子的平板，毕竟预算有限。最终为了画画，还是选择了苹果，毕竟Procreate这个绘画软件太牛了。收到货后果然没失望，华丽而低调的银色，各种APP打开丝滑流畅，电池续航能力强，关键是画画的手感真的是太棒了，这种随时随地可以画的快乐不是电脑手绘板可以比拟的。
j***O,star5,挺好的  9代现在价格也合适 而且平时用来控制家里的设备  打打游戏  看看视频也挺得劲  还能用来做一些简单的办公  很方便
L***贝,star5,给爸爸的平板电脑，给老人用，老人非常喜欢嗯，用来打打扑克追追剧这么大的内存已经很足够了，平时也用的比较少，不办公学生什么的用都是可以的，这个牌子比较让人放心
s***g,star3,不错，外观看起来很好看
B***n,star5,听不错的，非常好，速度快，第二天就到了很不错，下次还来，价格也便宜，很不错，yyds，银色不错，物流也快啊非常好，下次继续支持哈
c***9,star5,金属质感 触感很好 屏幕显示清晰，色彩度较高苹果芯片运用很快的 机身非常薄 做工精细 拿在手里很轻巧物流很快，包装也好
一***斤,star5,外观大气好看，颜值爆表，尤其是深灰色，满满的高级感，响应速度非常快，虽然不是高刷但是一点都没卡顿，性价比真的很高很高，应该是安全下车了！
1***p,star5,买电子类商品到京东旗舰店很放心，是正品，跟描述的是一样的，很显高档，性价比高，外观和描述一致，美观实用，材质手感都不错，好评！
j***q,star5,屏幕很清晰，买来学习和看视频用的，特意买内存256的，希望能装很多东西，也希望它能用久一些，去图书馆再也不用带厚厚的笔记本了，哈哈哈。
潇***雨,star5,商品收到了，大品牌很喜欢值得信赖，特别适合追求性价比电子产品的我，运行速度很快，画质清晰，携带方便，以后出门追剧再也不用盯着小小的手机屏幕了
j***q,star5,价格很实惠，2000块钱就能买到苹果的电脑了，看电影很爽，屏幕很大，速度也很快，玩游戏也很舒服，京东速度很快昨天买的今天就到了
j***q,star5,形容速度很快昨天买的今天就到了618的时候价格非常合适，2000块钱就能买到苹果的，电脑的玩游戏很快拍照也很给力，速度也很好，一点都不卡，还能玩个五年吧
棒***弟,star5,ipad 非常好，买给家里人的，用起来非常的流畅！苹果的系统非常的强大，游戏一点都不开，屏幕也非常的不错，价格很合理！赞！
k***云,star5,帮朋友买的这款平板，他说他很喜欢，使用起来非常方便，性能配置也是顶，，网速流畅，打手游一点都不卡，价格便宜而且店铺的售后服务好，性价比很高，买的很值
我***活,star5,非常好！618尾巴上买的，性价比超好！用上之前买的罗技键盘，再添一根电容笔，ipad代替笔记本电脑轻办公毫无压力，比带笔记本出门轻便多了
c***n,star5,送货很快，物流满意。包完无损。没问题。收到 马上拆开正品。平板的屏幕大显示效果清晰， 机身轻薄手感好运行速度也很快，拿着也挺 轻快的，便携性好，非常满意A13芯片性能上 应该够了，操作很流畅性能很强。屏幕色彩艳 丽，显示效果非常好，电池也比较充足。
奋***鸟,star5,很好的生产力工具！外观很有设计感，苹果这方面一直可以。轻薄便携。上手可以说是比较方便的，每一套系统都有其特色。值得购买！
至***裕,star5,买来家里老人看看电影 玩玩小游戏 消磨时间的 价格段位还是非常不错的…全新 机子也还可以！值得信赖…虽然支持国产 但是苹果的数码产品质量也还是可以的……
j***P,star5,jd买的 ipad apple 2022 产品很OK 确保是真品 自己买个壳 非常好，还是那样流畅，刷刷视频很好玩续航能力也不错
亲***叨,star5,习惯了苹果系统，方便不容易卡，买给孩子学习用的，内存很大，速度很快，足够他使用了，5.31直播间的6.18活动，价格划算，很棒
j***w,star5,东西到了非常喜欢，爱不释手，主要用来追剧看电影啥的，画面色彩非常细腻，画质很好，主要是大屏看着比手机爽多了，后悔没有早点入手，非常赞！
草***兔,star5,IPAD9安全下车，价格真的太香了，画质非常清晰，操作流畅，绝对的性价比之王！上一个用了9年还坚挺着，品质非常靠谱，入手超值～～
阎***焱,star5,现在的ipad9已经很便宜了，入门款，已经差不多2000块钱了，10.9英寸的大屏，素质很高，光上上网课，看看电视剧就值得了。
j***x,star5,刚到手就迫不及待的拆开了包装，在官网拆过，确定激活日期，安全下车，平板很漂亮，拿在手上也不觉得很重，本来是买来学习用的，但感觉用来看视频更合适呢。
j***P,star5,买来听网课，不卡，给朋友买的，大家都已经用了一个月了，别人推荐说这个处理器不错，身边好多人都用的这款平板，上网课是没问题的，很奈斯
j***”,star5,包装很好，产品品质很好，ipad比普通品牌耐用，非常适合追剧和日常孩子学习，性价比非常高，值得信赖，运行速度快，轻薄，好用
j***j,star5,到货一段时间了，才来评价，这款很好用，价格便宜实在，运行速度流畅，屏幕很清晰，也很轻薄，618干上了活动，发货快，快递服务很好.
h***喜,star5,本来没有打算买的，但是618当天发一波消费券，挺划算的，没忍住就下手了，之前也做了一下攻略，9代性价比很高，而且深灰色也好好看！到手非常喜欢，真香！！！
A***o,star5,很不错，整体还是非常满意的，是一款非常不错的产品，在京东买东西还是比较放心的，非常的轻薄，使用下来还是非常不错的，挺推荐的
J***5,star5,因为打算考证了，所以看了好几款平板，最后还是选了苹果这款，活动买的非常划算，拿来听听网课看看视频，偶尔处理些办公文档，毫无压力，用起来很顺畅。
天***影,star5,特别好用，是我的表弟推荐我的，他买了后觉得好用，然后推给我的，今天刚收到货，把该装的软件都下载了，很喜欢。618买的，送货很快，就是包装有点垃圾
m***l,star5,这款Ipad9代是618期间买的，已经用了一段时间了，非常好?。价位实惠，性价比很高，用来上网课、看动画片都足够用了。
乖***s,star5,挺好的，价格适中，质量看着不错大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！这个颜色很喜欢，摸起来质感不错，百搭～包装也很大气，用来送人的话也是不错的选择很快就到了，全新正品?，包装很仔细，没有问题
陈***3,star5,苹果平板，质量很好，用起来很流畅，一点也不卡，价格也便宜2029买的，给高三孩子的18岁成人礼物，很合孩子心意，孩子很喜欢！
g***j,star5,这个版本的iPad已经很轻薄了。对比了一下前几年的iPad。重量轻了很多。在厚薄方面也轻薄了不少。大小屏幕?合适。上课方便。
A***o,star5,很不错的一款平板产品，使用起来还是非常不错的，做工非常的精美，整体史比较满意的，运行的速度也是比较快的，京东品质信得过产品
不***谈,star5,买了已经用一段时间了，暂时没发现有问题，价格还是一直比较坚挺，算是ipad里面性价比最高的一款了吧。活动期间购买的比较划算，个人认为iPad9性价比比较高，可以用来玩游戏记笔记看电视等等，电量也很足，屏幕挺清晰，使用完全不卡，物流非常迅速，是一次不错的购物体验?
老***乐,star5,很好很好的一个设备，家里小朋友很喜欢的不错?不错?很强，拍照效果还是可以的，用来上网课什么的都没问题，618买的还便宜
u***u,star5,给姥姥买的iPad，大屏幕，看着爽！姥姥很喜欢，哟很开心。苹果的操作也简单。618入手的，有京东保障，用了一段时间来评价的！真不错！
j***y,star5,帮家里人买的，给小朋友用来学习，收到货质感还不错，从第一**始已经更新换代了好几代，变得更轻薄便携，速度也很快没有卡，希望可以陪很久。
m***3,star5,外观材质：发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评很精致，质量非常好，很满意的一次购物。谢谢店家！
1***a,star5,电子产品基本都是从京东自营买的，质量很好，值得信赖。618买一个pad，主要是为了追剧用，大屏幕看着爽歪歪。苹果的东西贵，但是质量是真好，拿在手里很有分量。特别喜欢，推荐购买！！！
洛***M,star5,很好用，京东送货速度很快，当天买当天到，机子应该是正品，很好用，孩子上网课完全够用。使用过程也很流利顺畅，总之，非常满意。
c***l,star5,这款平板的处理器应付日常都够用，起码能用四五年，这价格过保后去华强北升级下内存美滋滋，机身大有利于散热，打游戏一点都不卡。
A***7,star5,速度：我对这次的快递速度非常满意。自从我下单后，包裹就在第二天就到达了，比我预计的到达时间要早得多。这让我有了惊喜的感觉，也为我的生活带来了很大的便利。包装：包裹的包装非常仔细，保护了商品在运输过程中的安全。我收到的商品完好无损，没有任何划痕或损坏。
z***3,star5,物流到货非常快，到货时外包装完好无损，里面也没有破损的，孩子学习使用，基本配置满足日常需求，开机没有质量问题，活动期间性价比非常高
苏***月,star5,在购物车放了好久，终于这次有活动了，价格已经很低就买下来了，收到货马上安排贴膜和壳，真的超级好看，拿在手上爱不释手，下载了好多软件，玩游戏也不卡
z***8,star5,还不错，送货非常快，隔天到，买了专门看剧的，清晰度高，看着很舒服，价格也还行，躺在看剧非常舒服，喜欢苹果，一如既往的流畅
j***d,star5,用了一段时间真不错，速度很快而且画面清晰度高，听音乐音质也很好，孩子画画用的可开心了，这次购物特别满意，而且618买的价格也相当合适会介绍给朋友购买
青***6,star5,选来选去，买个平板电脑还是选了这个，用了苹果产品，确实产品力非常强，用完客户有依赖，包含整个生态。本人也是做产品的，做到这个份上，好用，质量过硬，值得兄弟们深思。
m***2,star5,给爸妈换的，是ipad的忠实老粉，用了很久都很流畅，更新换代一个，性价比很高，老人用来看视频聊天，小朋友用来学习都很实用m
南***姐,star5,一直纠结九代还是十代，终究还是入手了九代，性价比更高！2000块钱还要什么自行车，只能说真香！平时已经够用了，系统也很流畅！
