https://item.jd.com/100038004353.html,AppleiPhone 14,100038004353,340.00g,中国大陆,A15,未公布,星光色,IP68,FHD+,以官网信息为准,128GB,白色系,OLED直屏,1200万像素,苹果风，商务，科技
用户名,评分,评论
尤***归,star5,很棒很棒，摸起来就是知道是非常有档次的东西，质感很好，贴上后触摸很灵敏，非常的透亮，清晰度特别高，贴了也没有贴一样，非常薄，一点气泡和白边没有，质量挺强硬的，双片装的呢，可以用物美价廉来概括了，性价比较高，玩吃鸡或者开黑体验感杠杠滴，不错不错！
S***g,star5,这款苹果手机还是很赞的，618买的有不少优惠。苹果应用商店里面的生态还是很健康的，APP也很全。用起来很流畅，很是喜欢。
十***人,star5,关注这款手机好久了，一直不忍心，前一个7plus 屏摔坏了，没办法，只能换一个了，买回来之后真是爱不释手，操作流畅，完美！
j***g,star5,外形外观：很好看，黑色很大气。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果很好很清楚。运行速度：运行速度很快。
j***h,star5,整体机身重量比较轻，颜色也好看，电池耐用性差一些，总体手感还是很好的，运行速度还是很快的，预算够的话还是建议买512 内存的，很多功能也有提升，整体满意，好评，相信京东的商品品质！
紫***王,star3,。重中之重重中之重重中之重
-***-,star5,这款手机外观时尚精致，金属边框和玻璃背板展现出高级感。屏幕质量出众，色彩鲜艳，细节清晰，给我带来了震撼的观影和游戏体验。处理器强大，存储空间大，使手机运行速度快，应用和媒体文件存储无忧。相机系统更是令人印象深刻，拍摄出色彩饱满、细节丰富的照片和视频，即使在低光环境下也能轻松应对。总而言之，这款智能手机不仅功能出众，用户体验也非常出色，成为我心中最佳的选择之一。
u***r,star5,外形外观：还可以屏幕音效：不错拍照效果：嘎嘎好运行速度：比13好待机时间：目前来说还不错其他特色：自重比较轻非常适合作为备用机。如果要作为常用的建议买256g的。
有***悔,star5,不错，颜值非常好，是我喜欢的类型。充电也很快。十分钟能冲个百分之四十多的电。也很耐用。早上八点出门。到晚上十点多。大毫安电池+闪充。懒人必备
j***8,star5,小巧，屏幕清晰流畅，iPhone14配备6.1英寸超视网膜XDR显示屏，屏幕采用了刘海设计，提供2532x1170像素的高分辨率和1200尼特的峰值亮度，能够显示出非常清晰的画面。
尤***归,star5,很棒很棒，摸起来就是知道是非常有档次的东西，质感很好，贴上后触摸很灵敏，非常的透亮，清晰度特别高，贴了也没有贴一样，非常薄，一点气泡和白边没有，质量挺强硬的，双片装的呢，可以用物美价廉来概括了，性价比较高，玩吃鸡或者开黑体验感杠杠滴，不错不错！
S***g,star5,这款苹果手机还是很赞的，618买的有不少优惠。苹果应用商店里面的生态还是很健康的，APP也很全。用起来很流畅，很是喜欢。
十***人,star5,关注这款手机好久了，一直不忍心，前一个7plus 屏摔坏了，没办法，只能换一个了，买回来之后真是爱不释手，操作流畅，完美！
j***g,star5,外形外观：很好看，黑色很大气。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果很好很清楚。运行速度：运行速度很快。
j***h,star5,整体机身重量比较轻，颜色也好看，电池耐用性差一些，总体手感还是很好的，运行速度还是很快的，预算够的话还是建议买512 内存的，很多功能也有提升，整体满意，好评，相信京东的商品品质！
紫***王,star3,。重中之重重中之重重中之重
-***-,star5,这款手机外观时尚精致，金属边框和玻璃背板展现出高级感。屏幕质量出众，色彩鲜艳，细节清晰，给我带来了震撼的观影和游戏体验。处理器强大，存储空间大，使手机运行速度快，应用和媒体文件存储无忧。相机系统更是令人印象深刻，拍摄出色彩饱满、细节丰富的照片和视频，即使在低光环境下也能轻松应对。总而言之，这款智能手机不仅功能出众，用户体验也非常出色，成为我心中最佳的选择之一。
u***r,star5,外形外观：还可以屏幕音效：不错拍照效果：嘎嘎好运行速度：比13好待机时间：目前来说还不错其他特色：自重比较轻非常适合作为备用机。如果要作为常用的建议买256g的。
有***悔,star5,不错，颜值非常好，是我喜欢的类型。充电也很快。十分钟能冲个百分之四十多的电。也很耐用。早上八点出门。到晚上十点多。大毫安电池+闪充。懒人必备
j***8,star5,小巧，屏幕清晰流畅，iPhone14配备6.1英寸超视网膜XDR显示屏，屏幕采用了刘海设计，提供2532x1170像素的高分辨率和1200尼特的峰值亮度，能够显示出非常清晰的画面。
尤***归,star5,很棒很棒，摸起来就是知道是非常有档次的东西，质感很好，贴上后触摸很灵敏，非常的透亮，清晰度特别高，贴了也没有贴一样，非常薄，一点气泡和白边没有，质量挺强硬的，双片装的呢，可以用物美价廉来概括了，性价比较高，玩吃鸡或者开黑体验感杠杠滴，不错不错！
S***g,star5,这款苹果手机还是很赞的，618买的有不少优惠。苹果应用商店里面的生态还是很健康的，APP也很全。用起来很流畅，很是喜欢。
十***人,star5,关注这款手机好久了，一直不忍心，前一个7plus 屏摔坏了，没办法，只能换一个了，买回来之后真是爱不释手，操作流畅，完美！
j***g,star5,外形外观：很好看，黑色很大气。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果很好很清楚。运行速度：运行速度很快。
j***h,star5,整体机身重量比较轻，颜色也好看，电池耐用性差一些，总体手感还是很好的，运行速度还是很快的，预算够的话还是建议买512 内存的，很多功能也有提升，整体满意，好评，相信京东的商品品质！
紫***王,star3,。重中之重重中之重重中之重
-***-,star5,这款手机外观时尚精致，金属边框和玻璃背板展现出高级感。屏幕质量出众，色彩鲜艳，细节清晰，给我带来了震撼的观影和游戏体验。处理器强大，存储空间大，使手机运行速度快，应用和媒体文件存储无忧。相机系统更是令人印象深刻，拍摄出色彩饱满、细节丰富的照片和视频，即使在低光环境下也能轻松应对。总而言之，这款智能手机不仅功能出众，用户体验也非常出色，成为我心中最佳的选择之一。
u***r,star5,外形外观：还可以屏幕音效：不错拍照效果：嘎嘎好运行速度：比13好待机时间：目前来说还不错其他特色：自重比较轻非常适合作为备用机。如果要作为常用的建议买256g的。
有***悔,star5,不错，颜值非常好，是我喜欢的类型。充电也很快。十分钟能冲个百分之四十多的电。也很耐用。早上八点出门。到晚上十点多。大毫安电池+闪充。懒人必备
j***8,star5,小巧，屏幕清晰流畅，iPhone14配备6.1英寸超视网膜XDR显示屏，屏幕采用了刘海设计，提供2532x1170像素的高分辨率和1200尼特的峰值亮度，能够显示出非常清晰的画面。
尤***归,star5,很棒很棒，摸起来就是知道是非常有档次的东西，质感很好，贴上后触摸很灵敏，非常的透亮，清晰度特别高，贴了也没有贴一样，非常薄，一点气泡和白边没有，质量挺强硬的，双片装的呢，可以用物美价廉来概括了，性价比较高，玩吃鸡或者开黑体验感杠杠滴，不错不错！
S***g,star5,这款苹果手机还是很赞的，618买的有不少优惠。苹果应用商店里面的生态还是很健康的，APP也很全。用起来很流畅，很是喜欢。
十***人,star5,关注这款手机好久了，一直不忍心，前一个7plus 屏摔坏了，没办法，只能换一个了，买回来之后真是爱不释手，操作流畅，完美！
j***g,star5,外形外观：很好看，黑色很大气。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果很好很清楚。运行速度：运行速度很快。
j***h,star5,整体机身重量比较轻，颜色也好看，电池耐用性差一些，总体手感还是很好的，运行速度还是很快的，预算够的话还是建议买512 内存的，很多功能也有提升，整体满意，好评，相信京东的商品品质！
紫***王,star3,。重中之重重中之重重中之重
-***-,star5,这款手机外观时尚精致，金属边框和玻璃背板展现出高级感。屏幕质量出众，色彩鲜艳，细节清晰，给我带来了震撼的观影和游戏体验。处理器强大，存储空间大，使手机运行速度快，应用和媒体文件存储无忧。相机系统更是令人印象深刻，拍摄出色彩饱满、细节丰富的照片和视频，即使在低光环境下也能轻松应对。总而言之，这款智能手机不仅功能出众，用户体验也非常出色，成为我心中最佳的选择之一。
u***r,star5,外形外观：还可以屏幕音效：不错拍照效果：嘎嘎好运行速度：比13好待机时间：目前来说还不错其他特色：自重比较轻非常适合作为备用机。如果要作为常用的建议买256g的。
有***悔,star5,不错，颜值非常好，是我喜欢的类型。充电也很快。十分钟能冲个百分之四十多的电。也很耐用。早上八点出门。到晚上十点多。大毫安电池+闪充。懒人必备
j***8,star5,小巧，屏幕清晰流畅，iPhone14配备6.1英寸超视网膜XDR显示屏，屏幕采用了刘海设计，提供2532x1170像素的高分辨率和1200尼特的峰值亮度，能够显示出非常清晰的画面。
尤***归,star5,很棒很棒，摸起来就是知道是非常有档次的东西，质感很好，贴上后触摸很灵敏，非常的透亮，清晰度特别高，贴了也没有贴一样，非常薄，一点气泡和白边没有，质量挺强硬的，双片装的呢，可以用物美价廉来概括了，性价比较高，玩吃鸡或者开黑体验感杠杠滴，不错不错！
S***g,star5,这款苹果手机还是很赞的，618买的有不少优惠。苹果应用商店里面的生态还是很健康的，APP也很全。用起来很流畅，很是喜欢。
十***人,star5,关注这款手机好久了，一直不忍心，前一个7plus 屏摔坏了，没办法，只能换一个了，买回来之后真是爱不释手，操作流畅，完美！
j***g,star5,外形外观：很好看，黑色很大气。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果很好很清楚。运行速度：运行速度很快。
j***h,star5,整体机身重量比较轻，颜色也好看，电池耐用性差一些，总体手感还是很好的，运行速度还是很快的，预算够的话还是建议买512 内存的，很多功能也有提升，整体满意，好评，相信京东的商品品质！
紫***王,star3,。重中之重重中之重重中之重
-***-,star5,这款手机外观时尚精致，金属边框和玻璃背板展现出高级感。屏幕质量出众，色彩鲜艳，细节清晰，给我带来了震撼的观影和游戏体验。处理器强大，存储空间大，使手机运行速度快，应用和媒体文件存储无忧。相机系统更是令人印象深刻，拍摄出色彩饱满、细节丰富的照片和视频，即使在低光环境下也能轻松应对。总而言之，这款智能手机不仅功能出众，用户体验也非常出色，成为我心中最佳的选择之一。
u***r,star5,外形外观：还可以屏幕音效：不错拍照效果：嘎嘎好运行速度：比13好待机时间：目前来说还不错其他特色：自重比较轻非常适合作为备用机。如果要作为常用的建议买256g的。
有***悔,star5,不错，颜值非常好，是我喜欢的类型。充电也很快。十分钟能冲个百分之四十多的电。也很耐用。早上八点出门。到晚上十点多。大毫安电池+闪充。懒人必备
j***8,star5,小巧，屏幕清晰流畅，iPhone14配备6.1英寸超视网膜XDR显示屏，屏幕采用了刘海设计，提供2532x1170像素的高分辨率和1200尼特的峰值亮度，能够显示出非常清晰的画面。
尤***归,star5,很棒很棒，摸起来就是知道是非常有档次的东西，质感很好，贴上后触摸很灵敏，非常的透亮，清晰度特别高，贴了也没有贴一样，非常薄，一点气泡和白边没有，质量挺强硬的，双片装的呢，可以用物美价廉来概括了，性价比较高，玩吃鸡或者开黑体验感杠杠滴，不错不错！
S***g,star5,这款苹果手机还是很赞的，618买的有不少优惠。苹果应用商店里面的生态还是很健康的，APP也很全。用起来很流畅，很是喜欢。
十***人,star5,关注这款手机好久了，一直不忍心，前一个7plus 屏摔坏了，没办法，只能换一个了，买回来之后真是爱不释手，操作流畅，完美！
j***g,star5,外形外观：很好看，黑色很大气。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果很好很清楚。运行速度：运行速度很快。
j***h,star5,整体机身重量比较轻，颜色也好看，电池耐用性差一些，总体手感还是很好的，运行速度还是很快的，预算够的话还是建议买512 内存的，很多功能也有提升，整体满意，好评，相信京东的商品品质！
紫***王,star3,。重中之重重中之重重中之重
-***-,star5,这款手机外观时尚精致，金属边框和玻璃背板展现出高级感。屏幕质量出众，色彩鲜艳，细节清晰，给我带来了震撼的观影和游戏体验。处理器强大，存储空间大，使手机运行速度快，应用和媒体文件存储无忧。相机系统更是令人印象深刻，拍摄出色彩饱满、细节丰富的照片和视频，即使在低光环境下也能轻松应对。总而言之，这款智能手机不仅功能出众，用户体验也非常出色，成为我心中最佳的选择之一。
u***r,star5,外形外观：还可以屏幕音效：不错拍照效果：嘎嘎好运行速度：比13好待机时间：目前来说还不错其他特色：自重比较轻非常适合作为备用机。如果要作为常用的建议买256g的。
有***悔,star5,不错，颜值非常好，是我喜欢的类型。充电也很快。十分钟能冲个百分之四十多的电。也很耐用。早上八点出门。到晚上十点多。大毫安电池+闪充。懒人必备
j***8,star5,小巧，屏幕清晰流畅，iPhone14配备6.1英寸超视网膜XDR显示屏，屏幕采用了刘海设计，提供2532x1170像素的高分辨率和1200尼特的峰值亮度，能够显示出非常清晰的画面。
尤***归,star5,很棒很棒，摸起来就是知道是非常有档次的东西，质感很好，贴上后触摸很灵敏，非常的透亮，清晰度特别高，贴了也没有贴一样，非常薄，一点气泡和白边没有，质量挺强硬的，双片装的呢，可以用物美价廉来概括了，性价比较高，玩吃鸡或者开黑体验感杠杠滴，不错不错！
S***g,star5,这款苹果手机还是很赞的，618买的有不少优惠。苹果应用商店里面的生态还是很健康的，APP也很全。用起来很流畅，很是喜欢。
十***人,star5,关注这款手机好久了，一直不忍心，前一个7plus 屏摔坏了，没办法，只能换一个了，买回来之后真是爱不释手，操作流畅，完美！
j***g,star5,外形外观：很好看，黑色很大气。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果很好很清楚。运行速度：运行速度很快。
j***h,star5,整体机身重量比较轻，颜色也好看，电池耐用性差一些，总体手感还是很好的，运行速度还是很快的，预算够的话还是建议买512 内存的，很多功能也有提升，整体满意，好评，相信京东的商品品质！
紫***王,star3,。重中之重重中之重重中之重
-***-,star5,这款手机外观时尚精致，金属边框和玻璃背板展现出高级感。屏幕质量出众，色彩鲜艳，细节清晰，给我带来了震撼的观影和游戏体验。处理器强大，存储空间大，使手机运行速度快，应用和媒体文件存储无忧。相机系统更是令人印象深刻，拍摄出色彩饱满、细节丰富的照片和视频，即使在低光环境下也能轻松应对。总而言之，这款智能手机不仅功能出众，用户体验也非常出色，成为我心中最佳的选择之一。
u***r,star5,外形外观：还可以屏幕音效：不错拍照效果：嘎嘎好运行速度：比13好待机时间：目前来说还不错其他特色：自重比较轻非常适合作为备用机。如果要作为常用的建议买256g的。
有***悔,star5,不错，颜值非常好，是我喜欢的类型。充电也很快。十分钟能冲个百分之四十多的电。也很耐用。早上八点出门。到晚上十点多。大毫安电池+闪充。懒人必备
j***8,star5,小巧，屏幕清晰流畅，iPhone14配备6.1英寸超视网膜XDR显示屏，屏幕采用了刘海设计，提供2532x1170像素的高分辨率和1200尼特的峰值亮度，能够显示出非常清晰的画面。
尤***归,star5,很棒很棒，摸起来就是知道是非常有档次的东西，质感很好，贴上后触摸很灵敏，非常的透亮，清晰度特别高，贴了也没有贴一样，非常薄，一点气泡和白边没有，质量挺强硬的，双片装的呢，可以用物美价廉来概括了，性价比较高，玩吃鸡或者开黑体验感杠杠滴，不错不错！
S***g,star5,这款苹果手机还是很赞的，618买的有不少优惠。苹果应用商店里面的生态还是很健康的，APP也很全。用起来很流畅，很是喜欢。
十***人,star5,关注这款手机好久了，一直不忍心，前一个7plus 屏摔坏了，没办法，只能换一个了，买回来之后真是爱不释手，操作流畅，完美！
j***g,star5,外形外观：很好看，黑色很大气。屏幕音效：屏幕很清晰，音效很好很清楚。拍照效果：拍照效果很好很清楚。运行速度：运行速度很快。
j***h,star5,整体机身重量比较轻，颜色也好看，电池耐用性差一些，总体手感还是很好的，运行速度还是很快的，预算够的话还是建议买512 内存的，很多功能也有提升，整体满意，好评，相信京东的商品品质！
