https://item.jd.com/100028057022.html,品牌： Apple商品名称：AppleMME73CH/A商品编号：100028057022商品毛重：180.00g商品产地：其他货号：A2565,A2564,A2566类别：音乐耳机连接方式：无线，蓝牙佩戴方式：入耳式
用户名,评分,评论
艾***呢,star5,这是一个好评模板。因为我是很懒的不想每个产品都写好评所以特地写下这个模板，以前不知道评论可以涨积分，现在才知道好评的重要性，妥妥的每条都来评论下，赚积分，下次还能抵现金用。评论80个字以上，可以得到50个积分，我无论买什么东西都会把这个段话复制粘贴下凑够字数，这是第N次在网上买东西了棒捧棒，东西便宜而且质量好物美价廉买的放心，用的开心，感觉都买上瘾了买买买，根本停不下来，东西品种多而且又特别全划算方便，而且实惠，包装很好，而且没有任何损坏会一直支持下去的，服务还可以一超级好用，好评下次再来
徐***4,star5,质量很好，送来的时候外包装也很好，没有破损，送货速度很快！！很不错！！音质一如既往的好！大家可以购买，正品，没问题！推荐。
来***圆,star5,买来送给弟弟的，他非常喜欢在我面前夸张了好多遍，这个儿子说做工好说，音质好说非常的方便还支持无线充电，看他玩了一整天爱不释手的样子，真的很开心。
草***儿,star5,出门旅游把原来的二代丢了，要换肯定换新款，因为带不了pro版容易掉，就买了四代这款，比起二代进步了很多，特别喜欢空间音频的效果，体验感很好?
u***z,star5,活动买的有优惠，物流很快，下单转天就收到了，没耽误使用。音质很好，不易掉落，带着运动很棒，听着音乐跑步都带劲了。很赞非常满意。
j***a,star5,产品到货时间很快，京东快递还是有保障的，产品齐全质感不错，材料安全，工艺很自然，操作方便，使用简单便捷，外观设计舒适美观。
e***e,star5,哈哈哈很好的耳机 好喜欢 在地铁上面带着耳机实在是太舒服啦 hhh很满意哦 如果还有需要的话还会再一次的购买哦 快递的速度也十分分快递俩天就到我手上啦 哈哈哈不很满意
老***三,star5,京东这次618活动优惠力度挺大的，耳机给家里人买的，和iphone搭配非常好用，音质不错，佩戴舒适，携带方便，满足了基本需求，京东送到家
谢***伟,star5,Airport 3代依旧的好用，音效感觉比前两代有了很大的提升，空间效果也很好，音效环绕感很强很强，性价比很高的一款，续航也很不错，推荐购买。
m***7,star5,不管怎么说。价格很贵。但是带来的享受也是很不错的。我喜欢这款耳机??。音质音效特别棒。充电续航也很给力。一次可以用2天
木***-,star3,会有滋滋滋电流声，踩雷了，唉，音质可以
j***i,star5,耳机已经收到货了，对比了好几款决定买这款，这款性价比很高，而且试听音质超级棒，立体感比老款舒适，充电也很方便，充一次能用好长时间，总体很值得！
-***-,star5,这款的颜值非常好看，比之前的两款更让我中意，音质的话一直是对的起他的价格，待机时间也很感人，买回来很久了，到现在还没充过电，
L***1,star5,耳机很好用，买给妹妹的  高中毕业礼物   耳机连接很顺畅    可以连两个苹果设备   配套的各种保护壳颜值也非常高
j***j,star5,耳机不错无论材质还是做工都超出了预期，超值，穿起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。
甜***酱,star5,正品耳机音质听起来就是不一样，恨不得整天都能带耳机，听歌感觉太好了，非常喜欢降噪模式，根本听不见旁边的吵闹声了哈哈哈哈。
小***可,star5,这个苹果无线蓝牙耳机很好用，充电也很方便，哈哈哈，快递很速度，昨晚下的单，今天早上就送到了，包装很好，没有破损，快递小哥很赞
u***o,star5,本人入手的第一款苹果蓝牙耳机，官方旗舰店上的都是正品，秒连接，100%兼容很多社交app内语语房内播放音乐的质感，音质初试很Nice！音质和电池情况煲机一周后再追评。
l***3,star5,上一代的pods用了好几年了。这次换新?还是选择苹果?。跟手机?的适配太合适了。音质音效非常nice。老婆很喜欢。很满意
甜***酱,star5,正品就是不一样啊，听歌音质超级好，降噪开了好像与世隔绝了，续航能力杠杠的，开关声音的金属质感也很高级，太好用了太好用了。
h***8,star5,非常不错，还得是苹果自家的耳机，之前用过别的品牌的，匹配不是很流畅，用一款简直就是丝滑。音质也够用，毕竟不是专业设备。京东物流很给力，隔天中午就到了
j***f,star5,东西可以不错非常好看也好用的很，非常的喜欢，不错的东西，希望大家购买，啥也不说了，京东可以，自营的很棒很棒，一样的喜欢，不错不错
妥***啊,star5,在京东苹果买的第二件耳机了，之前的已经光荣下岗了，送货速度简直太快了，而且品质没差，选择京东苹果是没问题的，非常喜欢，非常不错！
t***y,star5,送礼用得，收礼人很开心，送到心坎里了，女人就喜欢苹果，女人啊，女人就喜欢苹果，苹果功能用不到多少，服气服气服气，需要好多钱
V***s,star5,一分钱一分货，确实不错。戴久不会痛，音质比我之前两百多块的好很多，降噪效果也很好，618入手价格合适。不知道还是不是歌尔代工的。
A***o,star5,苹果耳机收到啦！一直想要买无线耳机，终于在搞活动等我时候下手买了，非常好(?˙︶˙?)快递非常的快，包装也是一如既往的好，很满意很好
j***d,star5,喔，这个耳机真的超级超级无敌。全新国行正品，颜色超级好看。发货速度最快。是的就是自己做不出来我真的觉得你不，好吧一次我觉得这件宝贝我的。音质超级无敌。在于如何正确地打开方式进行，未激活未拆封。价格超级实惠。
李***了,star5,京东618活动太给力了。叠加满减券。性价比很高。耳机音效很好，带上后感觉就是另一个世界。苹果的产品果真就是棒??。我很喜欢
j***6,star5,发货快，买苹果产品都会选择京东，第一不用等太久，第二质量有保障，配送员配送很及时，苹果的产品还是一如即往的OK，音效可以，续航能力也很好好
j***e,star5,收到耳机后很惊喜，性价比还是蛮高的。包装精美严密，看包装好高大上，从包装就可以确定是正品，拆开后耳机很有质感，亲肤很顺滑，外形设计的也很特别
温***哥,star5,很不错，很不错，耳机非常的不错，相当的满意。感觉这个价位苹果的耳机是真的一流的，没有其他的耳机可以比较。空间音频功能太强大了，玩游戏真的很好。
C***_,star5,真是有苹果手机就想凑齐苹果三件套，这次直接入手了AirPods三代，苹果的交互还是挺牛的，音质也OK，尤其空间音频特别耐斯！
靛***蓝,star5,东西很满意，客服超级有耐心，服务细致贴心，趁着有活动优惠，赶紧入手，是正品，性价比很高，包装完整没有破损，质量没的说，很好，还会回购的。非常喜欢，朋友也觉得很不错。
向***啦,star5,用的还不错，音质不错的，卖家服务态度好送货上门，包装的非常精致蛮上档次的！以后耳机首选就是你家了！不错的，多推荐朋友来买！
s***s,star5,- 直没用过正品的 AirPods， 现在体验到了，果然一分去一分货，抛开音质，降噪透传还有空间音频真的吊J其他耳机，体验很好。
j***N,star5,老板让自己买的员工奖。还没拆封，看起来不错的，包装盒子质感很好，也很坠手，满意。希望后续用的时候不要掉，哈哈哈......
e***e,star5,买的耳机终于到手上啦 很满意这一次的购物 很好是送入我朋友的 朋友很喜欢 而且到的速度很快 俩天就送到了我的手上 哈哈哈 如果还有需要的话还会再一次的购物 hhhh很开心哦
u***3,star5,买来送人的礼物，苹果耳机一直很稳定，这款相对来说性价比还是很高的，还是无线耳机好用，没有线的束缚，粗心大意的人不要用，真的怕丢了
浅***蓝,star5,大品牌值得信赖。卖家态度很好，很耐心，有问必答的，值得点赞，老板记得加鸡腿。东西好看，配色合理，产品功能齐全，使用感佳，值得购买，有需要会回购。
紫***4,star5,很不错的耳机。性价比超高。趁618打折的时候购买的。价格很不错。我很喜欢。非常高。物流速度一般。可能是618的原因。总体来说还是不错的。
l***6,star5,京东自营一如既往的好，发货神速，广州市内当日送达，耳机音质清晰，氛围感十足，戴了一天也不压耳朵，很舒适，体验感非常NICE的一次购物。
u***n,star5,包装完好，无破损，外层放的有充气泡沫，没有挤压变形等，两个角都贴上了封条，值得信赖，百亿补贴后的价格也很实惠，行嘉宾好，推荐购买，是正品！
李***民,star5,有了手机配个耳机，价格贵性能稳定，耳机使用起来清晰明亮。电池使用的时间基本够我每天的日常生活，上班路上公交车的搭配性能都很棒
腾***安,star5,快递包装还不错，外壳没压到很好，苹果的音质就是不一样，对自己好点入手了一个，开心开心。京东的商品值得信赖，非常棒！哈哈哈
颜***芳,star5,耳机?非常棒????????。苹果家的产品很值得信赖！音质音效特别棒??，虽然不是发烧友，这个音效真是太好了
成***6,star5,价格便宜量又足！实惠包装设计大方漂亮，美丽动人心魄，上档次！音质很好的！漂亮！物流速度有目共睹！快！很快！服务态度很好！
j***s,star5,非常满意的购物，对比了很久入手的，在618活动入手，非常划算满意，心满意足的购物，使用非常舒服，相当满意，非常推荐购买，快来购买购买
圆***i,star5,苹果耳机一如既往的好用 和苹果手机互动非常好 价格也很优惠 这段时间使用下来各方面都很满意 物流速度也超快 第二天就到了 五星好评
黄***郑,star5,给孩子配的iPhone14的耳机，孩子非常喜欢，考完试也算是奖励吧，苹果互相搭配效果就是好，京东物流也快，遗憾没赶上618促销
n***t,star5,用起来音感超级好，而且带起来很舒服，尤其是搭配了手机效果更明显，有智能功能转头后音质的变化以及小巧的外观更是让人满意了。
焕***g,star5,在搞活动入手，简直不要太划算，京东物流非常给力一天就到手，airpods链接方便音质也很好，佩戴舒适，非常给力了！京东给力
j***2,star5,物流很快，包装也不错，价格优惠，618真的很给力，是正品，东西很不错，耳机适配度很好，很好用，点赞，希望下次还能有机会回购
热***3,star5,618这次苹果的活动优惠力度真的超级大，比平时便宜了两三百，很开心耳机盒里又送了我一根数据线，和手机充电线一样，我又自己买了个充电头，充电头也比平时便宜了150，到手价应该更低。我又可以在两个地方充电不用来回拔充电器啦。
h***6,star5,很精致，很棒。虽然贵但是不后悔。之前都是用的别的牌子200-300价位的蓝牙耳机还是苹果自己的好啊。果真用了苹果手机之后配件也要慢慢配齐
j***4,star5,晚上 11 点多下单，第二天上午也到了，京东的速度还是没得说，快递员服务也非常好，商品包装完好，续航能力优秀，音质清晰。
j***8,star5,这是自己的第三个耳机了，一直用的苹果系列，没有踩过雷，品质有保障，收到货立马使用，音质一如既往的好，耳机的颜值也很高。。
茶***3,star5,第一次在京东自营店买电子产品，没想到出乎意料的好！是正品，做工精细，手感极好！音质也不错！而且发货特别快，第二天就收到了。
李***民,star5,耳机物流特别快的收到货啦，京东自营快递的速度越来越快啦，鼓掌鼓掌，耳机质量没得说，做工精细质感非常棒，耳机使用过程的舒适度好
e***e,star5,哈哈哈 非常满意这一次的购物 如果还有需要的话还会再一次的购买哦 第一次买到自己喜欢的ipad 哈哈哈 很开心 使用的的感觉很好 打游戏还是看电视都很开心 hhhh
小***几,star5,真是一次难忘的购物，这辈子没见过这么好用的东西！！经过了这次愉快的购物，我决定如果下次我还要买耳机的话，我一定会再来这家店买的。不错不错！包装的很精美！耳机的质量和品质非常不错！收到货后我非常的开心，因为耳机的质量和品质真的非常的好！拆开包装后惊艳到我了，这就是我想要的耳机!
