https://item.yiyaojd.com/3508890.html,江中健胃消食片,3508890,194.00g,中国大陆,CAN003069G,通用,片剂,非处方药,口服,国产
用户名,评分,评论
林***枫,star5,宝贝做工真的非常精细，细节真的棒，爱了爱了质量非常好，非常满意的一次购物。客服有问必答，非常专业东西比我想象中的还要完美，十分给力，值得入手?心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实?
傻***_,star5,正品！物流快，送货上门，包装严密，无损坏，生产日期新，物美价廉，笫二次购买价格较上次又降价了，很实惠，由于有慢性胃炎，这亇药很对症，健胃消食片是家庭常备药品！
G***G,star5,"价位不高 ,比实体店便宜的多 ,会在京东超市继续买的 . 价位不高,比实体店便宜的多 ,会在京东超市继续买的 。 经常在京东购物, 京东大药房个人觉得还是值得信赖的 ,送货发货快 ;而且京东小哥特别负责任责任心很强 ,健胃消食 片是常备药哈 . 非常满意 !箱子完好无损 ,包装很精致 , 商品没问题 。发货速度真的很快 ,快递送货很及时 , 关键是这个价格很划算 。 味道也不错 , 价格比药店便宜了好多呢,太开心啦 ! 感谢京东快递一如既往的给力 ,这款物美价廉 , 有时候肚子不舒服这个很方便 。"
我***富,star5,很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心，大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！
孤***Y,star5,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，运送速度很快，很满意的一次购物！真的很赞耶！产品真的很好，我表示很喜欢，赞??
你***i,star5,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！物美价廉，很OK，比实体店优惠太多了价格很实惠，性价比很高，算是平价好物，会回购的
d***0,star5,收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物，感谢还有呢?这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了
大***人,star5,是理想中的产品?，质量不错，物流也很快，值得点赞！便宜又实惠，买了好多，宝贝一如既往的好?，性价比非常高，大品牌值得信赖?用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了不太爱评价，但这个是真的棒！质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！宝贝特别喜欢，颜值高质量好，中看又中用，有需要的朋友不要犹豫了，最后祝商家生意兴隆！
r***n,star3,物流配送及时！！！！！！！！！！！！！！
j***6,star5,很好的购买平台，质量不错，特别是有品牌的，值得信赖质量非常好，完全超出期望值，发货速度非常快，包装非常仔细、严实，很满意的一次购物品质一级棒，物流很快，而且价格合理，很实惠，质量也很好的，这个价格能买到是真的很划算包装好，物流快，价格实惠，比超市便宜多了
j***D,star5,很好的购买平台，质量不错，特别是有品牌的，值得信赖物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来
j***1,star5,"终于收到我需要的宝贝了，东西很好，价美物廉,谢谢掌柜的!说实在，这是购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整,打开后让我惊喜的是，宝贝比我想象中的还要好!不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦!"
桔***m,star5,宝宝三周岁，偶尔会有吃多东西不消化，肚子胀，以前都是喝酸奶，后来发现还有宝宝的健胃消食片 看了一下成分表还是不错的，只是不建议长期服用，还是要个宝宝少吃
城****,star5,还是原来的配方，还是熟悉的味道，二十来年没变过，这几天赶上京东有活动，便宜，线下药店动不动就二十多，配送速度还快，必须狠狠的赞一个！
陈***杰,star5,江中健胃消食片能够在我外出旅行时吃的羊肉等肉制品吃多的时候能够有效促进消化缓解消化不良选择京东江中自营旗舰店里购买价格实惠质量有保障。
z***m,star5,送货快，包装也还好。6.18有补贴价格很实惠，就是需要2件起购，时间是2022.06的，2024.06到期。家里有老人正好备货
p***者,star5,说真的，比实体药店便宜多了，这个健胃消食片真的好，消化功能不好的，吃上几次，啥都通畅了，肚子舒服了，胃也舒服了，吃饱喝足没问题了，谢谢江中健胃消食片。
X***-,star5,老闺女吃饭吃的特别多，有点积食，喝药喝不进去，然后买来健胃消食片给她试试，结果挺爱吃。没什么味道助消化。挺好的。回姥姥家没带药，晚上买的，第二天上午就到了，京东物流就是好
l***m,star5,江中健胃消食片平时吃饭感觉消化不好就吃几片这个帮助消化，160片主要量足价格比药店里的便宜的果断下手，就是不知道质量和药店里买的是不是一样的先试下，希望还行
夏***阳,star5,小孩出牙就吃这个，促消化，简单方便，大人也吃，希望有效果吧，第二次购买了，还是不错的，很多同学妈妈推荐，身边很多同学都在吃，好评！
j***2,star5,物流速度快，618抢的，东西也不错，最近胃口吃东西总是发胀，买几盒健胃消食片试试看看有没有效果，已经吃上了了，回头看看效果
b***e,star5,这个挺有效果的，之前吃完东西总是感觉不消化，很胀气，用了别的药效果也不是特别的明显～这个健胃消食片成分挺好，吃了有效果。
c***3,star5,现在生活条件太好，应酬多，经常吃撑着，虽然有时候靠运动能消耗点，没空的时候只能看消食片对付下了，效果很好，味道也不难吃。
T***d,star5,以前也买过，吃没了，又买了两大盒，孩子有时控制不住就吃多了，就给吃几个健胃消食片，还挺爱吃的，还能帮助消化，挺好的，家里常备的药
G***0,star5,物流配送速度快，产品包装完好无损，快递员服务态度好，商家服务态度好，商品符合度与描述一致。江中牌健胃消食片，健胃消食，帮助消化，改善肠胃功能，对小儿积食有很好的效果。每天吃3片，胃口好，吃饭快！
动***A,star4,做活动优惠价买的，非常的划算，肚子胀不消化就经常买来吃，效果很好，这次趁着活动一次买了两盒，够吃一阵子了，等吃完了继续来购买。
g***t,star5,速度还算可以。关键自营店比较放心，同时免费退换货赞?。给家里的老人家买的。人到老年百事哀。农民苦到老也没钱，一直都是匮乏，匮乏，，
杺***城,star5,好大两盒，家中常备，只是日期似乎不是最新的，去年的存货，还好没有过有效期，综合来说也可以吧，保质期内肯定还是能吃完的。如果有介意的谨慎下单。
H***新,star5,产品已经收到 中学生正在长身体 饭量比以前少了点  所以买点老品牌的健胃消食片 希望有用 物流比较快 快递员热情周到
m***8,star5,保质期是比较新鲜的，到2024年为止。正品，口味还是一如既往的好。相比实体店便宜很多呀。对于脾胃虚弱所致有一定的效果。孩子也喜欢这种味道。
j***2,star5,长期吃此产品，价格相对实。对于平时脾胃虚弱的人们来说惠每次饭后嚼几片有助消化。只是想建议厂家应该把这个产品的配方再加上六神曲，那健胃消食的作用会更好
b***7,star5,到货速度快，包装无损，多次回购的产品，胃有点不舒服的时候，可以及时解决问题，特别是吃完火锅和烤肉，太满意了，还好会继续惠顾
蒋***6,star5,在京东上买了这个药膏，平时总用但都是跟药店买的，但现在实体药店越来越少了，卖的也比较贵，这次在网上买，感觉还不错，日期很新鲜
O***5,star5,宝宝肠胃消化不良就买这个，价格实惠，质量也有保证，宝宝也爱吃，而且今天买明天就送货到家，我已经囤了十几盒了，
j***e,star5,多次回购。口感酸甜，好入口，饭后嚼一嚼，起效快，对胃胀、消化不良效果不错，多次回购，家庭必备！京东快递，速度一如既往，不错的购物体验。
j***S,star5,最近总感觉吃的不少，但是消化得不太利索，试试名声在外的江中健胃消食片，应该效果不会差！物流还是很快，预期6月5日到，结果6月3日就到了赞！！！
空***步,star4,京东平台买药还是非常方便快捷的，家庭平常用的一些常用药，在京东大药房购买，非常方便，价格也实惠，活动购买更划算，药品质量又有保障，不错的购买渠道。
N***执,star5,京东快递就是这么任性，一个字，快，，以前也买过，二次回购，肚子不消化了，吃点出门在外多备些，中没有坏处吧，这个可不能贪吃哦
征***3,star5,吃多了不消化找江中制药！肚子涨不消化还是找江中！买了一大盒！吃着调理下肠胃功能！目前感觉还行！开胃了一点！下次继续购买！
u***o,star5,最近孩子胃口不好，又比较没时间，买个健胃消食片，对孩子好，又方便！大品牌值得买，呵呵，生产日期新鲜。
M***s,star5,江中牌健胃消食片，老牌子，还是值得信赖的，小时候依稀记得，每次不想吃饭，脾胃虚弱的时候，总得来一两片，口味还是那个让人回味的口味，效果还是不错噢！江中牌健胃消食片，全民品牌，现在每次有点消化不良的时候，第一时间，总想起的就是江中牌健胃消食片！不错！
j***3,star5,家中常备药，价位不高，比实体店便宜的多，会在京东超市继续买的，价位不高，比实体店便宜的多，会在京东超市继续买的，既方便又便捷
m***乐,star5,配送速度快，包装完好无损，距离保质期还有很久，价格便宜实惠，京东大药房周年庆，趁着活动期间多买几个囤起来，京东多快好省。
爱***白,star5,胃胀，好像买错了，这健胃消食片是消积食的，当备用的吧，送货快，早上下单，晚上就送到了，价格也合适，不错~
付***吖,star5,一直胃就是不咋滴好，一个月总有那么几天会涨肚子什么的，吃完以后还是很舒服的，解决了自己肠胃上的不适，还可以让胃口更好的多吃点！
j***w,star5,春季一直胃胀，经常胃难受，感觉消化不良，这款江中健胃消食片以前吃过，感觉不错。评价一直很高，下单了两大盒。相信半个月后就理顺好了。
新***筑,star5,这个在网上买，可比在药店买便宜多了，没想到一种药，药店和网上买价格差这么大，在网上买是两块多一盒，药店里买是12块8一盒，一盒能错十块，简直让人吃惊，还是互联网好，感谢互联网
M***D,star5,性价比超高，值得购买！每次吃它，都迅速解决问题。胃口好舒服，心情一下子就变得美好了。东西不错，还有优惠，可以放心省钱购买，不要犹豫了！
j***e,star5,这一大盒，太实惠了，配送到家，方便快捷。京东自营，品质放心。家中常备，够吃好长一段时间了。孩子从小到大，一直吃江中牌的健胃消食片，放心。
a***g,star5,第一次买健胃消食，挺方便的，前一天下单，第二天送到，家里人吃了，效果也不错，胃口比以前好多了，有京东网上售药，省去了到医院的麻烦。
g***M,star5,健胃消食片，胃不消化的时候来三片，很管用，家里常年购买的消食片，送货速度很快，上午下单下午就到了，谢谢你快递小哥！
i***u,star5,趁着便宜多买几盒备着，大人小孩都能吃，甜的，胀气吃了很管用，东西不错，还有优惠，可以放心省钱购买，不要犹豫了，复购了，家里人都说很好
j***l,star5,江中牌健胃消食片多次购买，效果好，生产日期新，使用了优惠券价格便宜，发货很快，包装好，快递员送货上门。
问***事,star5,江中健胃消食片一直以来都是促消化的第一选择。药品本身就没什么可以说的了。但真没想到京东的价格是如此优惠，在京东买两盒的价格居然还没有之前药店买的一盒的贵。
j***g,star5,快递包装完整，结实无破损，运送速度飞快，京东大平台购买，使用起来更放心，夏天吃饭容易积食，家庭常备用药还不错
j***a,star5,72粒的消食片，比外面药店便宜些，宝宝积食不吃饭时候吃两粒不错的，家里很多东西都是京东买.发货速度快，配送也是方便自己每次送到了家楼下，不是京东自营的快递会放在其它地方取快递不方便 自营的方便 直接送家楼下喜欢。
