https://item.yiyaojd.com/2943430.html,以岭0.35g*24粒/盒,2943430,27.00g,中国大陆,205020021,胶囊剂,国产,成人,中成药,口服,其他
用户名,评分,评论
艺***5,star5,"放开下单备用药，连花清瘟效果对热症感冒还行，也就是风热感冒，有效期至2025年5月，京东自营服务、发货速度、整体还不错。急用还得是京东自营的物流很快。 一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！嘻嘻!开始我原以为质量是一般般的,想不到拿到手上后的感觉就是不一样,坠坠的,有点沉.当初的凝虑没有了,真是太开心了!在这店里购物就是一种享受,很值得购买....哈哈!又一次淘到好东西了...好评,绝对的好评!下次再来，介绍倾情的同事朋友来购买,希望老板能便宜一点，真是太有魅力太显修身了,走在大街上回头率超多啊。"
梁***妈,star5,第一次买这个牌子的儿童口罩，耳带不勒耳朵，3D立体，很好的遮挡了宝宝的鼻子和嘴巴。宝宝马上5岁了，带着很合适，有需要会继续购买
秋***樹,star5,一直在京东上买这药，就算疫情暴发期间，价格浮动也没多大，而且药品质量也有保障，在感染发高烧时吃四颗，身上汗如雨下，排毒效果明显，感染新冠和感染流感发烧时，都是这药退烧！非常好。
j***u,star5,自从疫情以来，经常在京东买这个药，效果很好，平常风热感冒也能用，物流很快，不用往药店跑了，很方便，五星好评，有需要还会来光顾的
佛***哒,star5,口罩时期，各种药家中常备还是踏实些。赶上京东大药房的活动，买了一盒48粒的存上，有效期到2025年4月。连花清瘟胶囊治疗流感还是非常有效果的。
j***5,star5,买的药?已经收到了，京东的物流还真快，昨天下单今天就到了，包装也挺好的，这几天也不知道是感冒还是流感，总之不舒服的很，晚上吃几个试一下
项***5,star5,连花清瘟胶囊都是在这家买的，很好用，已经买了好几次了。疫情期间还是要家里备着点，没办法，不想往医院跑。价格还算便宜！哈哈！
j***b,star5,连花清瘟大品牌值得信赖购买，这款药包装严实，效果很好，遇上京东搞活动价格很实惠，性价比很高，算是平价好物，会回购的。物流也很快，服务态度好，网购上京东，正品保证！
噬***然,star5,疫情期间这个药也很火，现在放开了，买来备用，平常小感冒什么的也能用。京东快递很快，价格比之前稍微涨了一点，市场需求应该很大。
j***y,star5,经常在京东商城给单位购买药品，快递很快，而且价格便宜，经常有优惠，可以送货上门，省去了去超市采购的时间，以后也会继续支持。
d***i,star5,新冠以后，身体体质下降了，确实需要多注意身体。莲花清瘟胶囊主治：清瘟解毒宣肺泄热，感冒的时候鼻塞流涕、咳嗽头疼，咽干咽痛，舌苔发黄很适用，缓解症状
不***啊,star5,物美价廉，新冠过去了，以前抢都抢不到的药，终于遍地都是，而且价格非常优惠。世界变化真的是太快了，担心下次新冠又会卷土重来，药又抢不到，所以趁现在赶快备些。虽然也知道也许这药根本不管用，但有总比没有好。
枫***念,star5,非常不错的，效果可以，对于流行的新冠疫情感冒生病效果还不错，之前还买断货了，趁现在有的时候买点库存放着留着用
e***y,star5,价格便宜，送货速度很快，抗疫必备神器，纯中药配方，预防治疗都很有效。线下根本就没货的时候还能在线上买得到，真的是特别给力，生产日期也很近，值得购买。
j***S,star5,以岭药业的连花清瘟胶囊是一款货真价实的好产品。以岭药业的名气在中国响**有名气，他们的药品对病毒杀伤力强。值得信赖。点赞了！
l***6,star5,这种药物治疗风热感冒效果是非常不错的，能够有很好的清热解毒的作用，同时还能够缓解因感冒出现的咽喉干痒、疼痛。对于病毒性感冒也有非常好的缓解作用，还能够治疗发烧恶寒以及肌肉酸痛等问题。当感冒出现了流鼻涕、咳嗽都可以通过使用它来治疗，效果非常不错。
T***W,star5,宝贝不错，物超所值。性价比比较高。京东物流也很快送货上门，谢谢店家提供这么优质的产品。以后还会再买的。比在药店买的便宜。效果也很好。先用一段时间再说。祝店家生意兴隆，发财发财。！
m***t,star5,抢购成功了几次，一次能买两盒，真不容易，不知道抢购了多久，恶意囤药导致急需要的人买不到，哎！也没人管管，说说效果，很有效，这个药比布某芬合算多了，布某芬单一退烧，不合算！感谢！
不***黄,star5,莲花清瘟胶囊在京东大药房购买有质量保证，价格实惠，用于治疗清瘟解毒，流行性感冒效果很好。非常满意的一次网购。
j***y,star5,此乃近期神药，疫情期间一药难求，最近流感爆发买两盒在家里备着，日期新鲜，物流速度也很快，总比到时候抓瞎好，很大一盒，但是吃起很快。
q***2,star5,大品牌药效很好，跟药店一样的价格，比去药店购买方便多了，客服人员服务态度很好有问必答，介绍的很详细，京东快递送货上门速度很快，服务很好，比去药店购买方便快捷多了！
茗***宝,star5,莲花清瘟胶囊可是疫情期间的明星药品，各大药店都没有，网上也抢不到，后来第一波疫情过去了才能买到货。赶上囤货潮最后没用上，京东是很好的购物平台。
j***t,star5,连花清瘟胶囊，我以前喉咙痛上火了服用它就比样快起效的，这次元旦前阳了以后因为家里只有一盒，怎么也买不到，先是服用其他药不凑效，赶紧改用它，发現缓解喉咙疼真舒服，很适合我。后来有得卖了就多买几盒备着了。
j***6,star5,药品真实有效，药效很好，疫情期间，线下药店全部断货，根本买不到，多亏线上给广大消费者提供了很好的购买机会，京东物流给力。
q***2,star5,京东药店质量有保证，和实体店一样，但是疫情期间实体店买不到，京东预约到了。嗯价格还比较优惠京东快递送货****很棒！比去药店方便多了！
j***e,star5,连花清瘟胶囊，排了好久的队才买到了，疫情期间，这种药真的很难买。期间的客服很耐心，也很认真，耐心劝说讲解，物流也比较快，赞一个
x***7,star5,正值新冠疫情防控解除，购买的人太多了，前十几天硬是下单不成功，价格没得说，比当地药店讲诚信！物流快速，配送也很周到，态度也很好，好评！
我***晖,star5,莲花清瘟，治疗发热感冒咳嗽头疼、肌肉疼痛等症状，效果挺好的，家中必备，京东大药房，买药很方便，价格也实惠，物流速度快！
余***大,star5,疫情之下备药，怕赶上高峰期又没药就麻烦了，京东大药房价格很实惠，买2盒备着，包装密封性很好，京东送货快，服务很好，无限回购的平台
y***o,star5,莲花是家庭的常备药，非常时期买点放着心里安慰吧，药是新生产的，日期非常新，这样的话备用的时间也长，药房客服的服务态度非常好，问题回复快，发货速度和物流运输都很快，收到的商品包装完好没有破损，良心商家，价格实惠，真心点赞。
肉***憨,star5,因为本帅哥很懒，不想每一件商品都一样一样地去写好评，所以特意写了这样一个评论。但是这件商品无论是质量、材质还是款式，肯定都是本帅哥所中意的，如果本帅哥不喜欢的话，本帅哥收到货肯定是会很生气的，很气很气的那种哦。不然这个评论肯定会变成那种喋喋不休，怨气横生，怨天怨地的那种。最后当然不可能忘了给这件商品一个好评，给各位宝宝们一个购物参考，这个产品还是非常值得购买的！ 祝看到这条评论的各位永远年轻漂亮美丽大方！
l***m,star5,被这波疫情彻彻底底的捣怕了，问你询药问他询药的日子不好过，这消停了，也得买点备用药放家里，京东比实体店里便宜不少，京东物流也很快
皮***心,star5,不错合适，性价比高，使用感很好，价格也实惠，在疫情期间能用到想用的东西还没有抬高价格，给个大大的赞，在这里买过很多吃东西了，以后还会持续信赖，持续相信，持续回购，大品牌值得信赖，还要买买买，在买的路上停不下来～
木***9,star5,疫情放开之后，在大规模感染高峰期，京东每天都有防疫物资抢购，能够抢到药品，京东真的非常给力，而且是原价，良心企业，物流也非常快，关键时期，快递员冒着感染的风险给我们送快递，真的非常好。
j***6,star5,国民神药，疫情期间购买，家居必备良药，对感冒也有很好的疗效，咽喉肿痛吃一两次就好了，备用药备的放心，在疫情期间药品紧张情况下，在京东平台还能如愿买的心仪的药品，点赞！
流***1,star5,物美价廉，疗效确切！我之前阳了，就是服用该药后，迅速转阴且后遗症几乎没有的！可以说是国货之光吧！故再买2盒作战路筹备用！
j***d,star3,病好了，，药来了
小***w,star5,质量很好，在喝挺好，家人很喜欢，家人们也很喜欢喝，下次一定要再来购买，品牌值得信赖，下次还会再来购买的，同时给家人推荐的。
T***o,star5,这个药的主治工能主要是：清瘟解毒，宣肺泄热。人囤那些药，实话实说这个退烧效果很好，感谢！发货速度快，使用效果不错。疫情期很有名的药，药店没买到，京东竟然抢到一盒，京东值得信赖！也省去了去医院看病的麻烦。希望以后生意兴隆，希望疫情早日过去，实在是太难了。
熊***籽,star5,在京东买药方便快捷还实惠，包装也是蛮结实的，物流速度也是挺可以的，总体来说感觉挺不错的，非常好，抢的比较容易，性价比很好的，没有涨价的，京东购药很棒的！!!
清***1,star5,连花清瘟胶囊，疫情期间大火，大家疯抢，终于抢到了，价格合理，没有乱涨价，给京东点赞，快递的速度是非常快，京东的速度无与伦比！
G***g,star5,莲花清瘟胶囊，家中常备感谢京东的大力支持，让我在感染的时候及时拿到药；信赖京东，相信京东会越来越好！京东物流很棒！
窦***星,star5,新冠病毒大流行期间，全网盛赞此药，果断下单购买。大约过了快一个月，收到后，却不敢吃。网上的****也很多，拿不准真假，再观察再做评价。
格***校,star5,1. 药品疗效不错，清瘟解毒，宣肺泄热，可以很好的起到预防和治疗的效果。2. 药品价格平价，在京东大药房购买让人放心。3. 药品保质期还有很长时间，好评4. 短信提醒用药须知5. 物流快、包装完好
夜***祷,star5,一直在这里买这个连花清瘟，活动的时候价格很美丽，发货速度贼快，质量不错，应该是正品店家发货非常快，服务态度很好，应该是正品，一次很愉快的购物细节非常完美，整体来说真的很不错。性价比很高，下次还会继续光顾！
阿***喔,star5,货已经收到了，包装完好无破损。连花清瘟胶囊，我是在疫情没有放开之前买的，它是新老包装随机发货的，我收到的是新包装的。在家里备上一两盒，用于治疗流行性感冒引起的嘉塞流涕，咳嗽、咽干咽痛等都很有效果。快递也很快，太赞了。
z***驴,star5,各种细节做的都很好，速度很快，很智能，外观简单大气，绝了全家人都爱它，买到了很值，推荐大家买，颜色鲜艳，显示画面清楚，送货快，值得购买，推荐忘了评价物流了，小家庭的不二之选，准没错，做工精细质量不错，产品太好了，比想象中的效果好多了，产品很好，使用方便，挺大的，颜色好大上，里面空间很大，足够家人使用，操作简单安全，值得购买，放在家里太好看了，颜值高，真心觉得好
东***我,star5,药是好药，发货速度也很快，收到了，用来备用的，最近天气变化大，很担心又感冒了，毕竟现在感冒很让人担心，还是买点药存着，病了也可以自己搞定。
L***峰,star5,当时好不容易抢到一盒、还要等好久好久才能发货?真是不容易啊！莲花清瘟不错！卖那么火！日期很好！保质期长 备着吧?
小***Q,star5,虽然最后一个也没有吃，但是当时大环境下，心理慌慌的，线下药房也买不到，正价在平台上抢到，还是很不错的，并且物流也很快，还是很不错的。
我***钱,star5,最艰难的时期，京东给我了两盒，很不错，还有一盒没有吃，日期很新，到2025年，家里面也少不了这些东西，用完了会回购
j***1,star5,疫情期间京东买的，非常好，当到处都买不到药的时候，京东提供平价药，鼓掌????????????
A***n,star5,京东老plus会员了，购物基本就京东。到底就是好东西很合适，物流也很快，使用时体验很好，下次还会继续购买。也会推荐朋友购买。
1***8,star5,亲戚推荐的品牌，超级好，包装也不错，物流很快，价格实惠，大品牌使用有保证，这次交易很愉快，好，好，好，尽在不言中，很好的一款产品，颜值很高，京东自营物流非常给力，用过之后才来评价，值得购买，会推荐朋友们来的，预留的空间正好够用，物流服务也非常细心，客服敬业得很有耐心，发货神速，物流也很给力给力给力，东西很不错，京东好物哦哦哦牛
吾***仙,star5,价格正常，在疫情期间发货速度较为及时。东西可靠，且值得信赖，相信京东品质，相信连花清瘟胶囊，使用后，喉咙舒适！效果很好！！
芊***e,star5,京东产品，质量保证！物流特快！服务态度好！几年来，本人从来没有在京东购物平台买到一件假货或者次货！多次从京东自营店购买药品，质量非常不错！         京东购物，美好生活！
柠***T,star5,很不错，在疫情严重的时候原价抢到一盒，京东的快递也还可以，两三天就送到了，没有太慢，生产日期也比较新，非常满意，家中常备。
白***星,star5,购买药物，还得是京东大药房，不仅价格便宜实惠，送药还快，一点儿不耽误使用，客服小姐姐服务态度很好，快递小哥的服务态度也超级好，非常愉悦地购物体验，连花清瘟胶囊的药效杠杠滴，治愈特别快！
精***7,star5,买了几盒；多了两盒没有用的，可以**，不知道以后还用不用的上，东西是很灵敏的，放鼻子比较容易接受，感觉很准，一次阳，一次迎着。
c***云,star5,非常的感谢京东能在疫情这么严重的情况下买的莲花清瘟胶囊，有了他一家的老小，非常的有保障，而且发货速度也非常的快，信赖京东，京东确实值得信赖
小***享,star5,以岭出品的莲花清瘟胶囊已经收到货了，发货非常快捷，同时快递员送货也是飞快的！这款莲花清瘟胶囊在网上都是紧销药品！当前大环境下防疫中，万一被感染上自己手里有药就不会慌张！提前起到预防的作用！个人认为家里都需要备上几盒以防万
洞***旨,star5,因为口罩 ，所以还是屯一点在家 ，以备不时之需 。有溯源码 ，正品保证 。很好 。快递投递及时 ，能送货到家 ，都很好 。
j***m,star5,连花清瘟胶囊是买来备用的，以前没有备药的习惯，现在特殊时期，备点是可以的。物流也很快，隔天就到了，配送很及时，包装完好！
x***m,star5,疫情高峰期时，哪哪都缺药，在JD上居然可以通过预约买到限量药，真正的良心商家。商品很好，很有效果。希望疫情尽早结束，大家不会再出现医药难求了。
C***d,star5,京东物流是真的很快呀，现在买东西都是先看看，是什么物流，然后才去下单，包装完整，无破损，生产日期很新，质量很好。谢谢店主！
l***l,star5,终于收到我需要的宝贝了，东西很好，物美价廉，而且性价比也很高。这正是我需要的，收 到的时候包装完整，打开后让我惊喜的是，宝贝比 我想象中的还要好！不得不得竖起大拇指。
l***0,star5,特殊时期，还是得信赖京东自营，虽然当时药不太好买，但总归有个希望，而且京东一直坚持不涨价，真的值得大赞，有效期也很长，很好
戴***_,star5,京东发货的速度非常快，要是正品收到的时候，外包装很完好没有破损。跟以前买的一模一样，一开始要抢购，不太好买，后面就开放购买了，非常方便。
t***4,star5,东东的药还是很正规的，还有发货对照小票。日期也挺新的，有时候在这里买，真的又方便又省心。到药房还没有这里省事，还有医生帮忙开药，发信息提醒怎么吃，这就很贴心了。
滴***0,star5,又买了些，备着点吧，京东的质量非常好，完全超出期望值，发货速度非常快，包装非常仔细、严实，很满意的一次购物
亲***妈,star5,之前想买都断货，现在价格货源都稳定了，买两盒备着，三年有效期，快递也是很快，偶尔还能收到提醒使用方法的信息，这个做的真是贴心
自***点,star5,整体来看还是很不错的，新冠时期购买的，配合抗病毒口服液来用，效果还挺明显的，很不错，家中常备，值得购买，有备无患。。。。。。。。。。。。。
J***I,star5,莲花清瘟胶囊。年前的时候听朋友说。新冠疫情需要用到就购买了。不过没事。这个药片可以放几年，备在家里也实用。物流很给力，当天购买当天收到给快递小哥点赞。
奔***二,star5,之前疫情的时候抢得这个莲花 还可以吧，发货速度还是可以的，在京东上买东西很方便京东健康上有一些药还是很方便买的，总的来说不错
j***K,star5,在家备用，也是挺好的。中国加油！用于治疗流行感冒属热毒袭肺症，症见：发热和高热，恶汗，肌肉酸疼，鼻塞流涕，咳嗽，头疼，咽干咽喉痛，舌偏红，苔黄或黄腻等。这个药的主治工能主要是：清瘟解毒，宣肺泄热。值得购买，比药店便宜。说明讲解的也很详细，自己在家就可以按照说明书上的要求服用预防。
j***5,star5,在疫情最严重的11月份买了四盒莲花清瘟胶囊，虽然历尽千辛万苦20天后终于收到货了，心里也感到非常的欣慰，这药在药店根本买不到，网上全部要靠抢，感谢京东大药房，这药可以备着，以后再用，希望永远也出不上，哈哈
岐***臬,star5,不错不错。速度很快很快。京东自营物流有限公司真心不错。速度一流。京东大药房靠谱。就是紧俏的很。很难买到。现在好些了。好买。。。
u***p,star5,现在很容易买到了，但家中还是要常备，连花清瘟大品牌值得信赖，生产日期是近期的，治疗感冒效果很不错，这次选择了在京东大药房上买，疫情当前能买到这么便宜的药，没有涨价，值得赞扬，京东服务体贴又周到
j***9,star5,物流速度很快，棒棒的，包装完好，一下子就到了，家里人对付新冠也终于用上了，感觉很棒吃了一盒家里人好多了，对付新冠还是要这个药，很棒
a***琪,star5,在疫情最紧张的时候没有买到，当时很是着急，但是京东确实是很有担当的公司，在紧要看的还是放出了一批莲花清瘟胶囊给顾客，没想到还是以正常价格买到了，真心不错。不过还好，没有用到?
R***娃,star5,真的很赞耶！产品真的很好，我表示很喜欢，赞??真的超级喜欢，非常支持，质量非常好，与卖家描述的完全一致，非常满意！真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物
随***我,star5,挺好的，当时疫情之前正好买了，在开始疫情的时候到了，那会价格还不贵，包装也完整，总体很满意，疫情的时候用上了，好评.救命啊
J***0,star5,以岭连花清瘟胶囊收到了，终于抢到了，太难了，真的是不易，以岭药业的连花清瘟胶囊是非常值得信赖的品牌，质量有保障，价格还亲民，，3盒装，24粒/盒，居家必备，有备无患，性价比很高
j***6,star5,给家里买的，物流很快，第二天就送到了，清瘟解毒，宣肺泻热，买来预防新冠病毒的，也可以用于平时的感冒治疗，很管用，以后还会回购的
