https://item.jkcsjd.com/100013991887.html,可威磷酸奥司他韦颗粒,100013991887,27.00g,中国大陆,通用,国产,颗粒剂,处方药,西药,口服,其他
用户名,评分,评论
啊***8,star5,这些年抗病**物真的很吃香，老是断货，这不提前准备几合备用，抗病**物越早治疗效果越好，上次只抢了2合，这次都拿几合，价格亲民，特别家里有小孩备用几合。
小***画,star5,挺不错的，回购多次，非常推荐，说明书说有症状的48小时内服用，效果很好，今年甲流很厉害，吃了这个很久，反正该有的反应都有
顺***爸,star5,前段时间一直在各种渠道买奥司他韦，但是都很难买到，终于在京东下单了，快递速度很快，隔天就到了，有了药品备在家里，家长心就不慌了
旅***9,star5,必须给个大大的赞???京东买的价格比实体店买的便宜好多，性价比太高了，到货也比较及时，而且实体店还缺货，根本买不到，还是京东靠谱
j***y,star5,现在病毒多，小孩一个月都感冒三次了，吃其它药都不管用，还好有京东，买什么都方便，买一盒小孩吃了两天马上就好了，很有效果，价格也实惠。
d***9,star5,流感季节备着几盒可威，小朋友用这款效果很好。医院开了吃完了，直接上京东下单，第二天就可以收到了，京东快递送货速度很快啊！！！
L***I,star5,京东购物就是好就是快，东西质量有保障，东西收到完好无损，隔天就到了真的很快，买东西真的很方便，很喜欢在京东买东西，超级好评，超级好评
l***5,star5,相当不错的商品，家里人也都喜欢！！包装很棒，没有破损，最主要是快！一天就到货了！希望价格能更实惠点就好了！！坐等618再入手一些！！！
w***6,star5,网上购物太方便了，今早下单，下午就送到家，方便快捷。又是自营店，不会有假货，值得信任。京东物流很给力，必须点赞，会一直在京东上购物！
l***7,star5,和在药店里买的一样的，一次买了五盒，一个小孩加一个大人的量刚刚好，附近医院都没有的，让我们自备，送货很快，还以为来不及了，刚好续上。
没***凉,star5,京东大药房买药很方便，而旦价格也比实体的药房便宜点，京东快递配送速度也快，很快就收到货了，买的药日期也很新鲜，关键还送货上门，
j***e,star5,送货速度快，及时！！服务态度好！不错！价格不涨！不错，不错！很不错！很好！！！及时雨！！送货员态度很好！很不错！！！！！
娜***6,star5,日期新鲜，好不容易给孩子买的备用药，当时实体店都买不到的，在咱们京东上还能买到这么平价的药真的不容易，物流也很快，质量还是一如既往地号，是正品的，
花***b,star5,物流很快 早上下单 下午就能到 很是省心了 京东的会员挺坑的 非会员显示会员有优惠 其实价格一样 就是骗人开会员的 流感必备
j***A,star5,京东快递，昨天买的今天就收到了，快递小哥服务非常好，包装完好无损，也很好，商家服务也很好，就是这里卖的真够贵的，给你们点个赞。
p***y,star5,当时赶上甲流爆发期，没有药物，京东真的太好了，药物没有涨价很多，比外面买的便宜很多，而且速度真的非常快，真的十分及时，吃了两天药就退烧了，很好
皮***耶,star5,孩子甲流期间京东购买的，物流送货很快，医院都买不到小孩子的奥司他韦，京东平台能买到很不错，价格也没有特别贵，质量也是很有保障
客***源,star5,物流很及时，而且快递小哥，送货上门非常贴心药品，应该是正品，吃了几天就好了，价格也比药店划算很多，以后药品有需要就在京东购买。
盛***生,star5,京东大药房十分方便快捷，京东快递十分给力，快递小哥认认真。送货特别的快，挺好的，真的非常不错。满满的点赞，用心推荐给大家。
盛***生,star5,京东大药房特别给力，这款药品也非常不错。用于预防流感效果挺好的，用心推荐给大家，京东快递小哥也特别的给力，认真负责，满满的点赞。
C***T,star5,价格很合适，有段时间线下被炒得很热，价格很高还没货，这里价格比线下便宜很多。物流非常给力，配送很迅速。官方渠道有保障，用着放心
闹***j,star5,买到家里，是正品，看着质量不错，感觉很好！京东快递依然给力，实在难得！东西感觉是正品，分量足，做工精细，期待使用效果！信赖京东多年，满意！价格比实体药店便宜很多，拒绝暴利！
关***7,star5,京东买药速度快，用着安心，很满意。售后服务也很好，咨询用药药量，药师很专业耐心。京东小哥更不用说送货上门微笑服务，太太太满意。
j***2,star5,下单后很快就收到了，商家和物流太给力了，给商家和快递小哥大大的赞，好不容易抢到，太幸运了，备好在家，防范防范未然，好评。
s***x,star5,孩子流感发烧了，吃这个转天就开始好转，还是很不错的，药效显著价格也不贵，多谢京东，让我及时买到了一合适的药品给孩子用上了。谢谢！
C***0,star5,非常好，我很喜欢，质量也很好，推荐大家购买。比平时要便宜，囤了不少，特别特别满意?，超级好看?，客服很有礼貌，很客气，良心商家，支持！这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买商品收到咯，特别喜欢，一收到就迫不及待地打开了，家人也很满意，这次购物体验不错
威***人,star5,广东省甲流严重，药店很多断货，买不到，上来京东看看，买来备用，药到用时方恨少。终于入手一盒，价格报障，以备不时之需，感谢京东
小***榕,star5,家里小宝宝又一个不小心不舒服了，做家长的真的很操心，吃了这个效果很好，第二天就精神很多了，物流很快，第二天就收到了，日期也很新鲜，
j***バ,star5,流感来了！医院都是孩子，交叉感染太严重！奥司他韦贵的离谱！没想到在京东可以买到这么良心的药，日期也很新，也是大品牌！京东果然值得信赖！
好***嘎,star5,最近二阳肆虐，一不小心又中招了，特意买了小朋友吃的奥司他韦颗粒，包装很可爱，颜值真的超高，就是成人确实是量大要吃五包，太麻烦了～
L***6,star5,这段时间甲流新冠严重了，很多人都传染了，当地医院买不到，只能在网上买了，价格没涨价不说，物流也相当快，小朋友吃了甲流很快就控制住了。非常好！！
甜***友,star5,非常好，宝贝奥司他韦颗粒囤着流感病毒猖狂的时候用，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞?，日期新近棒棒哒
A***熊,star5,京东大药房很方便，很靠谱，下单后发货速度也很快，药品质量好，和实体药店的没有区别，流感多发季的时候，还是储备一盒心里比较踏实。
小***8,star5,买了一段时间了，方式甲流最严重的时候买的，当时很难买到，京东还不错，自营的也没有加钱，只是限购两盒，很不错，买了很快送达。
j***n,star5,甲流乙流特效药非常棒棒的，另外京东商城网购比实体店便宜些，又非常方便快捷。药在京东商城购买不怕假货。并且送货速度也是超级快。
小***唷,star5,前段时间跑遍药店都没有买到这种小宝宝甲流吃的冲剂，幸亏在网上买到了！一次买两盒刚好够甲流需要吃的量。日期也非常新。这个药一勺温水就能化开了
j***g,star5,京东药房太给力，在流感肆掠的关键时候，在线下店四处购买都没有货的时候，全市只有第一人民医院有几十盒急需要去抢购的时候，京东药房挺身而出，真真正正的做到了社会担当！
树***6,star5,特殊时期还可以在京东上买到奥司他韦，挺不错的，不用排队也不用加价，大包装的，价格算上去也比较合适，日期也很新鲜，很不错，也转告了周围的朋友，同事
木***2,star5,不错，效果不错，杠杠的，真的很不错，性价比高的产品推荐给你们一起过来看看吧，好东西就是好东西就是不一样，不错不错不错不错不错
j***王,star5,京东大药房先是在年初火速快递来退烧药，后来又在甲流肆虐时第一时间送来奥司他韦。所以真的可以无条件的相信京东自营大药房，真的非常好！
v***2,star5,京东送货速度很快的包装很好的没有破损的质量不错的，小孩子用的屯一盒，病毒太强大了大人能力强小孩子还是要吃的，下次再光顾。
D***3,star5,非常便宜，很难买的时候买的，药店里都过百了，只有京东上又便宜速度又快……家里的常备药，还是挺放心的……感谢京东医药……会继续关注
I***c,star5,天气闷热，一会下雨一会晴，人也很容易上火，引起感冒，这个药还真的不错，效果很快，每次几小包温开水冲服，喝完喉咙很舒服，第二天起来就好了，炎热季节，备点还是可以的。
大***1,star5,在甲流高发的时候居然还能在京东买到奥司他韦，而且价格还很便宜，京东真的太给力了，宝贝吃了药好多了，效果挺好，感谢京东！！
