https://item.yiyaojd.com/3026797.html,美林100毫升,3026797,10.00g,中国大陆,西药,混悬剂,儿童,口服,国产
用户名,评分,评论
黑***4,star5,用于一岁后的宝宝家里备用。之前用了35毫升的，几次很快吃完了，这次家里备着一份大的，家里大大小小都能喝，小孩用于发烧，大人用于止痛效果也很好。
j***O,star5,一直家里用的就是这款，哺乳期以防万一，买了一瓶给自己备用。京东物流真的很棒，超级迅速，快递送货上门，解决了不方便外出的问题。
雄***冲,star5,京东自营的东西还是非常不错的，很靠谱！物流更是给力，没的说！提前一天在京东上买东西第二天买的东西一准能到自己手上！真心不错！
C***s,star5,真的是很不错 ，本人超级喜欢，感谢店家让我拍到了物美价廉的东西，我会一直关注你们家的产品。已经向身边的朋友多次推荐过你们家的产品了。再来购买的时候希望店家有更多优惠，好的产品是非常值得推荐的，稳稳的！
j***q,star5,美林退热效果很好，而且是适合小儿使用的退热药物之一。世界卫生组织推荐使用的儿童退热药物是对乙酰氨基酚和布洛芬，安全性高，副作用相对较小。
d***e,star5,物流很快，物品完好无损，用起来很舒服，喜欢?宝贝与描述基本一致，发货很快，值得一买东西比我想象中的还要完美，十分给力，值得入手
阿***呦,star5,发货快，快递送货上门。物有所值，，比实体店便宜。包装严实，，很不错，多搞搞活动，价格更优惠，可以多买点，经常补货，买了多次了。
香***干,star5,买来备用，药效很好，多吃回购的，正品，质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力
我***子,star5,真的超级喜欢，质量非常好，与卖家描述的一致！很满意的一次购物，商家服务好，发货神速，物流也很给力，收到后非常满意，买得放心，用得安心
a***2,star5,发货速度很快，东西包装的很好，价格优惠，我很满意?，还会回购收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻……质量挺好，物流也很快，赞！
j***i,star5,美林大品牌药品质量有保障，儿童用药服用也更加安心，美林布洛芬混悬液对于治疗缓解儿童感冒引起的发热效果很不错，作为儿童退烧专业之选，混悬颗粒分布均匀，方便吸收，药效释放快速便于控制体温，一直都是家里常备药，而且现阶段季节性变化儿童感冒发烧时常发生，家里备用也方便应急处理，值得推荐购买！京东自营药品品质有保证，价格实惠，发货及时物流快捷准时值得信赖！
a***x,star5,家里还有半小瓶美林，想着买一瓶备用。到附近药店跑了遍，美林都没货，就赶紧上京东下单一瓶。家有小孩的，美林是必备药了。退烧效果非常好
开***i,star5,京东自营品质放心，送货上门很方便!京东大药房真的太方便了，有需要的药当晚下单，第二天早上就能收到!而且价格也非常实惠，日期也很好，买一些备用。相信京东。备药的可以下单了!
随***7,star5,我一般都很喜欢在京东大药房买药，买的药都是正品，很放心，也很安心，而且比药店的要便宜一些。这次买了退烧药、止泻药和止痛药，都是孩子必备的！！！
书***y,star5,?非常漂亮，做工精细，颜值担当，非常方便，?喜欢的朋友可以下手！特别特别满意，超级好看，客服很有礼貌，很客气，良心商家，支持！外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！
火***梦,star5,绝对是最开心的一次购物，店家服务态度很好，售后也是很满意?，做工很好，物流快，客服很棒，点赞趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！
6***m,star5,收到货品好长时间了，一直没时间评论，已经用了一段时间了，退烧效果良好。东西很好，价格便宜效果非常不错。这次买得真是物超所值，下次还会再来，看起来不错，物流很快，真的很开心比较满意。
大***嘟,star5,精挑细选很久?，最后决定买这一款?，到货后果然没有让我失望，实物很漂亮?，做工很精细?，特别满意?非常便宜好用，很好用
l***3,star5,凑单买的，没想到质量跟专卖店一样，特别特别喜欢，而且价格优惠质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠每一次都很满意，这次选的宝贝更加满意，以后还会一如既往地买下去
h***l,star5,特别特别满意，超级好看，客服很有礼貌，很客气，良心商家，支持！精挑细选很久?，最后决定买这一款?，到货后果然没有让我失望，实物很漂亮?，做工很精细?，特别满意?材质结实，手感好，很得劲，物流也快，性价比很高，值得购买真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！
f***e,star5,大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算，外形颜色也很喜欢，挑选好多家，果然没看错，希望把好物分享给大家??
我***q,star5,宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购家里有小宝宝药品是少不了了，家中常备
笑***9,star5,性价比很高，很实惠，使用起来感觉很好，非常完美.^?^.是正品，而且价格不贵，用着也很大气，一直在用，很好??好！非常好！质量好，和实体店一样，颜色正，是我喜欢的
j***d,star5,大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！打开后要放冰箱，要不药效就不好了，一直给小孩用这个退烧药大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！打开后要放冰箱，要不药效就不好了，一直给小孩用这个退烧药
怡***轩,star5,发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，五星好评！！！！！！！！！！
精***0,star5,一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！京东物流速度快，快递小哥送货上门，免去了下楼取快递的烦恼，好评！
j***8,star5,这个布洛芬的退烧药，孩子们从小到大一直吃，对于家长而言是比较放心的，大品牌有保障，退烧效果比较明显，赶上活动，买两瓶很划算。
草***9,star5,每次发高热 必备美林布诺芬，效果立竿见影。但是布诺芬服用一定得严格按照说明上的用量来，千万不要过量服用，毕竟是药，还是要注意安全用量。
j***f,star5,这个退烧药的效果挺好的，味道有点像橙子味，孩子能接受，愿意喝，家里必备，价格比实体店优惠很多，日期很新鲜，大品牌值得信赖，大家可以放心购买，以后就认准这一家了
u***g,star5,东西很不错，京东物流很快，小瓶子的装也用起来不浪费，就是小瓶跟大瓶差不了几个价钱，下次还是买大瓶的好了，蛮好的，有效有用。
X***f,star5,家中必备，有孩子的都懂的。基本都是京东大药房购入的。价格优惠给力。快递发货速度快服务好。药品的品质都有保障，信赖京东，也离不开京东了?
月***0,star5,美林布洛芬混悬液，买来备用。疫情期间，病毒?传播严重，家中有小孩??必须预防。对于儿童感冒退烧，效果还是挺好的。注意打开后要冰箱保存。京东大药房配送速度快，物流安全无忧。
咪***6,star4,美林布洛芬是家中必备的药品，大品牌值得信赖，小包装非常好，不怕开封后喝不完药效过了，日期也非常新，可以长时间储备，京东购买非常的实惠。
