https://item.yiyaojd.com/100019847449.html,达克宁盐酸特比萘芬喷雾剂,100019847449,188.00g,中国大陆,喷雾剂,非处方药，西药,通用,外用,国产
用户名,评分,评论
H***u,star5,达克宁特比萘芬喷雾剂是一款有效的治疗脚气喷剂，能够迅速缓解脚痒、脚汗、脚臭等问题，为患者带来清爽舒适的脚部体验。该喷剂具有快速止痒的特性，能够针对脚痒、水泡、脱皮、烂脚丫等症状进行治疗。特比萘芬是这款喷剂的主要成分，能够抑制真菌生长，从而有效治疗脚气。此外，喷剂中的薄荷油成分也能够起到缓解脚部不适的作用，让患者在治疗的同时感受到清凉舒适。与其他脚气治疗产品相比，达克宁特比萘芬喷雾剂具有更快的止痒效果。其喷雾剂形式也十分方便，能够迅速均匀地喷涂在脚部，易于吸收，不会产生油腻感。而且，该产品安全可靠，无副作用，可以放心使用。在使用达克宁特比萘芬喷雾剂时，需要注意以下几点：首先，使用前需确保脚部干燥，避免潮湿环境；其次，使用时应按照说明书的推荐剂量进行喷涂，不可过量使用；最后，如果在使用过程中出现过敏反应或不适症状，应立即停止使用，并咨询医生。总的来说，达克宁特比萘芬喷雾剂是一款有效的脚气治疗喷剂，能够快速止痒、缓解脚部不适，并改善脚部气味。在使用过程中，需要注意使用方法和剂量，如有不适症状出现，应立即停止使用并咨询医生。
幸***含,star5,首先依然表扬京东次日达超级快捷炒鸡方便哇?没有具体的原因 只是买来养护就是去公共场合会拖鞋或者穿别拖鞋回来都会喷 觉得蛮好
找***嗳,star5,脚气很多年了，夏天比较严重!前几天第一次购买，医生给开的15 ml 的，用了几天效果不错，只是量太少了，所以再购买了60 ml 两瓶套餐，这次好了后面还可以备用!其实要不能自己乱用，一定要在医生了解病情后对症下药的指导下购买使用，这样才能对症有效。?选择咨询在线医生，然后医生根据我的情况给开了两种药搭配使用的。我认为我的有效果肯定是因为对症的。所以我觉得这个药值得推荐，前提是对症!
j***V,star3,不是西安杨森的，实话实说拍时没注意，用用看看效果怎么样
贰***呀,star5,买了好多次了，性价比还是不错的，比药店便宜，搞活动这不一次买了三瓶 ，这个用起来也比较方便，喷喷就可以，比药膏方便多了，效果也是不错方便吸收，值得推荐，相信京东。
习***i,star5,轻便方便携带，效果见效快，配合软膏使用更佳，无异味不刺激，一周使用基本什么事都好了，京东物流发货快，品质有保证。。。。
t***2,star5,每天洗过脚用达克宁喷一喷已是多年习惯！感谢达克宁的守护让我的不再瘙痒！各种规格包装都买过！居家都是大包装！旅行出差必备小包装！
可***酒,star5,脚气一直反反复复，多屯点这个。用起来一喷完事了。家里一瓶。公司放一瓶。随时随地可以使用。增强使用效果。要想脚不痒。坚持使用效果最佳。
赤***情,star5,京东自营物流速度就是快，隔天就到了，自营店里面的商品质量有保障，医生推荐使用这款喷剂和乳膏组合，试了一下效果，目前还觉得不错
t***2,star5,我的常备药！每晚洗脚过后，总会喷一喷！已变成身活习惯！小包装携带方便！让出门在外也能随时喷一喷！从京东购买  快捷方便！
m***e,star5,质量不错 ，多次购买，价格还实惠。比药店便宜不少。一天两次 ，脚气再也不怕了。千万不要多次喷，按说明书用药就可以，一定要科学用药。
j***f,star5,常年饱受煎熬，下定决心买了蛮多，试试看的态度使用，使用方便，效果显著，只等时间长一点看是否会复发，好的话会再多多购买备货。
心***寂,star5,天气一热起来，脚就会脱皮（只是脱皮），之前也是买过这种来喷，只是使用期间确定这个是有效果的，但效果也很慢，每次都要连续使用到第二瓶，脱皮症状才会逐渐消失，但如果不持续使用，感觉很快就又复发了。搞不懂。说它好吧，针对我个人，确实治不断根，说它不好吧，使用期间又确实有治疗效果。也想换个品牌的来试试。
W***M,star5,可以针对真菌的皮肤问题，好好的不知道怎么脚趾就有小水泡了，刚开始用的膏状的，得等半天才能吸收了，比膏状的方便，水状的，干的快
j***k,star5,之前一到夏天脚就一直掉皮，等他自己好怎么也好不彻底，后来上网一查才知道是得脚气了，马上就买了这个喷雾，用起来用方便轻轻一碰就完了，不用像药膏一样涂来抹去的。
生***美,star5,一直在京东上买药，省事又不用担心会买到假货。买了两瓶，用了快一瓶了，还是有些效果的，继续坚持用吧，比药膏那些方便多了，也不会弄脏手。
牛***2,star5,最开始有脚气的时候，只是觉得格外的军，就想者每天汪意卫生就能好一些，中间确实有好转，但是不知道怎么回事，后面慢慢的脚开始麋烂，为了摆脱脚气的困扰，新各处咨询根治脚气的方法，尝试了很多方法，这款真的好用。
j***C,star5,一直喜欢这个牌子治疗脚气的东西，喷的，京东上面的医生推荐这个喷到鞋子或袜子上面可以消灭细菌，脚气很顽固，坚持用，希望有作用
小***7,star5,比药店推荐的好用，药店那个贵，抹上更痒了，差劲，不如这个，销量挺好就下单了，果然好用，棒棒的，送货上门，比较方便，棒棒的，
h***情,star5,不知道从哪里传染的脚气，一到热天穿鞋子（特别是皮鞋）就总觉得脚趾丫里边有点痒痒的……于是再网上买了这个药，每天喷一点，感觉就好多了，鞋子里边也喷点……效果不错！
y***r,star5,脚有点痒买的达克宁的喷雾的药，主打一个方便不想弄的手上都是的，大牌子值得信赖，这个喷的也特别方便，就是有时候喷的不怎么均匀，总体还是不错的
x***n,star5,有效果的！喷剂用起来很方便，快速喷出来，等一会晾干就行。不过感觉用起来还是挺快的，最后一点也不太容易喷出来，总体来说还不错
5***9,star5,效果非常不错，如果喷到破皮处会好痛好痛，但是喷了药后一会就不痒了。昨天晚上喷了一次药脚趾缝就感觉脚不痒了，脚底板的水泡有的还是痒，今天继续用药中。
j***n,star5,之前买过大瓶的，小瓶更便于携带，出差旅行时使用更方便。用于鞋子和袜子的消毒更方便，阻断二次传染，对症下药事半功倍，效果更好！
j***癲,star5,第一次购买，看评价还挺好，所以就买了。有点效果，睡睡觉，脚丫痒痒这滋味真难受，希望可以治跟吧治疗彻底。有需要需要再继续买。
1***g,star5,达克宁达克宁达克宁，老牌子，这次购买用一用，希望效果是好的，买了三瓶，一瓶半疗程，618买的，价格划算，便宜了一些，不错啊。
l***x,star5,按照知乎介绍，盐酸特比蔡芬对脚气效果好，之前用了凝胶款的，已经不痒了，再用喷剂加强一下，希望能根除吧，会坚持使用的，直到完成全部！
我***陈,star5,一直信赖大京东，一直不曾让我失望，作为京东的老粉儿，真的无需太多赞美之言。东西已经收到，到货快，虽然刚开始用，还不知道效果，但相信京东的品质
云***京,star5,以前脚有点痒一直用达克宁硝酸咪康唑乳膏，特比萘芬喷剂还是第一次买，喷了两天，感觉还不错，也挺好用的，就是不知道实际效果怎么样，以后再来追评
果***0,star5,物流不错，整体还可以吧，感觉应该是正品，哎，不知道怎么感染上的脚气，要积极治疗啊，但愿管用，整体不错，京东还是很给力的，
v***2,star5,原装正品，送货上门，方便快捷，值得信赖！达克宁之前一直用过他们家的软膏，这次买了喷雾剂试试，准备往鞋里喷喷，总归是有用有效的吧。
j***3,star5,夏季到了，脚热容易捂得慌，容易引起脚痒等脚气症状，达克宁之前也是大品牌，杨森制药比较有名。这款是喷雾剂，方便使用，目前还没使用，期待疗效。60毫升装的，价格实惠，
j***7,star5,帮队友买的，希望有疗效。达克宁是大品牌，值得信赖，喷雾使用比药膏方便，袜子和鞋子里都可以喷，京东药房的价格比实体店便宜很多，划算
可***k,star5,根据药师的推荐，足光散泡脚加盐酸特比萘芬喷脚，很多年的老脚气了，都知道是真菌引起的，但是好难根治，治好了又会复发，脚脚就不发了，蜕皮的过程过于下饭，先治疗一段时间再说，不好用再来追评。
J***星,star5,十几年来一直使用它，每当有点痒的时候，喷一喷，过一会就不痒了，实在是居家旅行必备良品。大概买一瓶使用两三年左右，夏天使用的频率会高一些。
N***2,star5,个人感觉这个喷雾还是挺好用的，第一次使用，效果可能会比软膏高，因为更容易被吸收，还有就是价格有一点偏贵，主要是国内其他厂商不给力没有办法
牛***生,star5,???选择了京东自营，质量有保障。京东快递及时，第二天到达，快速使用。???大牌子，效果好，支持商家，支持京东。
j***哭,star5,总体来说效果还不错吧，比上买的味道小了很多，用几天脚也不痒了。给一个好评。一定要坚持用一段时间，不然要反复，反正每年都要买一瓶来试一试。
j***x,star5,药效还不错，用了两天好像不怎么庠了，脚气明显比没用药之前好多了，这款喷雾剂用起来也特方便的，也不会剌激皮肤，值得推荐大家购买！
霸***u,star5,东西不错，之前买的小瓶的很快用完，这次弄个大瓶，慢慢用，再配个软膏，效果没有问题，感觉是有用的，不过还是得坚持用一段时间。
须***花,star5,60ml大瓶装，综合价格还行，都是2瓶装连买优惠些。个人比较喜欢喷剂，比药膏好用，不会粘，晚上喷了干后也不会粘衣服被子，干爽。
豆***妹,star5,以前总听广告说，达克宁治脚气。今年脚不知道怎么了，就有点脱皮，然后想着买点这个喷的用着方便。然后在京东下单，第二天就到了。速度很快，比去药店还方便，这个有30毫升的，我想着喷应该会费一些，就买了60毫升的，用着还不错，继续使用看看效果。
天***-,star5,达克宁的脚气药，用了很多年了，以后去医院大夫会给开，药店也都买过，看了发现京东有卖的，并且正品保障，送货也挺快的，头天买第二天就到了。
j***t,star5,一直用这个牌子，每次用了可以管半年以上，不用像以前一样把皮肤抓坏，又到夏天了，赶紧买上备着，一般用完第二天就效果明显，好评
k***5,star5,好用，有效。用了一瓶，为了彻底解决，也为了可爱的夏天能有漂亮的脚趾头。早晚各一次，不油腻没有异味，谁用谁知道！！！！！！
哥***夫,star5,一步到位，买了60ml的，虽然感觉有点贵，但算下来比买两瓶30ml划算些，以前买过30ml的喷鞋子里面，也可以喷脚，看个人吧，效果应该是有的。
白***火,star5,比较有效果的达克宁喷雾剂，脚底起泡用这个真的很快见效，就是平时买还挺贵的?这次趁618买还是便宜了一些的，即可以现用，也留一瓶备用吧。虽然生产日期是去年年底，不过保质期到2025年，还是可以的。
j***译,star5,干净卫生，有事没事喷一喷，气到预防的作用，手上的湿疹也喷一喷，效果挺不错的，一瓶很耐用，买了2瓶装，可以用上小半年应该。
小***6,star5,做工精细，质量上乘，容量比较大，能满足日常使用需求，外观也挺漂亮的，材料用料感觉挺不错的满意的购物体验，京东的配送没得说，一如既往的快
S***n,star5,这个是达克宁品牌的脚气喷剂 盐酸特比奈酚喷雾剂 一瓶就是60毫升的 一共有2瓶装 治脚气喷剂止痒脱皮杀菌烂脚丫真菌感染 止痒脚气喷剂 脚臭专用药 效果不错哦
j***u,star5,在京东上买的药品，来到南方之后脚气因为潮湿更加加重了，买了一个疗程的药进行治疗，效果显著，又买了一瓶进行备用，信赖京东。
初***初,star5,。。。个人感觉挺好的，有一股酒精的味道~早晚一遍，也不油腻~~之前长水泡痒痒的地方，目测已经好了~~还会继续使用，巩固一下~
j***j,star5,夏天光脚穿鞋，买鞋试鞋，多少还是有细菌交叉接触的，晚上洗了澡喷一喷，防患于未然肯定没毛病，不光脚痒可以喷，容易脚脱皮喷了也管用。
J***N,star5,喷剂直接喷在聊上有一定的效果，就是要坚持，脚臭流汗这种是一个长期的问题，药物嘛就是起到一定防护和杀菌作用，脚臭的阶段坚持用
