https://item.jd.com/100006367405.html,耐克SX7677,100006367405,300.00g,以实物为准,SX7677-010,男士,袜子
用户名,评分,评论
鲨***张,star5,很不错，洗了很多次了，不变形。。。
杨***H,star5,宝贝做工真的非常精细，细节真的棒，爱了爱了发货快，包装严实，商品质量非常好，比专柜便宜很多，客服服务态度也特别好，好评
X***手,star5,收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物，感谢卖家。
手***夜,star5,运动永远选择耐克的啊，不滑脚很赞
蒋***华,star5,到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物
e***y,star5,继续回购此款袜子，大品牌穿起来相对要舒服很多，做工也精细，尺寸非常合适，已经多次购买了，每次人穿坏了又接着买，总体来说还是不错的
霜***爷,star5,自从穿了耐克的袜子后再也不想穿其它品牌的袜子。穿上很亲肤，就算夏天出汗了也不会打滑。价格比实体店便宜一点，不算特别便宜，毕竟一分钱一分货。会继续回购
a***7,star5,很不错，质量还可以，长短刚刚好
s***n,star5,疫情期间又在网上购买这些东西，直接并且还是果断出手了，京东购买还是比较方便的，昨天下单很快就送到，现在是疫情期间，配送也很方便，值得推荐。还行吧，给快递小哥点个赞，也希望大家多注意安全吧。
5***峰,star5,宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买
鲁***哲,star5,物流速度很快，袜子穿着运动很舒服
j***s,star5,信赖京东，产品外观好，质量好，物流很快，直接送到家，忠实粉丝，以后还会购买
j***9,star5,非常柔软舒服，袜子的高度也非常适合夏天，白色非常好看，袜子穿上后非常舒服，实物与图片一致，下次还会再来，孩子非常喜欢，认准京东了
功***猫,star5,这个袜子非常好，冬天穿很热乎，不冻脚，大小码也正好，买的s码，穿上正好，冬天买长的袜子，不怕冷，一次多买几双，赶上优惠买的，平时穿打底裤，也非常好看
z***u,star5,?从没想过这么实惠的价格，?能买到这么好的宝贝，?性价比非常高，我很喜欢哦?耐克袜子很好穿，手动好评……不错不错
骑***菜,star5,袜子很舒服好穿，耐克的质量还是不错的，
c***n,star5,手感摸着特别舒服，耐克的忠实粉，一直穿的耐克男袜休闲运动，最爱
t***1,star5,穿了很舒服，大小合适，一天下来，真的不臭脚！
y***8,star5,非常不错的袜子，穿着很舒服
爱***子,star5,物流很快，包装完好，穿上也很舒服，如果再有加厚款就完美了
最***兔,star5,袜子穿了很舒服不臭脚，，，，，
尘***烽,star5,这袜子还是不错的，穿着舒服，上脚包裹性很好，还有吸汗的功效，耐克的logo也很和谐，整体表现很好，主要是冬天穿着保暖，不冷脚
W***0,star5,非常满意的一次购物。很喜欢这种类型的袜子?
j***p,star5,当然经典的东西是有保障的了，平时穿就很好，棉质不错，弹性合适。其他都还可以。
j***b,star5,商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~???
j***h,star5,物流速度很快，价格也可以。
J***4,star5,好很好，质量很好，物流很快，卖家服务态度很好，值得购买。
落***剑,star5,很好非常好，做工精细。
李***G,star5,袜子收到了，物流非常快，袜子做工很好，质量不错
刘***3,star5,收到货，第一时间拆包装，感觉质量还是比较好的 ，与卖家描述的还是一致的，非常满意，发货速度比较快，物流公司服务态度很好 ，运送速度很快，总的来说这次是很满意的一次购物，感谢卖家。
