https://item.jd.com/100046076040.html,耐克FB7179,100046076040,1.0kg,以实物为准,FB7179-100,稳定跑鞋,透气,系带,跑道，公路，小道,2023年秋季
用户名,评分,评论
u***8,star5,大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算物流很快，质感很好，很漂亮，很喜欢
j***x,star5,外观颜值：很耐看舒适度：脚感很舒服抓地效果：很稳
w***8,star3,细节看不出来那点值这个价，不是假的就行了
纵***强,star5,非常满意?，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞?
j***l,star5,一直穿飞马，跑步必备，非常满意，快递非常快。
j***6,star5,鞋子质量 做功都非常好，上脚穿着非常舒服。
j***k,star5,很喜欢，做工精细，正品，值得信赖。
j***0,star5,鞋子大小合适、穿着舒适、样式也很好看
l***9,star5,给我爸买的跑鞋，他说非常舒服，确实有减震的感觉。
w***o,star5,外观颜值：非常喜欢舒适度：非常喜欢做工细节：好尺码大小：好
w***6,star5,飞马的铁杆粉丝，一直都很好，送货神速，头天晚上十点多下单，一大早就收到了。赞?
雨***9,star5,看了好久了这款鞋，趁着活动果断下手买来了。很不错，舒服
j***x,star5,外观颜值：白色很赞舒适度：跟脚 很舒服透气性：一流
j***j,star5,穿着舒适，弹性较好。总得来说孩子很喜欢。
琪***3,star5,鞋子非常不错，穿了几天才来评价的，质量很好，穿上去也很舒服，物超所值。
j***V,star5,穿起来很舒服，不错，应该是正品
j***x,star5,喜欢这款鞋子，鞋子穿着很舒服，京东物流也特别好
j***C,star5,外观颜值：非常好舒适度：超舒适做工细节：精细不亏大品牌
矿***4,star5,鞋子比实体店便宜，收到以后包装很严实没有受损，尺码合适，脚感好，轻便
u***w,star5,颜色非常靓丽，穿着体验也很棒，一款不错的跑步鞋，强烈推荐！
y***水,star5,跑起来很舒服，特别是脚掌内侧有支撑的感觉，跑5km无压力
a***6,star5,货收到了，包装完好，运输过程当中没有任何损坏。收到货以后就迫不及待的打开看了一下。东东的质量杠杠的，不论品质和材质都很不错。超赞，总之价格不贵，物美价廉。他家还有许多商品可以供大家选择，有需要的亲们可以考虑一下，全五星好评。大赞??????
德***食,star5,太喜欢了，灰白色，颜色漂亮。
刘***3,star5,鞋穿起来挺舒服的，感觉质量很好。
宝***尔,star5,中底舒适，鞋面透气，飞马很经典有好多双了，多多促销活动
j***b,star5,东西确实不错，物流也很快。
n***5,star5,"高颜值,非常喜欢。穿着真的很舒服。"
j***o,star5,穿着舒服。舒适度：非常的好颜值也很高穿着也很漂亮。
p***5,star5,耐克鞋老品牌值得信赖，质量相当好，性价比很高，穿着舒服，包装也非常好，很严实。
飞***1,star5,平常都穿美津浓，第一次穿对号，脚感好可以，跑跑试试，别的地方不敢买，自营店的，去鉴别了一下，是真的?，。。。。。。。。。。。。
小***5,star5,质量非常好，与卖家描述的完全一致，非常满意，真的很喜欢，稜全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物店家很讲信誉，而且很不错哦，在这家店买东东，我很满意。！
j***4,star5,以前好几双都是42码的，这次买的41码，长短很合适，上脚舒适，包裹性好。有疑问也解答快。
l***李,star5,试穿了一下，感觉很舒服。
G***R,star5,质量挺好的，上身效果不错，穿上挺好看的，非常满意。
王***4,star5,很好，喜欢，做工细节：很好
j***w,star5,鞋子穿起来很舒服，你一值得拥有！
单***海,star5,鞋子很不错，是一次满意的购物体验。
扯***实,star5,确实很轻，通勤跑步两不误
八***Y,star5,很满意的一次购物，商家服务好，发货神速，物流也很给力，宝贝收到后非常喜欢，买得放心，用得安心
u***6,star5,鞋子穿着很舒服，很轻盈
j***a,star5,给孩子买的送到学校，之前在专柜试了码号，比专柜便宜点，质量一样，物流也很给力，隔天到不耽误穿，以后还会来，省去逛商场的时间，忘了拍照
行***5,star5,透气性很好，样式好看。
j***6,star5,非常有包裹性和透气性，鞋底支持性好，不累脚
k***d,star5,外观造型和材质都很好，质量很好！做工精细
月***D,star5,非常满意，很舒服，很好看。
j***4,star5,发货超级快，到货超级快，包装很精致，真的是开启了新世界的大门……
j***f,star5,脚感很好  孩子特别喜欢  喜欢好久了
g***x,star5,鞋子收到了，试了试，挺好的，非常舒服，满意
l***x,star5,买来跑步用的，舒服，透气，非常不错
大***梅,star5,穿了一段时间了，鞋子送男朋友当生日礼物的，男朋友很喜欢，穿起来很轻便
钱***8,star5,好穿，舒适度很好的。
u***9,star5,宝贝收到了，很惊喜，质量非常好，很满意的一次购物。我会继续回购的，店家值得信赖
h***r,star5,非常不错的商品，质量很好，非常喜欢，京东好品质，快递很给力！还会再来，非常满意！！！！！！！！！！
b***y,star5,脚感舒适，非常轻盈，日常训练跑步，必备佳品！太棒了
