https://item.jd.com/4746476.html,"['京鲜生进口红玫瑰苹果', '4746476', '2.1kg', '新西兰', '皇后', '75mm-79mm', '控温', '进口']"
用户名,评分,评论
糖***默,star5,家里人很喜欢吃这个小苹果，小小的很可爱，一次一个刚刚好。水果很新鲜，喜欢在京东买水果，因为品质价格都不错，而且售后也非常好，处理问题很快。
s***9,star5,昨天下单的，今天就到了。还是在过年期间。水果真的很好，特别是啤梨。太好吃了，宝宝一个人吃了一整个，也不怕被卡住。大家可以放心购买，也没有坏了，真的太棒了。
里***9,star5,这款玫瑰苹果我已经买了很多次了非常的甜非常的好吃。在冰箱里囤货囤地很多，每天都能吃上两三个广东的天气很热。多吃水果有益健康。京东的送货也很快晚上下单，第二天就能收到，而且送货商品质也很好，苹果又新鲜又甜。这次搞活动买299减&yen;100了，很多，家里的冰箱都贴满了。 看看这是我有多喜欢这个小苹果啊，多次回购，百吃不厌，这是吃过最好吃的苹果之一?，不但颜值在线，口感香脆可口，红彤彤的一看就想咬一口尝尝，一口下去果汁四溅，非常新鲜，水份超足，每天吃几个，简直太美味了，大小刚刚好。感谢京东优质的快递服务，上午下单，下午即到，简直是超级完美了，自从京东第一次购物后，就深深的爱上京东了，尤其是京东水果?，每种水果都是新鲜的像刚摘的，日期都是最近的，包装严实精美，快递神速，售后秒速，就是永远完美，超级满意信任??
j***a,star5,这款苹果，是今年新果，比起去年旧果营养更多，更丰富。苹果个大，外观漂亮，口感酥脆，果味鲜香。包装很好，无磕碰，无损伤，快递及时。
瑜***H,star5,苹果收到了，哈哈。红彤彤的真好看，又好吃。不愧是进口的质量杠杠的，不错，需要朋友可以入手强烈推荐哈，以后买水果就在这里店铺了哈！
j***7,star5,"新西兰小花苹果，个头大，口感甜，水份足，很新鲜，已经多次回购了，京东商城满减活动价格优惠,物流速度也越来越快，第二天早上就收到了"
诸***白,star5,这个苹果折算下来5元一个，性价比还可以，进口苹果营养价值高，比国产好很多，没有添加任何东西，所以我一直吃京东的进口苹果，太嗨了
j***s,star5,全在京东上买东西。尤其是自营的商品质量好；其次旗舰店；在其次其他。收到苹果今天才吃。这个新西兰红玫瑰苹果非常好吃，也非常新鲜。
E***a,star5,产品包装简洁，直观，大气，看着很有食欲。产品性价比一般般。产品味道还可以，水分大，味道甜。京东物流速度快，服务好，整体体验很满意！
9***5,star5,京鲜生 新西兰皇后红玫瑰苹果4粒尝鲜装， 单果130-170g 生鲜 ，新鲜水果，新鲜，饱满。香脆甘甜。非常好的水果。
L***2,star5,苹果看着不错，正好买来送人，收到东西的时候看了一下，这次外箱没有被破坏，很好的一次购物，推荐大家购买这款水果，觉得不错……
j***a,star5,这款苹果是当季新鲜苹果，维生素含量高，口感香酥脆甜，水份充足，外观深红与橙色相间，很是漂亮，包装很好，无磕碰损坏，快递及时。
c***z,star5,新西兰皇后红玫瑰苹果香甜可口，肉质紧实，水分多多。保质期长，便于存放。京东物流也很给力，包装也很好。优惠幅度再大点就更好了。
自***6,star5,又到了品尝奇异果的季节，之前天气冷有很多地方都不发货，现在终于等到了，而且搞活动的时候还是很划算的！小朋友和大人都很喜欢吃，是经常回购的水果！
1***8,star5,买猕猴桃送了四个苹果，收到后打开味道闻起来又香又甜，口感是脆甜的，孩子特别喜欢吃，随后又下单了。现在虽然不是吃苹果的季节，但这个苹果确很好吃！
s***9,star5,家里的水果都是京东买的，品质从来没有质疑过，已经是无限次回购的水果，家里人都很喜欢，京东的速度也是不用怀疑，基本都是第二天就到了，值得回购。
c***4,star5,3月中订的，4月中到货，订的时候还送了4个苹果，不管是金果还是苹果都很新鲜。价格也可以，金果个头很大，放几天才能吃，很划算。
u***o,star5,家里大人小孩一直就爱吃这款苹果，这款苹果个头真的是大，拿在手里沉甸甸的，皮很薄，去皮后金黄色，非常非常甜，而且营养价值非常高，物流也很快，当天就收到了，还会再买！
j***n,star5,一年一度熟悉的味道又回来了，京东水果有保障，扫码可溯源，新西兰皇后红玫瑰红宝石色的果皮、口感脆甜、口口多汁，富含抗氧化剂和纤维，一天一只非常喜欢。
徐***8,star5,这款是订购黄心金果增送新西兰苹果包装不错，苹果也不错京东购物常常有活动非常感谢。谢谢快递小哥辛苦啦！
j***u,star5,买金果还送了8个平苹果非常好我?上试吃一个很好吃甜甜甜赞赞赞五星好评！丶物业非常快服务态度好到了先打电話我联紫滿意五星評！
g***0,star5,非常好吃的苹果，每年这个时候是上市的季节。进口的新西兰苹果，有股天然的水蜜桃香气，口感是脆的。超级好吃。就是个头小，但是颜色非常漂亮！nice
j***a,star5,这款苹果，外观端正，颜色漂亮，个大饱满。果肉紧致，酥脆爽口，水份充足。包装很好，无外伤。快递及时。以后还要回购。每日必食。
j***7,star5,新西兰进口小花苹果，个头不大，到口感很甜，水分适中，已经多次回购了，京东商城满减活动价格优惠，物流速度也越来越快，第二天早上就收到了
j***m,star5,一直回购的一款苹果，口感很清甜，大小正好，老少皆宜，物流发货很快，上午下单下午就收到了，包装很好。京东自营水果还是很靠谱。
y***g,star5,老顾客了，一直在回购的进口苹果，很甜很脆。物流很快，包装很好，快递员服务很一流，老人在家每次都送货上门！产品一如既往的好，值得信赖，五星推荐！！
六***元,star5,水果京东自营店果然快，很快就吃到了心心念念的苹果?很好吃，老少皆宜。对比各个品牌，这款已经很良心了，性价比超高。真的值得入手。
j***c,star5,通体玫瑰红，带黄色斑点，颜色真的很鲜艳，果型也比较圆润口感：果肉呈淡黄色，口感脆，水份足，几乎纯甜无酸。带皮吃花香味最浓。????
j***O,star5,活动时候买的，超级合适品质超级棒，然后就一直关注，最近还没有下单成功，不是没货就是没价，哈哈，京东多做点活动吧，我会一直爱你的呦。
w***n,star5,进口的新西兰红玫瑰苹果，多汁很甜的水果，不错哦，在京东购物方便快捷，物美价廉，送货速度快，服务态度好，品质有保证，值得推荐，值得购买。
a***u,star5,春节前京东平台做促销活动的时候买的。买了n+1次了。非常好吃的苹果，真的是甜到苹果芯里的了。水分充足，清甜，非常清甜，苹果味儿足，吃完后，满口腔都是清爽的味道。
j***k,star5,买来送给父母的，妈妈收到货说还不错，色泽口感都还不错。京东买水果还是挺方便的，送货很快，服务还好，后面父母吃完了，继续购买！买来送给父母的，妈妈收到货说还不错，色泽口感都还不错。京东买水果还是挺方便的，送货很快，服务还好，后面父母吃完了，继续购买！
j***p,star5,这次发的苹果香味浓郁，清脆爽口，发过来很新鲜，感觉能放很久，京东小哥送货上门，很棒的一次购物体验。赞
梦***_,star5,是脆的，放久容易烂。包装挺好，挺小一个的。好吃的，包装也很好，物流很快。好吃的，包装也很好，物流很快。好吃的，包装也很好，物流很快。
上***根,star5,蛮好的，蛮不错的京鲜生新西兰皇后苹果，特级果很诱人，香甜可口，脆而不粘，很好的一种苹果，不酸，个头适中，好吃，相当好吃。
找***甲,star5,苹果很新鲜，个头大，个头也很大，个个饱满，个头均匀客服服务态度很好，快递也不赖，希望老板生意越来越好！！！包装很好，颜值不错，质量也没有问题
路***我,star5,特别特别棒，货比三家才买的，店主人很好，回答问题很有耐心，也很详细，有需要还会再来的真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！便宜又实惠，买了好多，宝贝一如既往的好?，性价比非常高，大品牌值得信赖?
磊***妈,star5,一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！宝贝心仪很久了，趁活动时候买真的太划算了，喜欢的不要犹豫啊宝贝收到后很满意，外形颜色也很喜欢，挑选好多家，果然没看错，希望把好物分享给大家??想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！真的很好用，对商品非常满意，属于无限回购款，推荐！收到货后试了一下，很不错，质量很好，值得拥有！五星好评！
j***n,star5,京生鲜 新西兰皇后 红玫瑰苹果8粒装，色泽红润有光泽，这是买新西兰奇异果达的苹果，尝后再评价。京东购物方便快捷，送货到家！??
知***乐,star5,一冬天都没有货，今年第一回买，还没尝，去年一直在吃这个，口感味道都很好，比红皇后好很多，价格比去年贵三分之一一吧，过一段应该会便宜一些吧
骑***生,star5,第一次购买这款苹果，不知道好吃不好吃，先尝尝鲜，如果好吃，以后长期购买。京东的物流还是一如既往的快，昨晚购买今天上午就到了。
1***1,star5,每一年佳沛奇异果金果预售都会赠送这个苹果，很脆很甜。后来跟着链接又买了5份，虽然是进口，但是感觉也很新鲜。口感整体是脆甜的，偶尔遇到一两个会有点粉。个头比较小，很适合孩子一天一个补充维生素。
刘***0,star5,苹果吃过很多品种，第一次买进口的苹果，新西兰进口苹果果粒均匀光滑，没有坏果，闻起来没有果香味和其他异味，吃起来口感脆爽，甜中带点酸，总体上味道比国产的要淡，可能进口的就是这样的
爱***1,star5,这个新西兰小花苹果还是比较不错的，最起码个头比同时买的皇后要大许多，尝了一个，口感比转脆，甜度一般化吧，还算行吧，习惯性好评吧。
