https://item.jd.com/100000769111.html,"['京鲜生云南人参果 1kg装', '100000769111', '1.1kg', '云南、甘肃', '人参果', '冷藏', '国产']"
用户名,评分,评论
Z***e,star5,发货很快，已经收到货了，商品和描述的差不多，质量没问题，关键价格也合适，在这里买还是很放心的，好评！特别特别棒，货比三家才买的，店主人很好，回答问题很有耐心，也很详细，有需要还会再来的，下次再来支持一下
无***1,star5,每年妈妈喉咙痛都会买，吃了喉咙会舒服很多，每颗果子都是独立包装的，个头也都很大.口感香脆清甜，价格也比在超市买的便宜，质量也比超市的好
w***n,star5,个不小，很新鲜，味道还不错，值得购买。京东上买了很多次水果了，感觉服务都很到位。售后也很给力，购买很方便，水果质量也不错。支持。
w***n,star5,水果很新鲜，个也不小，很新鲜，味道还不错，值得购买。京东上买了很多次水果了，感觉服务都很到位。售后也很给力，购买很方便，水果质量也不错。支持。
w***7,star5,第一次京东买生鲜 哈哈 朋友推荐他一直在买 尝了的确也不错 哈哈哈 回家果断下单 送货依然很快 每个果子都有单独的包装 没有坏果
知***行,star5,到货一周了，今天才开箱，每一个雪莲果都有保护套，份量很足，清水冲洗去皮，口感清脆，甜度适中，微微回甘，水份含量很高，这种果子的硬度适合老人孩子。
期***儿,star5,回购几次了。老人特别喜欢。脆甜脆甜的。配送非常快。是买过最好的的雪莲果。汁多好吃?。还会继续回购的。品质非常好。哈哈哈
x***5,star5,发货很快，服务周到，单位搞活动定了很多箱，大家都很喜欢，水分充足，脆甜可口，分量很足，每一箱的分量都很足，清热解火，冬天里的一份清凉。
j***u,star5,京东水果的雪莲果，很甜，水分很多。适合老年人吃，糖分含量不会很高，但是很清脆。会继续回购。包装很好，里面每一个都有泡沫纸。
月***9,star5,跟描述的是一样的，很显高档，物美价廉，要买的朋友可以下单噢！很好，物流很快，东西很给力，性价比很高！！还可以，不是很甜。
三***s,star5,想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦
j***4,star5,?终于对它下手了，颜值是真的没话说?，材质很好，物美价廉，趁活动赶紧囤起来物流满分?，包装快递满分?，配送员态度满分?，购物让人开心，吃土使我快乐~??????????宝贝收到了，颜色很好看，质感也很好，样子简单！?是我想要的！！下次还会再来！非常值得信赖的品牌，质量有保障，价格还亲民，相当满意
j***b,star5,京东水果，质量很好，大大的赞一个！给力的很。支持一下啦。以后还会买的，质量很好。大大的喜欢这个人参果。我以后还会买的，喜欢。
5***0,star5,一直在京东买东西，物流速度超级的快，而且还送货上门，非常的方便，基本上都是当天或者隔天就送到了，水果很新鲜，还会回购的。不错
N***方,star5,儿子特别喜欢吃这个姑娘果，水果店不常看到，正好买其他水果凑单，一个都没坏，非常甜，京东物流也非常快，头天买隔天到，方便又实惠
F***明,star5,第一次吃，感觉很不错，就上来搜，没想到有；立马就下单给小孩吃，物流速度非常快，包装很是严丝合缝，非常新鲜，味道也很好，小孩一下子吃完了哈哈！
j***的,star5,很新鲜，第二次购买了，感觉很不错。快递员非常靠谱。很负责任，现在生鲜食品送达过来，都需要提供验证码，以确保安全。棒棒哒，以后还会来买的～
V***2,star5,这款人参果是第一次购买，感觉比超市的看上去小一些，一公斤总共14个，京东物流速度非常快，包装完好没有压烂现象，早上挑了几个偏软一点的吃，熟透了的味道更香一些，还不错。
星***哥,star5,云南人参果收到，商家服务仔细认真，搞活动优惠力度大，京东物流配送速度快，京东快递小哥很给力直接送到家，在这里点个赞，人参果新鲜味道口感好，需要继续回购。
g***9,star5,这个人参果味道正宗，发货很快，下单后第二天送达，包装也很好，每个果子都有泡沫网包裹，云南产地，口感软糯，老人孩子吃都没问题，好评！
r***1,star5,"分量足,用保鲜箱送来的!今天才来评价!很好吃，买来给师傅上供的!人参果吗寓音好，大家放心购买!京东自营送货快，有保障!专业，一点不用担心!"
_***_,star5,京东平台销售的产品品质值得信赖，在京东平台购买的商品性价比都很高，京东自营的物流速度很快，快递员素质高，对待工作认真负责，值得称赞！
j***0,star5,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物店家很讲信誉，而且很不错哦，我很满意，下次有机会再找你，店家人蛮好的，东东很不错,淘到心意的宝贝是一件让人很开心的事，比心"
秋***言,star5,杨桃收到了，两颗装的，感觉挺新鲜的，就两颗京东用了个泡沫箱和几个冰袋一起配送的，谢谢啦，感觉服务还是挺不错的，特别对新鲜蔬果这些挺到位的。
j***4,star5,一直都在吃中国农产品，吃了40年了，希望一直保证质量，做好中国品牌，让中国品牌走出世界，打败外国品牌，中国农产品加油！加油！
h***3,star5,杨桃吃起来挺有意思，切起来一个个五角星，看起来感官的冲击力比口感更好，以前没吃过杨桃，和想象的口感还是不一样的，味道比较特别
k***1,star5,雲南的人參果。老公買過一次，說味道挺好的。這次也是回購的。我買的比上次多。放冰箱可以保存一段小時間。拿來直接吃。水分挺足的。
拼***君,star5,这次买的个头有点小，但是份量是够的！经常在京东购物，没时间逛超市！想吃了下单送到家里，下班去取来就好了！京东自营可以的方便，价格比店里还少一些，赞一个
兴***烨,star5,水果收到了，个子很大，颜色很正，吃起来味道也很好，京东生鲜品质有保证，就是价格稍微高点，但是一分钱一分货，总之值得购买哈。
j***1,star5,今年开始京东水果有好多都不支持销售，不知道是什么原因，以前买过雪莲果挺喜欢吃，这次看见雪莲果可以买了不在是不支持销售了，买回来确实吃起来挺甜。
j***k,star5,京东物流就是快 前一天下单 第二天就收到 包装完好无损  而且快递小哥送货到家 超赞 云南人参果蛮新鲜的 个头不大 口感清甜
d***a,star5,货物已收到了品牌值得信赖的，一直在京东买生鲜水果，质量有保障。这个果子个头不小，就是包装可能不是很好，有一个碎了两半，挺好的东西，可惜了。
时***多,star5,整体还算可以的果子，吃起来还算可以接受，第一次吃这个果子。价格还算实惠，京东次日达而且还算新鲜坏果很少，值得购买，再优惠点更好。
l***6,star5,这次买的人参果味道一般，但是送货挺快的，我这个比较大吃起来水分还可以就是不是那么的甜，感觉和其他店比起来这也还行吧，挺方便的
z***e,star5,给老爸老妈买的，没看到实物，老爸三高，不好吃太甜的东西，老爸听一亲戚说这水果吃着合适，其实可以少量吃点，也不可以多吃，味道比较淡，没上车甜
拼***君,star5,经常在京东买水果，很多必须消耗品，加上平时买东西京东自营送货快！就一起买了！比在店里便宜！分量足，配送专业！大家可以放心购买！
k***h,star5,家里有个爱吃姑娘果的娃娃，就好这口，就喜欢吃这个，这个还不好买，超市水果店不是天天能买到，但是京东天天就可以，只要想吃，只要买就有
a***Z,star5,这个天山雪莲果我是第一次购买，打开家里人看了都以为是红薯，单从外形上来看，个体饱满，品相上似乎也还不错，期待实际食用体验。
x***g,star5,买了两箱，脆脆的，有的甜点有的不甜，有大果有小果，大大小小不均匀，能接受的话，可以买，这是两箱吃剩下的，快吃完了，等天暖和点再买。
C***4,star5,还不错比较新鲜而且有活动，最近真的不知道吃啥水果，买了个哈密瓜质量不好，生的然后立马给退款了，服务还是很好的，之后看看再买点钱。
A***S,star5,挺好吃的，儿时的回忆，小朋友也很喜欢吃，不过有个别坏果。打开了一半发现了三个坏果，一想到京东只会全赔，想想就算了，没必要占一点小便宜
语***t,star5,快递速度很快！包装完好！保护的很好，所以没有坏果。吃了一个，味道还是不错！整体感觉挺不错的，唯一就是如果不是搞活动，价格就有点小贵！
朱***3,star5,一盒子装，买时属于采购中，过了五，六天吃到。比我在市面买的便宜一些。里面有熟有些是生一些，分开两次吃吧。味道还不错，甜甜的。
可***5,star5,东西不是很新鲜，比以前的差点，但总是好过无，业是不当季，所以，有的吃就已经挺好了，这个不是很甜，但吃起来仍是挺清爽的，总体不错。
凉***吱,star5,好吃的。好评哦不错不错。第一次在京东上面买生鲜水果，觉得服务啥的都不错，赞赞赞，快递小哥帮忙放冰箱的。辛苦了，谢谢，好评哦
j***y,star5,之前一直在这里购买橙子，橙子的水分和甜度一直是能达到我的要求，现在橙子也是要到落市的季节了，就抱着试一试换人参果和苹果，苹果是新疆阿克苏的，由于在运输过程中磕碰到了，客服也及时理赔，在这里谢谢客服。人参果到手蛮好，水分充足，有一点点甜，好吃。不过贵店价格波动频繁。
j***3,star5,京东生鲜送货确实快，就是有些小贵，但水果还是挺新鲜，挺好！其实之前在京东买生鲜还比较少，以后如果能多搞些活动还是可以买买的
j***f,star5,春天到了，就想着买几个果子过来尝尝鲜，到手感觉还是不错的，份量十足，比标定值还高，品质也不错，挺新鲜，这次购物体验不错。
